"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SANTIAGO DE CHUCO (000)",40742,6525,6572,1027,27145
"Conviviente (001)",13281,1419,2037,297,9681
"Separado(a) (002)",923,95,73,23,736
"Casado(a) (003)",9438,759,2421,394,6103
"Viudo(a) (004)",1874,139,114,22,1600
"Divorciado(a) (005)",94,7,24,5,63
"Soltero(a) (006)",15132,4106,1903,286,8962
"Hombres (008)",20966,2859,4269,856,13482
"Conviviente (009)",6880,423,1442,265,4900
"Separado(a) (010)",177,4,36,16,124
"Casado(a) (011)",4985,289,1536,341,3053
"Viudo(a) (012)",495,28,21,9,438
"Divorciado(a) (013)",42,2,19,5,21
"Soltero(a) (014)",8387,2113,1215,220,4946
"Mujeres (016)",19776,3666,2303,171,13663
"Conviviente (017)",6401,996,595,32,4781
"Separado(a) (018)",746,91,37,7,612
"Casado(a) (019)",4453,470,885,53,3050
"Viudo(a) (020)",1379,111,93,13,1162
"Divorciado(a) (021)",52,5,5,,42
"Soltero(a) (022)",6745,1993,688,66,4016
,,,,,
"URBANA (024)",14411,1820,4003,323,8288
"Conviviente (025)",4102,389,1093,76,2548
"Separado(a) (026)",374,30,45,9,290
"Casado(a) (027)",3670,235,1591,104,1753
"Viudo(a) (028)",608,57,98,18,435
"Divorciado(a) (029)",33,1,10,,22
"Soltero(a) (030)",5624,1108,1166,116,3240
"Hombres (032)",6815,759,2083,212,3779
"Conviviente (033)",1964,128,597,55,1187
"Separado(a) (034)",64,2,16,5,41
"Casado(a) (035)",1809,102,826,69,823
"Viudo(a) (036)",98,13,15,7,63
"Divorciado(a) (037)",16,1,6,,9
"Soltero(a) (038)",2864,513,623,76,1656
"Mujeres (040)",7596,1061,1920,111,4509
"Conviviente (041)",2138,261,496,21,1361
"Separado(a) (042)",310,28,29,4,249
"Casado(a) (043)",1861,133,765,35,930
"Viudo(a) (044)",510,44,83,11,372
"Divorciado(a) (045)",17,,4,,13
"Soltero(a) (046)",2760,595,543,40,1584
,,,,,
"RURAL (048)",26331,4705,2569,704,18857
"Conviviente (049)",9179,1030,944,221,7133
"Separado(a) (050)",549,65,28,14,446
"Casado(a) (051)",5768,524,830,290,4350
"Viudo(a) (052)",1266,82,16,4,1165
"Divorciado(a) (053)",61,6,14,5,41
"Soltero(a) (054)",9508,2998,737,170,5722
"Hombres (056)",14151,2100,2186,644,9703
"Conviviente (057)",4916,295,845,210,3713
"Separado(a) (058)",113,2,20,11,83
"Casado(a) (059)",3176,187,710,272,2230
"Viudo(a) (060)",397,15,6,2,375
"Divorciado(a) (061)",26,1,13,5,12
"Soltero(a) (062)",5523,1600,592,144,3290
"Mujeres (064)",12180,2605,383,60,9154
"Conviviente (065)",4263,735,99,11,3420
"Separado(a) (066)",436,63,8,3,363
"Casado(a) (067)",2592,337,120,18,2120
"Viudo(a) (068)",869,67,10,2,790
"Divorciado(a) (069)",35,5,1,,29
"Soltero(a) (070)",3985,1398,145,26,2432
