"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia AMBO",,,,
"Viviendas particulares (001)",1443,741,225,477
"Ocupantes presentes (002)",5768,3030,875,1863
"Casa independiente",,,,
"Viviendas particulares (004)",1363,670,223,470
"Ocupantes presentes (005)",5460,2763,869,1828
"Departamento en edificio",,,,
"Viviendas particulares (007)",59,59,,
"Ocupantes presentes (008)",216,216,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",4,4,,
"Ocupantes presentes (011)",23,23,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",10,7,2,1
"Ocupantes presentes (014)",32,24,6,2
"Choza o cabaña",,,,
"Viviendas particulares (016)",6,,,6
"Ocupantes presentes (017)",33,,,33
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1301,618,212,471
"Ocupantes presentes (029)",5265,2595,829,1841
"Casa independiente",,,,
"Viviendas particulares (031)",1221,547,210,464
"Ocupantes presentes (032)",4957,2328,823,1806
"Departamento en edificio",,,,
"Viviendas particulares (034)",59,59,,
"Ocupantes presentes (035)",216,216,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",4,4,,
"Ocupantes presentes (038)",23,23,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",10,7,2,1
"Ocupantes presentes (041)",32,24,6,2
"Choza o cabaña",,,,
"Viviendas particulares (043)",6,,,6
"Ocupantes presentes (044)",33,,,33
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",142,123,13,6
"Ocupantes presentes (056)",503,435,46,22
"Casa independiente",,,,
"Viviendas particulares (058)",142,123,13,6
"Ocupantes presentes (059)",503,435,46,22
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",578,329,109,140
"Ocupantes presentes (110)",2225,1280,398,547
"Casa independiente",,,,
"Viviendas particulares (112)",504,258,107,139
"Ocupantes presentes (113)",1950,1013,392,545
"Departamento en edificio",,,,
"Viviendas particulares (115)",59,59,,
"Ocupantes presentes (116)",216,216,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",4,4,,
"Ocupantes presentes (119)",23,23,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",10,7,2,1
"Ocupantes presentes (122)",32,24,6,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",551,309,105,137
"Ocupantes presentes (137)",2138,1218,384,536
"Casa independiente",,,,
"Viviendas particulares (139)",477,238,103,136
"Ocupantes presentes (140)",1863,951,378,534
"Departamento en edificio",,,,
"Viviendas particulares (142)",59,59,,
"Ocupantes presentes (143)",216,216,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",4,4,,
"Ocupantes presentes (146)",23,23,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",10,7,2,1
"Ocupantes presentes (149)",32,24,6,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",27,20,4,3
"Ocupantes presentes (164)",87,62,14,11
"Casa independiente",,,,
"Viviendas particulares (166)",27,20,4,3
"Ocupantes presentes (167)",87,62,14,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",865,412,116,337
"Ocupantes presentes (218)",3543,1750,477,1316
"Casa independiente",,,,
"Viviendas particulares (220)",859,412,116,331
"Ocupantes presentes (221)",3510,1750,477,1283
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",6,,,6
"Ocupantes presentes (233)",33,,,33
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",750,309,107,334
"Ocupantes presentes (245)",3127,1377,445,1305
"Casa independiente",,,,
"Viviendas particulares (247)",744,309,107,328
"Ocupantes presentes (248)",3094,1377,445,1272
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",6,,,6
"Ocupantes presentes (260)",33,,,33
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",115,103,9,3
"Ocupantes presentes (272)",416,373,32,11
"Casa independiente",,,,
"Viviendas particulares (274)",115,103,9,3
"Ocupantes presentes (275)",416,373,32,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
