"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMBAYEQUE (000)",77489,12543,31648,25364,1748,4483,1703
"Sin nivel (001)",4169,104,1962,1542,108,332,121
"Educación inicial (002)",64,8,36,17,,2,1
"Primaria (003)",28398,805,14656,9469,712,2039,717
"Secundaria (004)",27341,3008,12484,9043,544,1586,676
"Superior no univ. incompleta (005)",3425,1025,775,1330,67,152,76
"Superior no univ. completa (006)",6297,3045,1002,1900,138,149,63
"Superior univ. incompleta (007)",2271,955,359,743,52,134,28
"Superior univ. completa (008)",5524,3593,374,1320,127,89,21
"Hombres (010)",58997,6985,28496,18974,1463,3018,61
"Sin nivel (011)",2944,43,1595,1044,83,170,9
"Educación inicial (012)",51,4,33,12,,2,
"Primaria (013)",23027,510,13145,7333,629,1392,18
"Secundaria (014)",22149,2013,11510,6980,453,1168,25
"Superior no univ. incompleta (015)",2312,539,691,947,54,79,2
"Superior no univ. completa (016)",3660,1445,866,1177,99,72,1
"Superior univ. incompleta (017)",1535,532,320,545,42,93,3
"Superior univ. completa (018)",3319,1899,336,936,103,42,3
"Mujeres (020)",18492,5558,3152,6390,285,1465,1642
"Sin nivel (021)",1225,61,367,498,25,162,112
"Educación inicial (022)",13,4,3,5,,,1
"Primaria (023)",5371,295,1511,2136,83,647,699
"Secundaria (024)",5192,995,974,2063,91,418,651
"Superior no univ. incompleta (025)",1113,486,84,383,13,73,74
"Superior no univ. completa (026)",2637,1600,136,723,39,77,62
"Superior univ. incompleta (027)",736,423,39,198,10,41,25
"Superior univ. completa (028)",2205,1694,38,384,24,47,18
,,,,,,,
"URBANA (030)",40102,11067,10030,15349,895,1600,1161
"Sin nivel (031)",1215,78,397,559,26,72,83
"Educación inicial (032)",39,7,18,13,,1,
"Primaria (033)",8494,533,2981,3904,206,440,430
"Secundaria (034)",14786,2516,4718,6080,327,669,476
"Superior no univ. incompleta (035)",2899,936,556,1165,55,119,68
"Superior no univ. completa (036)",5401,2709,730,1678,119,107,58
"Superior univ. incompleta (037)",2113,916,308,705,45,113,26
"Superior univ. completa (038)",5155,3372,322,1245,117,79,20
"Hombres (040)",26743,6020,8783,10377,695,822,46
"Sin nivel (041)",664,32,296,283,17,30,6
"Educación inicial (042)",31,4,16,10,,1,
"Primaria (043)",5813,311,2589,2525,171,206,11
"Secundaria (044)",10867,1640,4213,4358,251,384,21
"Superior no univ. incompleta (045)",1897,494,490,813,45,54,1
"Superior no univ. completa (046)",3018,1273,622,1005,81,36,1
"Superior univ. incompleta (047)",1403,504,272,512,35,77,3
"Superior univ. completa (048)",3050,1762,285,871,95,34,3
"Mujeres (050)",13359,5047,1247,4972,200,778,1115
"Sin nivel (051)",551,46,101,276,9,42,77
"Educación inicial (052)",8,3,2,3,,,
"Primaria (053)",2681,222,392,1379,35,234,419
"Secundaria (054)",3919,876,505,1722,76,285,455
"Superior no univ. incompleta (055)",1002,442,66,352,10,65,67
"Superior no univ. completa (056)",2383,1436,108,673,38,71,57
"Superior univ. incompleta (057)",710,412,36,193,10,36,23
"Superior univ. completa (058)",2105,1610,37,374,22,45,17
,,,,,,,
"RURAL (060)",37387,1476,21618,10015,853,2883,542
"Sin nivel (061)",2954,26,1565,983,82,260,38
"Educación inicial (062)",25,1,18,4,,1,1
"Primaria (063)",19904,272,11675,5565,506,1599,287
"Secundaria (064)",12555,492,7766,2963,217,917,200
"Superior no univ. incompleta (065)",526,89,219,165,12,33,8
"Superior no univ. completa (066)",896,336,272,222,19,42,5
"Superior univ. incompleta (067)",158,39,51,38,7,21,2
"Superior univ. completa (068)",369,221,52,75,10,10,1
"Hombres (070)",32254,965,19713,8597,768,2196,15
"Sin nivel (071)",2280,11,1299,761,66,140,3
"Educación inicial (072)",20,,17,2,,1,
"Primaria (073)",17214,199,10556,4808,458,1186,7
"Secundaria (074)",11282,373,7297,2622,202,784,4
"Superior no univ. incompleta (075)",415,45,201,134,9,25,1
"Superior no univ. completa (076)",642,172,244,172,18,36,
"Superior univ. incompleta (077)",132,28,48,33,7,16,
"Superior univ. completa (078)",269,137,51,65,8,8,
"Mujeres (080)",5133,511,1905,1418,85,687,527
"Sin nivel (081)",674,15,266,222,16,120,35
"Educación inicial (082)",5,1,1,2,,,1
"Primaria (083)",2690,73,1119,757,48,413,280
"Secundaria (084)",1273,119,469,341,15,133,196
"Superior no univ. incompleta (085)",111,44,18,31,3,8,7
"Superior no univ. completa (086)",254,164,28,50,1,6,5
"Superior univ. incompleta (087)",26,11,3,5,,5,2
"Superior univ. completa (088)",100,84,1,10,2,2,1
