"CUADRO Nº 1: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR NÚMERO DE HOGARES, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"NÚMERO DE HOGARES",,,,
,,1,2,3,4,"5 Y MÁS"
,,,,,,
"Provincia OCROS",,,,,,
"Viviendas particulares (001)",2513,2473,34,6,,
"Ocupantes presentes (002)",9130,8788,278,64,,
"Casa independiente",,,,,,
"Viviendas particulares (004)",2419,2380,34,5,,
"Ocupantes presentes (005)",8804,8474,278,52,,
"Departamento en edificio",,,,,,
"Viviendas particulares (007)",3,3,,,,
"Ocupantes presentes (008)",8,8,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (013)",9,8,,1,,
"Ocupantes presentes (014)",44,32,,12,,
"Choza o cabaña",,,,,,
"Viviendas particulares (016)",79,79,,,,
"Ocupantes presentes (017)",268,268,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (022)",2,2,,,,
"Ocupantes presentes (023)",2,2,,,,
"Otro tipo",,,,,,
"Viviendas particulares (025)",1,1,,,,
"Ocupantes presentes (026)",4,4,,,,
,,,,,,
URBANA,,,,,,
"Viviendas particulares (028)",1420,1387,29,4,,
"Ocupantes presentes (029)",5236,4956,237,43,,
"Casa independiente",,,,,,
"Viviendas particulares (031)",1408,1376,29,3,,
"Ocupantes presentes (032)",5184,4916,237,31,,
"Departamento en edificio",,,,,,
"Viviendas particulares (034)",3,3,,,,
"Ocupantes presentes (035)",8,8,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Viviendas particulares (040)",9,8,,1,,
"Ocupantes presentes (041)",44,32,,12,,
"Choza o cabaña",,,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Otro tipo",,,,,,
,,,,,,
RURAL,,,,,,
"Viviendas particulares (055)",1093,1086,5,2,,
"Ocupantes presentes (056)",3894,3832,41,21,,
"Casa independiente",,,,,,
"Viviendas particulares (058)",1011,1004,5,2,,
"Ocupantes presentes (059)",3620,3558,41,21,,
"Departamento en edificio",,,,,,
"Vivienda en quinta",,,,,,
"Vivienda en casa de vecindad",,,,,,
"Choza o cabaña",,,,,,
"Viviendas particulares (070)",79,79,,,,
"Ocupantes presentes (071)",268,268,,,,
"Vivienda improvisada",,,,,,
"Local no dest.para hab. humana",,,,,,
"Viviendas particulares (076)",2,2,,,,
"Ocupantes presentes (077)",2,2,,,,
"Otro tipo",,,,,,
"Viviendas particulares (079)",1,1,,,,
"Ocupantes presentes (080)",4,4,,,,
