"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CANGALLO (000)",9420,1034,968,5061,128,2181,48
"Conviviente (001)",1793,266,225,947,28,318,9
"Separado(a) (002)",194,42,20,108,4,19,1
"Casado(a) (003)",5103,423,453,3079,62,1079,7
"Viudo(a) (004)",468,21,36,350,4,56,1
"Divorciado(a) (005)",37,10,4,18,2,3,
"Soltero(a) (006)",1825,272,230,559,28,706,30
"Hombres (008)",6080,656,835,3663,88,832,6
"Conviviente (009)",1224,177,200,710,26,110,1
"Separado(a) (010)",68,20,10,35,,3,
"Casado(a) (011)",3509,309,399,2486,46,268,1
"Viudo(a) (012)",152,3,25,109,1,14,
"Divorciado(a) (013)",21,5,3,10,1,2,
"Soltero(a) (014)",1106,142,198,313,14,435,4
"Mujeres (016)",3340,378,133,1398,40,1349,42
"Conviviente (017)",569,89,25,237,2,208,8
"Separado(a) (018)",126,22,10,73,4,16,1
"Casado(a) (019)",1594,114,54,593,16,811,6
"Viudo(a) (020)",316,18,11,241,3,42,1
"Divorciado(a) (021)",16,5,1,8,1,1,
"Soltero(a) (022)",719,130,32,246,14,271,26
,,,,,,,
"URBANA (024)",3587,810,292,1858,41,562,24
"Conviviente (025)",733,199,64,374,5,86,5
"Separado(a) (026)",98,31,10,46,3,8,
"Casado(a) (027)",1854,349,128,1087,23,263,4
"Viudo(a) (028)",159,17,12,105,2,22,1
"Divorciado(a) (029)",17,8,1,6,1,1,
"Soltero(a) (030)",726,206,77,240,7,182,14
"Hombres (032)",2303,494,242,1315,30,217,5
"Conviviente (033)",481,129,57,260,4,30,1
"Separado(a) (034)",33,13,3,17,,,
"Casado(a) (035)",1283,242,109,857,19,55,1
"Viudo(a) (036)",45,3,8,30,1,3,
"Divorciado(a) (037)",8,3,,3,1,1,
"Soltero(a) (038)",453,104,65,148,5,128,3
"Mujeres (040)",1284,316,50,543,11,345,19
"Conviviente (041)",252,70,7,114,1,56,4
"Separado(a) (042)",65,18,7,29,3,8,
"Casado(a) (043)",571,107,19,230,4,208,3
"Viudo(a) (044)",114,14,4,75,1,19,1
"Divorciado(a) (045)",9,5,1,3,,,
"Soltero(a) (046)",273,102,12,92,2,54,11
,,,,,,,
"RURAL (048)",5833,224,676,3203,87,1619,24
"Conviviente (049)",1060,67,161,573,23,232,4
"Separado(a) (050)",96,11,10,62,1,11,1
"Casado(a) (051)",3249,74,325,1992,39,816,3
"Viudo(a) (052)",309,4,24,245,2,34,
"Divorciado(a) (053)",20,2,3,12,1,2,
"Soltero(a) (054)",1099,66,153,319,21,524,16
"Hombres (056)",3777,162,593,2348,58,615,1
"Conviviente (057)",743,48,143,450,22,80,
"Separado(a) (058)",35,7,7,18,,3,
"Casado(a) (059)",2226,67,290,1629,27,213,
"Viudo(a) (060)",107,,17,79,,11,
"Divorciado(a) (061)",13,2,3,7,,1,
"Soltero(a) (062)",653,38,133,165,9,307,1
"Mujeres (064)",2056,62,83,855,29,1004,23
"Conviviente (065)",317,19,18,123,1,152,4
"Separado(a) (066)",61,4,3,44,1,8,1
"Casado(a) (067)",1023,7,35,363,12,603,3
"Viudo(a) (068)",202,4,7,166,2,23,
"Divorciado(a) (069)",7,,,5,1,1,
"Soltero(a) (070)",446,28,20,154,12,217,15
