"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia AMBO (000)",16592,1178,2254,9268,265,2513,180,934
"Agric., ganadería, caza y silvicultura (001)",11096,7,1604,7029,178,2278,,
"Pesca (002)",2,,,2,,,,
"Explotación de minas y canteras (003)",125,10,96,18,1,,,
"Industrias manufactureras (004)",340,11,73,219,11,26,,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,,
"Construcción (006)",462,9,321,115,5,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1221,104,32,959,21,105,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",98,19,21,51,6,1,,
"Comercio al por mayor (009)",61,8,1,47,1,4,,
"Comercio al por menor (010)",1062,77,10,861,14,100,,
"Hoteles y restaurantes (011)",326,36,12,239,16,23,,
"Trans., almac. y comunicaciones (012)",597,140,52,378,20,7,,
"Intermediación financiera (013)",9,8,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",77,43,3,29,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",193,171,22,,,,,
"Enseñanza (016)",435,402,,32,1,,,
"Servicios sociales y de salud (017)",140,126,1,13,,,,
"Otras activ. serv.comun.soc y personales (018)",142,56,9,71,4,2,,
"Hogares privados con servicio doméstico (019)",180,,,,,,180,
"Actividad economica no especificada (021)",311,55,26,164,6,60,,
"Desocupado (022)",934,,,,,,,934
"Hombres (023)",13512,707,2076,8067,234,1679,24,725
"Agric., ganadería, caza y silvicultura (024)",9982,6,1457,6734,169,1616,,
"Pesca (025)",2,,,2,,,,
"Explotación de minas y canteras (026)",125,10,96,18,1,,,
"Industrias manufactureras (027)",267,6,67,169,10,15,,
"Suministro de electricidad, gas y agua (028)",2,,2,,,,,
"Construcción (029)",457,7,321,112,5,12,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",602,57,32,480,14,19,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",90,15,21,48,6,,,
"Comercio al por mayor (032)",35,4,1,29,,1,,
"Comercio al por menor (033)",477,38,10,403,8,18,,
"Hoteles y restaurantes (034)",65,11,3,41,8,2,,
"Trans., almac. y comunicaciones (035)",584,128,52,377,20,7,,
"Intermediación financiera (036)",7,6,1,,,,,
"Activid.inmobil., empres. y alquileres (037)",57,27,2,26,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",139,120,19,,,,,
"Enseñanza (039)",252,238,,13,1,,,
"Servicios sociales y de salud (040)",48,40,1,7,,,,
"Otras activ. serv.comun.soc y personales (041)",76,29,8,36,1,2,,
"Hogares privados con servicio doméstico (042)",24,,,,,,24,
"Actividad economica no especificada (044)",98,22,15,52,3,6,,
"Desocupado (045)",725,,,,,,,725
"Mujeres (046)",3080,471,178,1201,31,834,156,209
"Agric., ganadería, caza y silvicultura (047)",1114,1,147,295,9,662,,
"Industrias manufactureras (050)",73,5,6,50,1,11,,
"Construcción (052)",5,2,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",619,47,,479,7,86,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,4,,3,,1,,
"Comercio al por mayor (055)",26,4,,18,1,3,,
"Comercio al por menor (056)",585,39,,458,6,82,,
"Hoteles y restaurantes (057)",261,25,9,198,8,21,,
"Trans., almac. y comunicaciones (058)",13,12,,1,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",20,16,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",54,51,3,,,,,
"Enseñanza (062)",183,164,,19,,,,
"Servicios sociales y de salud (063)",92,86,,6,,,,
"Otras activ. serv.comun.soc y personales (064)",66,27,1,35,3,,,
"Hogares privados con servicio doméstico (065)",156,,,,,,156,
"Actividad economica no especificada (067)",213,33,11,112,3,54,,
,,,,,,,,
"URBANA (068)",5548,923,792,2684,95,462,92,500
"Agric., ganadería, caza y silvicultura (069)",1806,5,387,1079,26,309,,
"Explotación de minas y canteras (071)",44,8,36,,,,,
"Industrias manufactureras (072)",246,7,50,163,9,17,,
"Suministro de electricidad, gas y agua (073)",2,,2,,,,,
"Construcción (074)",307,9,215,74,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",926,80,18,719,16,93,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",73,11,15,44,3,,,
"Comercio al por mayor (077)",48,7,1,36,,4,,
"Comercio al por menor (078)",805,62,2,639,13,89,,
"Hoteles y restaurantes (079)",251,23,5,188,14,21,,
"Trans., almac. y comunicaciones (080)",465,118,32,291,18,6,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",60,35,3,20,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",153,140,13,,,,,
"Enseñanza (084)",339,317,,21,1,,,
"Servicios sociales y de salud (085)",111,98,1,12,,,,
"Otras activ. serv.comun.soc y personales (086)",112,47,6,56,3,,,
"Hogares privados con servicio doméstico (087)",92,,,,,,92,
"Actividad economica no especificada (089)",129,31,24,61,3,10,,
"Desocupado (090)",500,,,,,,,500
"Hombres (091)",4045,554,739,1999,77,279,12,385
"Agric., ganadería, caza y silvicultura (092)",1646,4,351,1030,25,236,,
"Explotación de minas y canteras (094)",44,8,36,,,,,
"Industrias manufactureras (095)",199,3,48,129,8,11,,
"Suministro de electricidad, gas y agua (096)",2,,2,,,,,
"Construcción (097)",302,7,215,71,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",449,40,18,366,10,15,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",66,7,15,41,3,,,
"Comercio al por mayor (100)",29,3,1,24,,1,,
"Comercio al por menor (101)",354,30,2,301,7,14,,
"Hoteles y restaurantes (102)",51,8,1,33,7,2,,
"Trans., almac. y comunicaciones (103)",455,109,32,290,18,6,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",42,21,2,17,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",112,99,13,,,,,
"Enseñanza (107)",187,178,,8,1,,,
"Servicios sociales y de salud (108)",39,32,1,6,,,,
"Otras activ. serv.comun.soc y personales (109)",56,24,6,25,1,,,
"Hogares privados con servicio doméstico (110)",12,,,,,,12,
"Actividad economica no especificada (112)",61,18,14,24,2,3,,
"Desocupado (113)",385,,,,,,,385
"Mujeres (114)",1503,369,53,685,18,183,80,115
"Agric., ganadería, caza y silvicultura (115)",160,1,36,49,1,73,,
"Industrias manufactureras (118)",47,4,2,34,1,6,,
"Construcción (120)",5,2,,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",477,40,,353,6,78,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",7,4,,3,,,,
"Comercio al por mayor (123)",19,4,,12,,3,,
"Comercio al por menor (124)",451,32,,338,6,75,,
