"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia QUISPICANCHI (000)",26385,757,8529,9058,6175,1866
"Empleado (001)",2792,29,1000,1165,560,38
"Obrero (002)",4306,49,1711,1591,836,119
"Trabajador independiente (003)",13767,106,3593,4922,3739,1407
"Empleador o patrono (004)",451,3,110,164,132,42
"Trabajador familiar no remunerado (005)",4803,525,1981,1187,868,242
"Trabajador del hogar (006)",266,45,134,29,40,18
"Hombres (008)",17818,462,5616,6250,4238,1252
"Empleado (009)",1837,14,542,832,420,29
"Obrero (010)",3807,42,1507,1410,744,104
"Trabajador independiente (011)",9780,69,2498,3540,2683,990
"Empleador o patrono (012)",325,3,79,111,99,33
"Trabajador familiar no remunerado (013)",2011,318,966,351,281,95
"Trabajador del hogar (014)",58,16,24,6,11,1
"Mujeres (016)",8567,295,2913,2808,1937,614
"Empleado (017)",955,15,458,333,140,9
"Obrero (018)",499,7,204,181,92,15
"Trabajador independiente (019)",3987,37,1095,1382,1056,417
"Empleador o patrono (020)",126,,31,53,33,9
"Trabajador familiar no remunerado (021)",2792,207,1015,836,587,147
"Trabajador del hogar (022)",208,29,110,23,29,17
,,,,,,
"URBANA (024)",11004,345,3427,3961,2581,690
"Empleado (025)",2213,21,748,940,472,32
"Obrero (026)",2276,35,849,863,466,63
"Trabajador independiente (027)",5024,56,1289,1849,1337,493
"Empleador o patrono (028)",234,2,62,83,69,18
"Trabajador familiar no remunerado (029)",1067,196,391,205,207,68
"Trabajador del hogar (030)",190,35,88,21,30,16
"Hombres (032)",7040,220,2161,2567,1667,425
"Empleado (033)",1431,10,391,661,344,25
"Obrero (034)",1999,30,740,758,414,57
"Trabajador independiente (035)",2938,41,763,1046,784,304
"Empleador o patrono (036)",143,2,45,41,45,10
"Trabajador familiar no remunerado (037)",495,126,209,58,74,28
"Trabajador del hogar (038)",34,11,13,3,6,1
"Mujeres (040)",3964,125,1266,1394,914,265
"Empleado (041)",782,11,357,279,128,7
"Obrero (042)",277,5,109,105,52,6
"Trabajador independiente (043)",2086,15,526,803,553,189
"Empleador o patrono (044)",91,,17,42,24,8
"Trabajador familiar no remunerado (045)",572,70,182,147,133,40
"Trabajador del hogar (046)",156,24,75,18,24,15
,,,,,,
"RURAL (048)",15381,412,5102,5097,3594,1176
"Empleado (049)",579,8,252,225,88,6
"Obrero (050)",2030,14,862,728,370,56
"Trabajador independiente (051)",8743,50,2304,3073,2402,914
"Empleador o patrono (052)",217,1,48,81,63,24
"Trabajador familiar no remunerado (053)",3736,329,1590,982,661,174
"Trabajador del hogar (054)",76,10,46,8,10,2
"Hombres (056)",10778,242,3455,3683,2571,827
"Empleado (057)",406,4,151,171,76,4
"Obrero (058)",1808,12,767,652,330,47
"Trabajador independiente (059)",6842,28,1735,2494,1899,686
"Empleador o patrono (060)",182,1,34,70,54,23
"Trabajador familiar no remunerado (061)",1516,192,757,293,207,67
"Trabajador del hogar (062)",24,5,11,3,5,
"Mujeres (064)",4603,170,1647,1414,1023,349
"Empleado (065)",173,4,101,54,12,2
"Obrero (066)",222,2,95,76,40,9
"Trabajador independiente (067)",1901,22,569,579,503,228
"Empleador o patrono (068)",35,,14,11,9,1
"Trabajador familiar no remunerado (069)",2220,137,833,689,454,107
"Trabajador del hogar (070)",52,5,35,5,5,2
