"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUAYLAS (000)",16579,49,1043,372,423,1619,5178,733,983,5116,87,269,707
"Agric., ganadería, caza y silvicultura (001)",8708,,22,20,23,,5178,2,8,3455,,,
"Explotación de minas y canteras (003)",244,,12,11,4,,,67,7,143,,,
"Industrias manufactureras (004)",511,,5,11,7,7,,444,23,14,,,
"Suministro de electricidad, gas y agua (005)",73,,5,18,6,,,27,6,11,,,
"Construcción (006)",833,,18,17,7,,,44,354,393,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1646,1,12,52,17,1175,,128,10,251,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",140,1,2,4,2,24,,97,8,2,,,
"Comercio al por mayor (009)",87,,,3,8,72,,,1,3,,,
"Comercio al por menor (010)",1419,,10,45,7,1079,,31,1,246,,,
"Hoteles y restaurantes (011)",511,,5,17,5,309,,,,175,,,
"Trans., almac. y comunicaciones (012)",676,,5,7,27,2,,4,526,105,,,
"Intermediación financiera (013)",36,,7,6,22,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",286,,70,40,57,61,,4,7,47,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",605,30,51,55,150,25,,9,40,158,87,,
"Enseñanza (016)",834,18,744,4,45,,,,,23,,,
"Servicios sociales y de salud (017)",212,,73,81,36,11,,,1,10,,,
"Otras activ. serv.comun.soc y personales (018)",213,,14,32,16,29,,4,1,117,,,
"Hogares privados con servicio doméstico (019)",212,,,,,,,,,212,,,
"Actividad economica no especificada (021)",272,,,1,1,,,,,1,,269,
"Desocupado (022)",707,,,,,,,,,,,,707
"Hombres (023)",12100,36,526,227,209,630,4783,660,969,3337,85,81,557
"Agric., ganadería, caza y silvicultura (024)",7174,,20,14,18,,4783,2,8,2329,,,
"Explotación de minas y canteras (026)",233,,9,9,3,,,66,7,139,,,
"Industrias manufactureras (027)",422,,3,7,3,6,,374,18,11,,,
"Suministro de electricidad, gas y agua (028)",69,,4,18,4,,,27,6,10,,,
"Construcción (029)",811,,17,17,5,,,44,351,377,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",745,1,9,26,11,451,,127,10,110,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",131,1,2,3,1,17,,97,8,2,,,
"Comercio al por mayor (032)",56,,,1,7,44,,,1,3,,,
"Comercio al por menor (033)",558,,7,22,3,390,,30,1,105,,,
"Hoteles y restaurantes (034)",126,,2,8,4,76,,,,36,,,
"Trans., almac. y comunicaciones (035)",642,,4,5,12,2,,4,523,92,,,
"Intermediación financiera (036)",17,,5,2,9,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",230,,54,33,30,60,,4,7,42,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",426,25,28,26,78,25,,9,38,112,85,,
"Enseñanza (039)",362,10,326,3,15,,,,,8,,,
"Servicios sociales y de salud (040)",82,,32,36,9,2,,,,3,,,
"Otras activ. serv.comun.soc y personales (041)",117,,13,22,8,8,,3,1,62,,,
"Hogares privados con servicio doméstico (042)",4,,,,,,,,,4,,,
"Actividad economica no especificada (044)",83,,,1,,,,,,1,,81,
"Desocupado (045)",557,,,,,,,,,,,,557
"Mujeres (046)",4479,13,517,145,214,989,395,73,14,1779,2,188,150
"Agric., ganadería, caza y silvicultura (047)",1534,,2,6,5,,395,,,1126,,,
"Explotación de minas y canteras (049)",11,,3,2,1,,,1,,4,,,
"Industrias manufactureras (050)",89,,2,4,4,1,,70,5,3,,,
"Suministro de electricidad, gas y agua (051)",4,,1,,2,,,,,1,,,
"Construcción (052)",22,,1,,2,,,,3,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",901,,3,26,6,724,,1,,141,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",9,,,1,1,7,,,,,,,
"Comercio al por mayor (055)",31,,,2,1,28,,,,,,,
"Comercio al por menor (056)",861,,3,23,4,689,,1,,141,,,
"Hoteles y restaurantes (057)",385,,3,9,1,233,,,,139,,,
"Trans., almac. y comunicaciones (058)",34,,1,2,15,,,,3,13,,,
"Intermediación financiera (059)",19,,2,4,13,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",56,,16,7,27,1,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",179,5,23,29,72,,,,2,46,2,,
"Enseñanza (062)",472,8,418,1,30,,,,,15,,,
"Servicios sociales y de salud (063)",130,,41,45,27,9,,,1,7,,,
"Otras activ. serv.comun.soc y personales (064)",96,,1,10,8,21,,1,,55,,,
"Hogares privados con servicio doméstico (065)",208,,,,,,,,,208,,,
"Actividad economica no especificada (067)",189,,,,1,,,,,,,188,
"Desocupado (068)",150,,,,,,,,,,,,150
,,,,,,,,,,,,,
"URBANA (069)",6935,40,908,307,345,1293,615,507,720,1671,81,81,367
"Agric., ganadería, caza y silvicultura (070)",1354,,21,13,19,,615,2,5,679,,,
"Explotación de minas y canteras (072)",101,,10,9,3,,,40,5,34,,,
"Industrias manufactureras (073)",338,,4,8,6,3,,296,12,9,,,
"Suministro de electricidad, gas y agua (074)",67,,5,18,5,,,25,5,9,,,
"Construcción (075)",443,,17,14,4,,,24,242,142,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",1316,1,11,39,11,942,,107,9,196,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",123,1,1,4,2,23,,84,7,1,,,
"Comercio al por mayor (078)",51,,,3,3,41,,,1,3,,,
"Comercio al por menor (079)",1142,,10,32,6,878,,23,1,192,,,
"Hoteles y restaurantes (080)",408,,5,15,3,236,,,,149,,,
"Trans., almac. y comunicaciones (081)",525,,5,6,23,2,,4,402,83,,,
"Intermediación financiera (082)",33,,7,6,20,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",231,,66,34,46,48,,4,6,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",473,22,49,53,122,25,,1,32,88,81,,
"Enseñanza (085)",723,17,643,4,39,,,,,20,,,
"Servicios sociales y de salud (086)",167,,55,61,31,10,,,1,9,,,
"Otras activ. serv.comun.soc y personales (087)",144,,10,27,12,27,,4,1,63,,,
"Hogares privados con servicio doméstico (088)",163,,,,,,,,,163,,,
"Actividad economica no especificada (090)",82,,,,1,,,,,,,81,
"Desocupado (091)",367,,,,,,,,,,,,367
"Hombres (092)",4293,30,447,178,160,516,533,454,708,911,79,24,253
"Agric., ganadería, caza y silvicultura (093)",1016,,19,7,14,,533,2,5,436,,,
"Explotación de minas y canteras (095)",94,,7,7,3,,,39,5,33,,,
"Industrias manufactureras (096)",273,,2,4,2,3,,246,9,7,,,
"Suministro de electricidad, gas y agua (097)",64,,4,18,4,,,25,5,8,,,
"Construcción (098)",432,,16,14,2,,,24,239,137,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",589,1,8,17,5,361,,106,9,82,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",115,1,1,3,1,17,,84,7,1,,,
"Comercio al por mayor (101)",35,,,1,2,28,,,1,3,,,
"Comercio al por menor (102)",439,,7,13,2,316,,22,1,78,,,
"Hoteles y restaurantes (103)",111,,2,6,3,70,,,,30,,,
"Trans., almac. y comunicaciones (104)",497,,4,5,10,2,,4,399,73,,,
"Intermediación financiera (105)",15,,5,2,8,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",184,,52,28,24,48,,4,6,22,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",316,19,27,26,61,25,,1,30,48,79,,
"Enseñanza (108)",299,10,268,3,11,,,,,7,,,
"Servicios sociales y de salud (109)",57,,23,23,7,1,,,,3,,,
"Otras activ. serv.comun.soc y personales (110)",67,,10,18,6,6,,3,1,23,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,,,,2,,,
"Actividad economica no especificada (113)",24,,,,,,,,,,,24,
"Desocupado (114)",253,,,,,,,,,,,,253
"Mujeres (115)",2642,10,461,129,185,777,82,53,12,760,2,57,114
"Agric., ganadería, caza y silvicultura (116)",338,,2,6,5,,82,,,243,,,
"Explotación de minas y canteras (118)",7,,3,2,,,,1,,1,,,
"Industrias manufactureras (119)",65,,2,4,4,,,50,3,2,,,
"Suministro de electricidad, gas y agua (120)",3,,1,,1,,,,,1,,,
"Construcción (121)",11,,1,,2,,,,3,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",727,,3,22,6,581,,1,,114,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,,,1,1,6,,,,,,,
"Comercio al por mayor (124)",16,,,2,1,13,,,,,,,
"Comercio al por menor (125)",703,,3,19,4,562,,1,,114,,,
"Hoteles y restaurantes (126)",297,,3,9,,166,,,,119,,,
"Trans., almac. y comunicaciones (127)",28,,1,1,13,,,,3,10,,,
"Intermediación financiera (128)",18,,2,4,12,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",47,,14,6,22,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",157,3,22,27,61,,,,2,40,2,,
"Enseñanza (131)",424,7,375,1,28,,,,,13,,,
"Servicios sociales y de salud (132)",110,,32,38,24,9,,,1,6,,,
"Otras activ. serv.comun.soc y personales (133)",77,,,9,6,21,,1,,40,,,
"Hogares privados con servicio doméstico (134)",161,,,,,,,,,161,,,
"Actividad economica no especificada (136)",58,,,,1,,,,,,,57,
"Desocupado (137)",114,,,,,,,,,,,,114
,,,,,,,,,,,,,
"RURAL (138)",9644,9,135,65,78,326,4563,226,263,3445,6,188,340
"Agric., ganadería, caza y silvicultura (139)",7354,,1,7,4,,4563,,3,2776,,,
"Explotación de minas y canteras (141)",143,,2,2,1,,,27,2,109,,,
"Industrias manufactureras (142)",173,,1,3,1,4,,148,11,5,,,
"Suministro de electricidad, gas y agua (143)",6,,,,1,,,2,1,2,,,
"Construcción (144)",390,,1,3,3,,,20,112,251,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",330,,1,13,6,233,,21,1,55,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",17,,1,,,1,,13,1,1,,,
"Comercio al por mayor (147)",36,,,,5,31,,,,,,,
"Comercio al por menor (148)",277,,,13,1,201,,8,,54,,,
