"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAROCHIRI (000)",33548,5476,8912,13680,451,3281,812,936
"Agric., ganadería, caza y silvicultura (001)",11810,21,1793,7047,188,2761,,
"Pesca (002)",16,3,6,5,,2,,
"Explotación de minas y canteras (003)",3931,426,3309,190,6,,,
"Industrias manufactureras (004)",1441,115,728,558,27,13,,
"Suministro de electricidad, gas y agua (005)",92,29,60,2,1,,,
"Construcción (006)",1712,90,1296,302,16,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3758,528,248,2583,85,314,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",504,64,213,201,16,10,,
"Comercio al por mayor (009)",146,45,3,76,6,16,,
"Comercio al por menor (010)",3108,419,32,2306,63,288,,
"Hoteles y restaurantes (011)",1403,471,136,699,48,49,,
"Trans., almac. y comunicaciones (012)",2135,407,572,1103,34,19,,
"Intermediación financiera (013)",35,27,4,3,1,,,
"Activid.inmobil., empres. y alquileres (014)",871,605,121,123,17,5,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",876,747,129,,,,,
"Enseñanza (016)",1330,1198,1,127,2,2,,
"Servicios sociales y de salud (017)",400,330,22,47,1,,,
"Otras activ. serv.comun.soc y personales (018)",1186,330,233,596,11,16,,
"Hogares privados con servicio doméstico (019)",812,,,,,,812,
"Actividad economica no especificada (021)",804,149,254,295,14,92,,
"Desocupado (022)",936,,,,,,,936
"Hombres (023)",22810,3111,7948,9416,315,1359,32,629
"Agric., ganadería, caza y silvicultura (024)",8225,18,1357,5516,145,1189,,
"Pesca (025)",12,3,4,4,,1,,
"Explotación de minas y canteras (026)",3874,391,3287,190,6,,,
"Industrias manufactureras (027)",1008,73,526,383,22,4,,
"Suministro de electricidad, gas y agua (028)",89,26,60,2,1,,,
"Construcción (029)",1680,77,1285,296,15,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",1719,245,235,1104,41,94,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",466,48,204,193,14,7,,
"Comercio al por mayor (032)",76,27,1,43,3,2,,
"Comercio al por menor (033)",1177,170,30,868,24,85,,
"Hoteles y restaurantes (034)",415,173,56,148,19,19,,
"Trans., almac. y comunicaciones (035)",2025,348,557,1077,31,12,,
"Intermediación financiera (036)",26,20,4,2,,,,
"Activid.inmobil., empres. y alquileres (037)",632,422,97,95,15,3,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",570,471,99,,,,,
"Enseñanza (039)",532,484,1,45,1,1,,
"Servicios sociales y de salud (040)",124,86,7,30,1,,,
"Otras activ. serv.comun.soc y personales (041)",803,195,195,398,9,6,,
"Hogares privados con servicio doméstico (042)",32,,,,,,32,
"Actividad economica no especificada (044)",415,79,178,126,9,23,,
"Desocupado (045)",629,,,,,,,629
"Mujeres (046)",10738,2365,964,4264,136,1922,780,307
"Agric., ganadería, caza y silvicultura (047)",3585,3,436,1531,43,1572,,
"Pesca (048)",4,,2,1,,1,,
"Explotación de minas y canteras (049)",57,35,22,,,,,
"Industrias manufactureras (050)",433,42,202,175,5,9,,
"Suministro de electricidad, gas y agua (051)",3,3,,,,,,
"Construcción (052)",32,13,11,6,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2039,283,13,1479,44,220,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",38,16,9,8,2,3,,
"Comercio al por mayor (055)",70,18,2,33,3,14,,
"Comercio al por menor (056)",1931,249,2,1438,39,203,,
"Hoteles y restaurantes (057)",988,298,80,551,29,30,,
"Trans., almac. y comunicaciones (058)",110,59,15,26,3,7,,
"Intermediación financiera (059)",9,7,,1,1,,,
"Activid.inmobil., empres. y alquileres (060)",239,183,24,28,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",306,276,30,,,,,
"Enseñanza (062)",798,714,,82,1,1,,
"Servicios sociales y de salud (063)",276,244,15,17,,,,
"Otras activ. serv.comun.soc y personales (064)",383,135,38,198,2,10,,
"Hogares privados con servicio doméstico (065)",780,,,,,,780,
"Actividad economica no especificada (067)",389,70,76,169,5,69,,
"Desocupado (068)",307,,,,,,,307
,,,,,,,,
"URBANA (069)",21997,4451,5145,8942,291,1871,579,718
"Agric., ganadería, caza y silvicultura (070)",6390,9,835,4004,83,1459,,
"Pesca (071)",9,3,4,1,,1,,
"Explotación de minas y canteras (072)",1655,193,1435,25,2,,,
"Industrias manufactureras (073)",1128,99,573,421,22,13,,
"Suministro de electricidad, gas y agua (074)",70,29,38,2,1,,,
"Construcción (075)",1335,75,995,246,13,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",3049,444,188,2090,64,263,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",392,47,158,166,13,8,,
"Comercio al por mayor (078)",114,34,2,59,6,13,,
"Comercio al por menor (079)",2543,363,28,1865,45,242,,
"Hoteles y restaurantes (080)",1085,349,113,546,37,40,,
"Trans., almac. y comunicaciones (081)",1732,352,469,867,26,18,,
"Intermediación financiera (082)",33,25,4,3,1,,,
"Activid.inmobil., empres. y alquileres (083)",685,468,96,101,16,4,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",738,647,91,,,,,
"Enseñanza (085)",1181,1069,1,109,1,1,,
"Servicios sociales y de salud (086)",337,282,20,34,1,,,
"Otras activ. serv.comun.soc y personales (087)",757,287,140,309,11,10,,
"Hogares privados con servicio doméstico (088)",579,,,,,,579,
"Actividad economica no especificada (090)",516,120,143,184,13,56,,
"Desocupado (091)",718,,,,,,,718
"Hombres (092)",14165,2429,4510,5825,190,713,22,476
"Agric., ganadería, caza y silvicultura (093)",4263,7,580,3041,57,578,,
"Pesca (094)",7,3,2,1,,1,,
"Explotación de minas y canteras (095)",1622,172,1423,25,2,,,
"Industrias manufactureras (096)",783,64,412,285,18,4,,
"Suministro de electricidad, gas y agua (097)",67,26,38,2,1,,,
"Construcción (098)",1308,63,987,240,12,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1400,200,182,909,32,77,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",368,35,156,160,11,6,,
"Comercio al por mayor (101)",57,23,,29,3,2,,
"Comercio al por menor (102)",975,142,26,720,18,69,,
"Hoteles y restaurantes (103)",304,127,43,107,11,16,,
"Trans., almac. y comunicaciones (104)",1636,302,456,844,23,11,,
"Intermediación financiera (105)",24,18,4,2,,,,
"Activid.inmobil., empres. y alquileres (106)",477,305,78,78,14,2,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",473,405,68,,,,,
"Enseñanza (108)",477,432,1,43,1,,,
"Servicios sociales y de salud (109)",101,73,5,22,1,,,
"Otras activ. serv.comun.soc y personales (110)",464,170,122,161,9,2,,
"Hogares privados con servicio doméstico (111)",22,,,,,,22,
"Actividad economica no especificada (113)",261,62,109,65,9,16,,
