"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia RIOJA (000)",36922,43,1942,721,669,4286,12823,1837,2405,10080,40,1131,945
"Agric., ganadería, caza y silvicultura (001)",19713,,13,13,4,,12820,2,40,6821,,,
"Pesca (002)",7,,,,,,3,,,4,,,
"Explotación de minas y canteras (003)",11,,1,3,,,,2,1,4,,,
"Industrias manufactureras (004)",1462,1,16,65,18,6,,1236,75,45,,,
"Suministro de electricidad, gas y agua (005)",38,,1,5,8,,,6,2,16,,,
"Construcción (006)",1130,,20,15,6,,,46,746,297,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",4623,1,23,102,20,3300,,524,30,623,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",541,,3,16,1,87,,408,18,8,,,
"Comercio al por mayor (009)",197,1,1,11,9,156,,,4,15,,,
"Comercio al por menor (010)",3885,,19,75,10,3057,,116,8,600,,,
"Hoteles y restaurantes (011)",1178,,1,32,12,772,,,,361,,,
"Trans., almac. y comunicaciones (012)",1808,,7,21,50,7,,8,1483,232,,,
"Intermediación financiera (013)",47,,10,5,30,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",429,,74,114,57,92,,4,20,68,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",461,25,35,16,261,21,,5,4,54,40,,
"Enseñanza (016)",1585,15,1514,9,34,,,,,13,,,
"Servicios sociales y de salud (017)",426,,170,171,38,15,,2,1,29,,,
"Otras activ. serv.comun.soc y personales (018)",473,,42,128,13,73,,2,2,213,,,
"Hogares privados con servicio doméstico (019)",1296,,,,,,,,,1296,,,
"Actividad economica no especificada (021)",1290,1,15,22,118,,,,1,2,,1131,
"Desocupado (022)",945,,,,,,,,,,,,945
"Hombres (023)",27717,34,1030,460,336,1772,12163,1550,2359,6743,40,543,687
"Agric., ganadería, caza y silvicultura (024)",17839,,11,11,3,,12160,2,39,5613,,,
"Pesca (025)",6,,,,,,3,,,3,,,
"Explotación de minas y canteras (026)",11,,1,3,,,,2,1,4,,,
"Industrias manufactureras (027)",1144,1,16,46,13,6,,966,55,41,,,
"Suministro de electricidad, gas y agua (028)",35,,1,5,7,,,6,2,14,,,
"Construcción (029)",1112,,20,15,5,,,46,737,289,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",2433,,15,63,5,1512,,510,28,300,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",499,,2,16,1,60,,398,16,6,,,
"Comercio al por mayor (032)",131,,1,6,4,102,,,4,14,,,
"Comercio al por menor (033)",1803,,12,41,,1350,,112,8,280,,,
"Hoteles y restaurantes (034)",203,,1,12,7,112,,,,71,,,
"Trans., almac. y comunicaciones (035)",1701,,4,13,29,2,,7,1470,176,,,
"Intermediación financiera (036)",37,,10,2,23,,,,,2,,,
"Activid.inmobil., empres. y alquileres (037)",327,,55,89,31,91,,2,19,40,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",299,20,25,8,144,19,,5,4,34,40,,
"Enseñanza (039)",804,12,756,8,15,,,,,13,,,
"Servicios sociales y de salud (040)",163,,66,66,14,7,,2,1,7,,,
"Otras activ. serv.comun.soc y personales (041)",264,,39,103,9,23,,2,2,86,,,
"Hogares privados con servicio doméstico (042)",48,,,,,,,,,48,,,
"Actividad economica no especificada (044)",604,1,10,16,31,,,,1,2,,543,
"Desocupado (045)",687,,,,,,,,,,,,687
"Mujeres (046)",9205,9,912,261,333,2514,660,287,46,3337,,588,258
"Agric., ganadería, caza y silvicultura (047)",1874,,2,2,1,,660,,1,1208,,,
"Pesca (048)",1,,,,,,,,,1,,,
"Industrias manufactureras (050)",318,,,19,5,,,270,20,4,,,
"Suministro de electricidad, gas y agua (051)",3,,,,1,,,,,2,,,
"Construcción (052)",18,,,,1,,,,9,8,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",2190,1,8,39,15,1788,,14,2,323,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",42,,1,,,27,,10,2,2,,,
"Comercio al por mayor (055)",66,1,,5,5,54,,,,1,,,
"Comercio al por menor (056)",2082,,7,34,10,1707,,4,,320,,,
"Hoteles y restaurantes (057)",975,,,20,5,660,,,,290,,,
"Trans., almac. y comunicaciones (058)",107,,3,8,21,5,,1,13,56,,,
"Intermediación financiera (059)",10,,,3,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",102,,19,25,26,1,,2,1,28,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",162,5,10,8,117,2,,,,20,,,
"Enseñanza (062)",781,3,758,1,19,,,,,,,,
"Servicios sociales y de salud (063)",263,,104,105,24,8,,,,22,,,
"Otras activ. serv.comun.soc y personales (064)",209,,3,25,4,50,,,,127,,,
"Hogares privados con servicio doméstico (065)",1248,,,,,,,,,1248,,,
"Actividad economica no especificada (067)",686,,5,6,87,,,,,,,588,
"Desocupado (068)",258,,,,,,,,,,,,258
,,,,,,,,,,,,,
"URBANA (069)",27872,40,1880,695,644,4073,7562,1747,2286,7142,40,947,816
"Agric., ganadería, caza y silvicultura (070)",11943,,13,13,4,,7559,2,37,4315,,,
"Pesca (071)",7,,,,,,3,,,4,,,
"Explotación de minas y canteras (072)",11,,1,3,,,,2,1,4,,,
"Industrias manufactureras (073)",1366,1,16,64,18,6,,1157,74,30,,,
"Suministro de electricidad, gas y agua (074)",35,,1,5,8,,,6,2,13,,,
"Construcción (075)",1096,,20,15,5,,,45,730,281,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",4459,1,23,101,20,3162,,515,29,608,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",532,,3,16,1,84,,402,18,8,,,
"Comercio al por mayor (078)",193,1,1,11,9,153,,,3,15,,,
"Comercio al por menor (079)",3734,,19,74,10,2925,,113,8,585,,,
"Hoteles y restaurantes (080)",1103,,1,31,12,701,,,,358,,,
"Trans., almac. y comunicaciones (081)",1700,,7,21,49,7,,8,1385,223,,,
"Intermediación financiera (082)",47,,10,5,30,,,,,2,,,
"Activid.inmobil., empres. y alquileres (083)",422,,73,113,57,89,,4,20,66,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",437,22,35,16,243,21,,4,4,52,40,,
"Enseñanza (085)",1526,15,1457,9,33,,,,,12,,,
"Servicios sociales y de salud (086)",413,,167,162,37,15,,2,1,29,,,
"Otras activ. serv.comun.soc y personales (087)",443,,41,115,13,72,,2,2,198,,,
"Hogares privados con servicio doméstico (088)",945,,,,,,,,,945,,,
"Actividad economica no especificada (090)",1103,1,15,22,115,,,,1,2,,947,
"Desocupado (091)",816,,,,,,,,,,,,816
"Hombres (092)",19846,31,984,441,317,1698,7052,1475,2243,4529,40,458,578
"Agric., ganadería, caza y silvicultura (093)",10581,,11,11,3,,7049,2,37,3468,,,
"Pesca (094)",6,,,,,,3,,,3,,,
"Explotación de minas y canteras (095)",11,,1,3,,,,2,1,4,,,
"Industrias manufactureras (096)",1063,1,16,45,13,6,,902,54,26,,,
"Suministro de electricidad, gas y agua (097)",32,,1,5,7,,,6,2,11,,,
"Construcción (098)",1080,,20,15,4,,,45,721,275,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",2343,,15,63,5,1443,,501,27,289,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",491,,2,16,1,58,,392,16,6,,,
"Comercio al por mayor (101)",128,,1,6,4,100,,,3,14,,,
"Comercio al por menor (102)",1724,,12,41,,1285,,109,8,269,,,
"Hoteles y restaurantes (103)",200,,1,12,7,110,,,,70,,,
"Trans., almac. y comunicaciones (104)",1597,,4,13,29,2,,7,1374,168,,,
"Intermediación financiera (105)",37,,10,2,23,,,,,2,,,
"Activid.inmobil., empres. y alquileres (106)",321,,54,88,31,88,,2,19,39,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",279,17,25,8,129,19,,4,4,33,40,,
"Enseñanza (108)",759,12,713,8,14,,,,,12,,,
"Servicios sociales y de salud (109)",158,,65,62,14,7,,2,1,7,,,
"Otras activ. serv.comun.soc y personales (110)",243,,38,90,9,23,,2,2,79,,,
"Hogares privados con servicio doméstico (111)",41,,,,,,,,,41,,,
"Actividad economica no especificada (113)",517,1,10,16,29,,,,1,2,,458,
"Desocupado (114)",578,,,,,,,,,,,,578
"Mujeres (115)",8026,9,896,254,327,2375,510,272,43,2613,,489,238
"Agric., ganadería, caza y silvicultura (116)",1362,,2,2,1,,510,,,847,,,
"Pesca (117)",1,,,,,,,,,1,,,
"Industrias manufactureras (119)",303,,,19,5,,,255,20,4,,,
"Suministro de electricidad, gas y agua (120)",3,,,,1,,,,,2,,,
"Construcción (121)",16,,,,1,,,,9,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",2116,1,8,38,15,1719,,14,2,319,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",41,,1,,,26,,10,2,2,,,
"Comercio al por mayor (124)",65,1,,5,5,53,,,,1,,,
"Comercio al por menor (125)",2010,,7,33,10,1640,,4,,316,,,
"Hoteles y restaurantes (126)",903,,,19,5,591,,,,288,,,
"Trans., almac. y comunicaciones (127)",103,,3,8,20,5,,1,11,55,,,
"Intermediación financiera (128)",10,,,3,7,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",101,,19,25,26,1,,2,1,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",158,5,10,8,114,2,,,,19,,,
"Enseñanza (131)",767,3,744,1,19,,,,,,,,
"Servicios sociales y de salud (132)",255,,102,100,23,8,,,,22,,,
"Otras activ. serv.comun.soc y personales (133)",200,,3,25,4,49,,,,119,,,
"Hogares privados con servicio doméstico (134)",904,,,,,,,,,904,,,
"Actividad economica no especificada (136)",586,,5,6,86,,,,,,,489,
"Desocupado (137)",238,,,,,,,,,,,,238
,,,,,,,,,,,,,
"RURAL (138)",9050,3,62,26,25,213,5261,90,119,2938,,184,129
"Agric., ganadería, caza y silvicultura (139)",7770,,,,,,5261,,3,2506,,,
"Industrias manufactureras (142)",96,,,1,,,,79,1,15,,,
"Suministro de electricidad, gas y agua (143)",3,,,,,,,,,3,,,
"Construcción (144)",34,,,,1,,,1,16,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",164,,,1,,138,,9,1,15,,,
