"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia ACOMAYO (000)",7899,683,1069,4047,195,1555,84,266
"Agric., ganadería, caza y silvicultura (001)",5248,13,433,3270,170,1362,,
"Pesca (002)",2,,1,1,,,,
"Explotación de minas y canteras (003)",14,,14,,,,,
"Industrias manufactureras (004)",170,3,54,95,4,14,,
"Suministro de electricidad, gas y agua (005)",14,1,3,,1,9,,
"Construcción (006)",442,5,369,45,3,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",408,30,4,314,6,54,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",15,1,3,10,1,,,
"Comercio al por mayor (009)",18,,,14,,4,,
"Comercio al por menor (010)",375,29,1,290,5,50,,
"Hoteles y restaurantes (011)",136,42,13,71,1,9,,
"Trans., almac. y comunicaciones (012)",92,28,14,49,1,,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",48,29,7,11,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",219,139,80,,,,,
"Enseñanza (016)",325,285,1,36,1,2,,
"Servicios sociales y de salud (017)",59,54,1,4,,,,
"Otras activ. serv.comun.soc y personales (018)",78,21,32,21,,4,,
"Hogares privados con servicio doméstico (019)",84,,,,,,84,
"Actividad economica no especificada (021)",293,32,43,130,7,81,,
"Desocupado (022)",266,,,,,,,266
"Hombres (023)",5294,415,897,3017,141,599,24,201
"Agric., ganadería, caza y silvicultura (024)",3621,13,322,2630,123,533,,
"Pesca (025)",2,,1,1,,,,
"Explotación de minas y canteras (026)",13,,13,,,,,
"Industrias manufactureras (027)",140,1,48,74,4,13,,
"Suministro de electricidad, gas y agua (028)",12,1,3,,1,7,,
"Construcción (029)",419,5,350,43,3,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",169,19,4,133,4,9,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",13,1,3,8,1,,,
"Comercio al por mayor (032)",5,,,4,,1,,
"Comercio al por menor (033)",151,18,1,121,3,8,,
"Hoteles y restaurantes (034)",11,1,3,5,1,1,,
"Trans., almac. y comunicaciones (035)",86,24,12,49,1,,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",37,20,6,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",190,116,74,,,,,
"Enseñanza (039)",193,175,1,16,,1,,
"Servicios sociales y de salud (040)",11,8,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",57,16,30,11,,,,
"Hogares privados con servicio doméstico (042)",24,,,,,,24,
"Actividad economica no especificada (044)",107,15,30,42,3,17,,
"Desocupado (045)",201,,,,,,,201
"Mujeres (046)",2605,268,172,1030,54,956,60,65
"Agric., ganadería, caza y silvicultura (047)",1627,,111,640,47,829,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",30,2,6,21,,1,,
"Suministro de electricidad, gas y agua (051)",2,,,,,2,,
"Construcción (052)",23,,19,2,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",239,11,,181,2,45,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,2,,,,
"Comercio al por mayor (055)",13,,,10,,3,,
"Comercio al por menor (056)",224,11,,169,2,42,,
"Hoteles y restaurantes (057)",125,41,10,66,,8,,
"Trans., almac. y comunicaciones (058)",6,4,2,,,,,
"Activid.inmobil., empres. y alquileres (060)",11,9,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",29,23,6,,,,,
"Enseñanza (062)",132,110,,20,1,1,,
"Servicios sociales y de salud (063)",48,46,1,1,,,,
"Otras activ. serv.comun.soc y personales (064)",21,5,2,10,,4,,
"Hogares privados con servicio doméstico (065)",60,,,,,,60,
"Actividad economica no especificada (067)",186,17,13,88,4,64,,
"Desocupado (068)",65,,,,,,,65
,,,,,,,,
"URBANA (069)",4648,564,633,2243,102,891,53,162
"Agric., ganadería, caza y silvicultura (070)",2796,10,249,1677,87,773,,
"Explotación de minas y canteras (072)",1,,1,,,,,
"Industrias manufactureras (073)",99,1,31,57,2,8,,
"Suministro de electricidad, gas y agua (074)",4,1,2,,1,,,
"Construcción (075)",286,5,232,35,1,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",303,20,3,238,3,39,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",11,,2,8,1,,,
"Comercio al por mayor (078)",14,,,10,,4,,
"Comercio al por menor (079)",278,20,1,220,2,35,,
"Hoteles y restaurantes (080)",105,25,8,64,1,7,,
"Trans., almac. y comunicaciones (081)",61,24,7,30,,,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",40,24,6,9,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",156,125,31,,,,,
"Enseñanza (085)",265,233,,29,1,2,,
"Servicios sociales y de salud (086)",54,50,1,3,,,,
"Otras activ. serv.comun.soc y personales (087)",60,15,28,14,,3,,
"Hogares privados con servicio doméstico (088)",53,,,,,,53,
"Actividad economica no especificada (090)",202,30,34,87,5,46,,
"Desocupado (091)",162,,,,,,,162
"Hombres (092)",2945,343,505,1546,67,350,15,119
"Agric., ganadería, caza y silvicultura (093)",1838,10,166,1289,57,316,,
"Explotación de minas y canteras (095)",1,,1,,,,,
"Industrias manufactureras (096)",80,,28,42,2,8,,
"Suministro de electricidad, gas y agua (097)",4,1,2,,1,,,
"Construcción (098)",270,5,218,33,1,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",125,14,3,100,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",9,,2,6,1,,,
"Comercio al por mayor (101)",4,,,3,,1,,
"Comercio al por menor (102)",112,14,1,91,1,5,,
"Hoteles y restaurantes (103)",9,1,1,5,1,1,,
"Trans., almac. y comunicaciones (104)",56,20,6,30,,,,
"Intermediación financiera (105)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (106)",32,17,5,9,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",132,104,28,,,,,
"Enseñanza (108)",149,138,,10,,1,,
"Servicios sociales y de salud (109)",8,6,,2,,,,
"Otras activ. serv.comun.soc y personales (110)",44,12,26,6,,,,
"Hogares privados con servicio doméstico (111)",15,,,,,,15,
"Actividad economica no especificada (113)",62,14,21,20,2,5,,
"Desocupado (114)",119,,,,,,,119
"Mujeres (115)",1703,221,128,697,35,541,38,43
"Agric., ganadería, caza y silvicultura (116)",958,,83,388,30,457,,
"Industrias manufactureras (119)",19,1,3,15,,,,
"Construcción (121)",16,,14,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",178,6,,138,1,33,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,2,,,,
"Comercio al por mayor (124)",10,,,7,,3,,
"Comercio al por menor (125)",166,6,,129,1,30,,
