"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUACAYBAMBA (000)",4423,549,532,2615,22,622,83
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",22,22,,,,,
"Profes., científicos e intelectuales (002)",395,378,,16,,1,
"Técnicos de nivel medio y trab. asimilados (003)",43,31,,11,1,,
"Jefes y empleados de oficina (004)",69,69,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",244,9,,199,1,35,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2207,2,,2187,18,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",78,,19,57,1,1,
"Obreros construc.,conf.,papel, fab., instr. (008)",75,10,24,40,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1180,12,479,39,,567,83
"Otra (010)",16,16,,,,,
"Ocupación no especificada (011)",94,,10,66,1,17,
"Hombres (012)",3670,359,503,2314,19,458,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (013)",19,19,,,,,
"Profes., científicos e intelectuales (014)",239,227,,11,,1,
"Técnicos de nivel medio y trab. asimilados (015)",30,21,,9,,,
"Jefes y empleados de oficina (016)",53,53,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (017)",108,5,,96,,7,
"Agricult.trabaj.calif.agrop.y pesqueros (018)",2094,1,,2075,18,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (019)",73,,19,53,,1,
"Obreros construc.,conf.,papel, fab., instr. (020)",75,10,24,40,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (021)",941,7,454,18,,445,17
"Otra (022)",16,16,,,,,
"Ocupación no especificada (023)",22,,6,12,1,3,
"Mujeres (024)",753,190,29,301,3,164,66
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (025)",3,3,,,,,
"Profes., científicos e intelectuales (026)",156,151,,5,,,
"Técnicos de nivel medio y trab. asimilados (027)",13,10,,2,1,,
"Jefes y empleados de oficina (028)",16,16,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (029)",136,4,,103,1,28,
"Agricult.trabaj.calif.agrop.y pesqueros (030)",113,1,,112,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (031)",5,,,4,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",239,5,25,21,,122,66
"Ocupación no especificada (035)",72,,4,54,,14,
,,,,,,,
"URBANA (036)",1069,359,121,428,10,109,42
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",19,19,,,,,
"Profes., científicos e intelectuales (038)",242,235,,6,,1,
"Técnicos de nivel medio y trab. asimilados (039)",28,20,,7,1,,
"Jefes y empleados de oficina (040)",47,47,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",149,7,,115,1,26,
"Agricult.trabaj.calif.agrop.y pesqueros (042)",230,,,223,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",37,,7,29,1,,
"Obreros construc.,conf.,papel, fab., instr. (044)",31,6,12,13,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",236,10,95,20,,69,42
"Otra (046)",15,15,,,,,
"Ocupación no especificada (047)",35,,7,15,,13,
"Hombres (048)",766,240,115,331,7,65,8
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",16,16,,,,,
"Profes., científicos e intelectuales (050)",148,143,,4,,1,
"Técnicos de nivel medio y trab. asimilados (051)",19,14,,5,,,
"Jefes y empleados de oficina (052)",35,35,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",62,5,,53,,4,
"Agricult.trabaj.calif.agrop.y pesqueros (054)",218,,,211,7,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",36,,7,29,,,
"Obreros construc.,conf.,papel, fab., instr. (056)",31,6,12,13,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",173,6,91,10,,58,8
"Otra (058)",15,15,,,,,
"Ocupación no especificada (059)",13,,5,6,,2,
"Mujeres (060)",303,119,6,97,3,44,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,3,,,,,
"Profes., científicos e intelectuales (062)",94,92,,2,,,
"Técnicos de nivel medio y trab. asimilados (063)",9,6,,2,1,,
"Jefes y empleados de oficina (064)",12,12,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",87,2,,62,1,22,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",12,,,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",1,,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",63,4,4,10,,11,34
"Ocupación no especificada (071)",22,,2,9,,11,
,,,,,,,
"RURAL (072)",3354,190,411,2187,12,513,41
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",3,3,,,,,
"Profes., científicos e intelectuales (074)",153,143,,10,,,
"Técnicos de nivel medio y trab. asimilados (075)",15,11,,4,,,
"Jefes y empleados de oficina (076)",22,22,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",95,2,,84,,9,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1977,2,,1964,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",41,,12,28,,1,
"Obreros construc.,conf.,papel, fab., instr. (080)",44,4,12,27,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",944,2,384,19,,498,41
"Otra (082)",1,1,,,,,
"Ocupación no especificada (083)",59,,3,51,1,4,
"Hombres (084)",2904,119,388,1983,12,393,9
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",3,3,,,,,
"Profes., científicos e intelectuales (086)",91,84,,7,,,
"Técnicos de nivel medio y trab. asimilados (087)",11,7,,4,,,
"Jefes y empleados de oficina (088)",18,18,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",46,,,43,,3,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1876,1,,1864,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",37,,12,24,,1,
"Obreros construc.,conf.,papel, fab., instr. (092)",44,4,12,27,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",768,1,363,8,,387,9
"Otra (094)",1,1,,,,,
"Ocupación no especificada (095)",9,,1,6,1,1,
"Mujeres (096)",450,71,23,204,,120,32
"Profes., científicos e intelectuales (098)",62,59,,3,,,
"Técnicos de nivel medio y trab. asimilados (099)",4,4,,,,,
"Jefes y empleados de oficina (100)",4,4,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",49,2,,41,,6,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",101,1,,100,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",4,,,4,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",176,1,21,11,,111,32
"Ocupación no especificada (107)",50,,2,45,,3,
