"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CAMANA (000)",23206,4559,6656,8755,943,811,458,1024
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",52,47,,,5,,,
"Profes., científicos e intelectuales (002)",1372,1168,,189,14,1,,
"Técnicos de nivel medio y trab. asimilados (003)",877,542,,279,47,8,1,
"Jefes y empleados de oficina (004)",674,662,,3,,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3089,798,17,1898,99,276,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2198,6,18,1793,381,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",3088,,378,2344,339,27,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1982,267,647,1019,44,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8197,726,5511,1057,9,438,456,
"Otra (010)",263,263,,,,,,
"Ocupaciñn no especificada (011)",390,80,85,173,5,47,,
"Desocupado (012)",1024,,,,,,,1024
"Hombres (013)",15565,2342,5110,6233,778,385,47,670
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",26,25,,,1,,,
"Profes., científicos e intelectuales (015)",579,444,,123,11,1,,
"Técnicos de nivel medio y trab. asimilados (016)",526,285,,203,34,4,,
"Jefes y empleados de oficina (017)",292,286,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1137,393,6,636,45,57,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1982,5,18,1615,344,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",2773,,350,2109,293,21,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1925,265,631,981,43,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",5260,375,4047,503,5,283,47,
"Otra (023)",234,234,,,,,,
"Ocupaciñn no especificada (024)",161,30,58,61,2,10,,
"Desocupado (025)",670,,,,,,,670
"Mujeres (026)",7641,2217,1546,2522,165,426,411,354
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",26,22,,,4,,,
"Profes., científicos e intelectuales (028)",793,724,,66,3,,,
"Técnicos de nivel medio y trab. asimilados (029)",351,257,,76,13,4,1,
"Jefes y empleados de oficina (030)",382,376,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1952,405,11,1262,54,219,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",216,1,,178,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",315,,28,235,46,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",57,2,16,38,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2937,351,1464,554,4,155,409,
"Otra (036)",29,29,,,,,,
"Ocupaciñn no especificada (037)",229,50,27,112,3,37,,
"Desocupado (038)",354,,,,,,,354
,,,,,,,,
"URBANA (039)",18855,4297,5504,6361,555,738,433,967
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",51,46,,,5,,,
"Profes., científicos e intelectuales (041)",1335,1135,,185,14,1,,
"Técnicos de nivel medio y trab. asimilados (042)",841,521,,266,45,8,1,
"Jefes y empleados de oficina (043)",648,636,,3,,9,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2821,713,14,1746,84,263,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1679,6,14,1367,292,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1156,,325,743,61,27,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1861,250,612,952,42,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",6934,677,4459,981,7,379,431,
"Otra (049)",256,256,,,,,,
"Ocupaciñn no especificada (050)",306,57,80,118,5,46,,
"Desocupado (051)",967,,,,,,,967
"Hombres (052)",12040,2211,4185,4194,441,342,42,625
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",25,24,,,1,,,
"Profes., científicos e intelectuales (054)",569,436,,121,11,1,,
"Técnicos de nivel medio y trab. asimilados (055)",510,277,,197,32,4,,
"Jefes y empleados de oficina (056)",281,275,,2,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1053,354,4,603,36,56,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1502,5,14,1215,268,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",975,,300,609,45,21,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1809,248,599,916,41,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",4322,343,3214,476,5,242,42,
"Otra (062)",228,228,,,,,,
"Ocupaciñn no especificada (063)",141,21,54,55,2,9,,
"Desocupado (064)",625,,,,,,,625
"Mujeres (065)",6815,2086,1319,2167,114,396,391,342
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",26,22,,,4,,,
"Profes., científicos e intelectuales (067)",766,699,,64,3,,,
"Técnicos de nivel medio y trab. asimilados (068)",331,244,,69,13,4,1,
"Jefes y empleados de oficina (069)",367,361,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1768,359,10,1143,48,207,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",177,1,,152,24,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",181,,25,134,16,6,,
"Obreros construc.,conf.,papel, fab., instr. (073)",52,2,13,36,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",2612,334,1245,505,2,137,389,
"Otra (075)",28,28,,,,,,
"Ocupaciñn no especificada (076)",165,36,26,63,3,37,,
"Desocupado (077)",342,,,,,,,342
,,,,,,,,
"RURAL (078)",4351,262,1152,2394,388,73,25,57
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",1,1,,,,,,
"Profes., científicos e intelectuales (080)",37,33,,4,,,,
"Técnicos de nivel medio y trab. asimilados (081)",36,21,,13,2,,,
"Jefes y empleados de oficina (082)",26,26,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",268,85,3,152,15,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",519,,4,426,89,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1932,,53,1601,278,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",121,17,35,67,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1263,49,1052,76,2,59,25,
"Otra (088)",7,7,,,,,,
"Ocupaciñn no especificada (089)",84,23,5,55,,1,,
"Desocupado (090)",57,,,,,,,57
"Hombres (091)",3525,131,925,2039,337,43,5,45
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,1,,,,,,
"Profes., científicos e intelectuales (093)",10,8,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",16,8,,6,2,,,
"Jefes y empleados de oficina (095)",11,11,,,,,,
