"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia CANDARAVE (000)",4239,18,210,37,74,160,1546,116,204,1560,13,96,205
"Agric., ganadería, caza y silvicultura (001)",2647,,2,2,,,1541,,,1102,,,
"Pesca (002)",10,,,,,,5,,,5,,,
"Explotación de minas y canteras (003)",1,,,,,,,1,,,,,
"Industrias manufactureras (004)",111,,,,1,2,,93,14,1,,,
"Suministro de electricidad, gas y agua (005)",19,,1,2,,,,3,1,12,,,
"Construcción (006)",351,,5,1,2,,,5,118,220,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",172,,,4,1,114,,8,,45,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",6,,,,,1,,5,,,,,
"Comercio al por mayor (009)",5,,,2,1,2,,,,,,,
"Comercio al por menor (010)",161,,,2,,111,,3,,45,,,
"Hoteles y restaurantes (011)",55,,1,2,,33,,,,19,,,
"Trans., almac. y comunicaciones (012)",58,,,,11,,,,38,9,,,
"Intermediación financiera (013)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",37,,9,3,5,9,,1,1,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",248,16,12,8,45,1,,5,32,116,13,,
"Enseñanza (016)",172,2,164,,1,,,,,5,,,
"Servicios sociales y de salud (017)",30,,14,14,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (018)",6,,2,1,1,,,,,2,,,
"Hogares privados con servicio doméstico (019)",14,,,,,,,,,14,,,
"Actividad economica no especificada (021)",102,,,,6,,,,,,,96,
"Desocupado (022)",205,,,,,,,,,,,,205
"Hombres (023)",2704,15,80,27,53,62,1114,58,192,879,13,43,168
"Agric., ganadería, caza y silvicultura (024)",1627,,1,2,,,1109,,,515,,,
"Pesca (025)",10,,,,,,5,,,5,,,
"Industrias manufactureras (027)",45,,,,1,1,,36,7,,,,
"Suministro de electricidad, gas y agua (028)",19,,1,2,,,,3,1,12,,,
"Construcción (029)",329,,4,1,2,,,5,115,202,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",73,,,3,1,47,,8,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",6,,,,,1,,5,,,,,
"Comercio al por mayor (032)",3,,,1,1,1,,,,,,,
"Comercio al por menor (033)",64,,,2,,45,,3,,14,,,
"Hoteles y restaurantes (034)",11,,,2,,3,,,,6,,,
"Trans., almac. y comunicaciones (035)",55,,,,9,,,,37,9,,,
"Intermediación financiera (036)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",26,,5,3,2,9,,1,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",220,14,12,7,35,1,,5,31,102,13,,
"Enseñanza (039)",62,1,55,,1,,,,,5,,,
"Servicios sociales y de salud (040)",9,,2,6,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (041)",2,,,1,,,,,,1,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,,,,3,,,
"Actividad economica no especificada (044)",44,,,,1,,,,,,,43,
"Desocupado (045)",168,,,,,,,,,,,,168
"Mujeres (046)",1535,3,130,10,21,98,432,58,12,681,,53,37
"Agric., ganadería, caza y silvicultura (047)",1020,,1,,,,432,,,587,,,
"Explotación de minas y canteras (049)",1,,,,,,,1,,,,,
"Industrias manufactureras (050)",66,,,,,1,,57,7,1,,,
"Construcción (052)",22,,1,,,,,,3,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",99,,,1,,67,,,,31,,,
"Comercio al por mayor (055)",2,,,1,,1,,,,,,,
"Comercio al por menor (056)",97,,,,,66,,,,31,,,
"Hoteles y restaurantes (057)",44,,1,,,30,,,,13,,,
"Trans., almac. y comunicaciones (058)",3,,,,2,,,,1,,,,
"Activid.inmobil., empres. y alquileres (060)",11,,4,,3,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",28,2,,1,10,,,,1,14,,,
"Enseñanza (062)",110,1,109,,,,,,,,,,
"Servicios sociales y de salud (063)",21,,12,8,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (064)",4,,2,,1,,,,,1,,,
"Hogares privados con servicio doméstico (065)",11,,,,,,,,,11,,,
"Actividad economica no especificada (067)",58,,,,5,,,,,,,53,
"Desocupado (068)",37,,,,,,,,,,,,37
,,,,,,,,,,,,,
"URBANA (069)",2785,16,164,31,58,135,903,93,152,974,13,82,164
"Agric., ganadería, caza y silvicultura (070)",1572,,2,2,,,900,,,668,,,
"Pesca (071)",4,,,,,,3,,,1,,,
"Explotación de minas y canteras (072)",1,,,,,,,1,,,,,
"Industrias manufactureras (073)",80,,,,1,2,,75,1,1,,,
"Suministro de electricidad, gas y agua (074)",13,,1,2,,,,3,1,6,,,
"Construcción (075)",278,,5,1,2,,,4,98,168,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",150,,,3,1,97,,7,,42,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",6,,,,,1,,5,,,,,
"Comercio al por mayor (078)",4,,,1,1,2,,,,,,,
"Comercio al por menor (079)",140,,,2,,94,,2,,42,,,
"Hoteles y restaurantes (080)",49,,1,2,,29,,,,17,,,
"Trans., almac. y comunicaciones (081)",45,,,,7,,,,30,8,,,
"Intermediación financiera (082)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",26,,8,3,4,5,,1,1,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",144,14,9,6,34,1,,2,21,44,13,,
"Enseñanza (085)",134,2,127,,1,,,,,4,,,
"Servicios sociales y de salud (086)",22,,9,11,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (087)",4,,2,1,1,,,,,,,,
"Hogares privados con servicio doméstico (088)",10,,,,,,,,,10,,,
"Actividad economica no especificada (090)",88,,,,6,,,,,,,82,
"Desocupado (091)",164,,,,,,,,,,,,164
"Hombres (092)",1750,13,61,21,38,50,652,39,147,549,13,37,130
"Agric., ganadería, caza y silvicultura (093)",970,,1,2,,,649,,,318,,,
"Pesca (094)",4,,,,,,3,,,1,,,
"Industrias manufactureras (096)",25,,,,1,1,,22,1,,,,
"Suministro de electricidad, gas y agua (097)",13,,1,2,,,,3,1,6,,,
"Construcción (098)",256,,4,1,2,,,4,95,150,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",61,,,2,1,39,,7,,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",6,,,,,1,,5,,,,,
"Comercio al por mayor (101)",2,,,,1,1,,,,,,,
"Comercio al por menor (102)",53,,,2,,37,,2,,12,,,
"Hoteles y restaurantes (103)",10,,,2,,3,,,,5,,,
"Trans., almac. y comunicaciones (104)",43,,,,6,,,,29,8,,,
"Intermediación financiera (105)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",18,,5,3,1,5,,1,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",127,12,9,5,24,1,,2,20,41,13,,
"Enseñanza (108)",46,1,40,,1,,,,,4,,,
"Servicios sociales y de salud (109)",5,,1,3,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",1,,,1,,,,,,,,,
"Hogares privados con servicio doméstico (111)",2,,,,,,,,,2,,,
"Actividad economica no especificada (113)",38,,,,1,,,,,,,37,
"Desocupado (114)",130,,,,,,,,,,,,130
"Mujeres (115)",1035,3,103,10,20,85,251,54,5,425,,45,34
"Agric., ganadería, caza y silvicultura (116)",602,,1,,,,251,,,350,,,
"Explotación de minas y canteras (118)",1,,,,,,,1,,,,,
"Industrias manufactureras (119)",55,,,,,1,,53,,1,,,
"Construcción (121)",22,,1,,,,,,3,18,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",89,,,1,,58,,,,30,,,
"Comercio al por mayor (124)",2,,,1,,1,,,,,,,
"Comercio al por menor (125)",87,,,,,57,,,,30,,,
"Hoteles y restaurantes (126)",39,,1,,,26,,,,12,,,
"Trans., almac. y comunicaciones (127)",2,,,,1,,,,1,,,,
"Activid.inmobil., empres. y alquileres (129)",8,,3,,3,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",17,2,,1,10,,,,1,3,,,
"Enseñanza (131)",88,1,87,,,,,,,,,,
"Servicios sociales y de salud (132)",17,,8,8,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",3,,2,,1,,,,,,,,
"Hogares privados con servicio doméstico (134)",8,,,,,,,,,8,,,
"Actividad economica no especificada (136)",50,,,,5,,,,,,,45,
"Desocupado (137)",34,,,,,,,,,,,,34
,,,,,,,,,,,,,
"RURAL (138)",1454,2,46,6,16,25,643,23,52,586,,14,41
"Agric., ganadería, caza y silvicultura (139)",1075,,,,,,641,,,434,,,
"Pesca (140)",6,,,,,,2,,,4,,,
"Industrias manufactureras (142)",31,,,,,,,18,13,,,,
"Suministro de electricidad, gas y agua (143)",6,,,,,,,,,6,,,
"Construcción (144)",73,,,,,,,1,20,52,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",22,,,1,,17,,1,,3,,,
"Comercio al por mayor (147)",1,,,1,,,,,,,,,
"Comercio al por menor (148)",21,,,,,17,,1,,3,,,
"Hoteles y restaurantes (149)",6,,,,,4,,,,2,,,
"Trans., almac. y comunicaciones (150)",13,,,,4,,,,8,1,,,
"Activid.inmobil., empres. y alquileres (152)",11,,1,,1,4,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",104,2,3,2,11,,,3,11,72,,,
"Enseñanza (154)",38,,37,,,,,,,1,,,
"Servicios sociales y de salud (155)",8,,5,3,,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",2,,,,,,,,,2,,,
"Hogares privados con servicio doméstico (157)",4,,,,,,,,,4,,,
"Actividad economica no especificada (159)",14,,,,,,,,,,,14,
"Desocupado (160)",41,,,,,,,,,,,,41
"Hombres (161)",954,2,19,6,15,12,462,19,45,330,,6,38
"Agric., ganadería, caza y silvicultura (162)",657,,,,,,460,,,197,,,
"Pesca (163)",6,,,,,,2,,,4,,,
"Industrias manufactureras (165)",20,,,,,,,14,6,,,,
"Suministro de electricidad, gas y agua (166)",6,,,,,,,,,6,,,
"Construcción (167)",73,,,,,,,1,20,52,,,
