"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LEONCIO PRADO (000)",44205,1141,15369,15333,10340,2022
"Empleado (001)",7900,85,2987,3115,1620,93
"Obrero (002)",7698,266,3533,2302,1362,235
"Trabajador independiente (003)",21689,95,5686,8200,6291,1417
"Empleador o patrono (004)",1341,2,280,522,420,117
"Trabajador familiar no remunerado (005)",4481,627,2310,929,482,133
"Trabajador del hogar (006)",1096,66,573,265,165,27
"Hombres (008)",31965,857,11349,10702,7458,1599
"Empleado (009)",4635,53,1638,1814,1063,67
"Obrero (010)",6544,237,3080,1869,1152,206
"Trabajador independiente (011)",16600,66,4520,6159,4703,1152
"Empleador o patrono (012)",1074,1,218,419,341,95
"Trabajador familiar no remunerado (013)",2867,488,1761,377,171,70
"Trabajador del hogar (014)",245,12,132,64,28,9
"Mujeres (016)",12240,284,4020,4631,2882,423
"Empleado (017)",3265,32,1349,1301,557,26
"Obrero (018)",1154,29,453,433,210,29
"Trabajador independiente (019)",5089,29,1166,2041,1588,265
"Empleador o patrono (020)",267,1,62,103,79,22
"Trabajador familiar no remunerado (021)",1614,139,549,552,311,63
"Trabajador del hogar (022)",851,54,441,201,137,18
,,,,,,
"URBANA (024)",26549,557,8879,9663,6497,953
"Empleado (025)",7458,81,2787,2956,1547,87
"Obrero (026)",3846,122,1619,1200,793,112
"Trabajador independiente (027)",12000,88,3136,4584,3567,625
"Empleador o patrono (028)",678,2,151,264,215,46
"Trabajador familiar no remunerado (029)",1722,208,748,454,243,69
"Trabajador del hogar (030)",845,56,438,205,132,14
"Hombres (032)",16962,370,5780,5929,4220,663
"Empleado (033)",4374,51,1522,1728,1010,63
"Obrero (034)",3231,105,1399,958,670,99
"Trabajador independiente (035)",7932,62,2221,2907,2304,438
"Empleador o patrono (036)",470,1,97,179,160,33
"Trabajador familiar no remunerado (037)",843,143,475,129,66,30
"Trabajador del hogar (038)",112,8,66,28,10,
"Mujeres (040)",9587,187,3099,3734,2277,290
"Empleado (041)",3084,30,1265,1228,537,24
"Obrero (042)",615,17,220,242,123,13
"Trabajador independiente (043)",4068,26,915,1677,1263,187
"Empleador o patrono (044)",208,1,54,85,55,13
"Trabajador familiar no remunerado (045)",879,65,273,325,177,39
"Trabajador del hogar (046)",733,48,372,177,122,14
,,,,,,
"RURAL (048)",17656,584,6490,5670,3843,1069
"Empleado (049)",442,4,200,159,73,6
"Obrero (050)",3852,144,1914,1102,569,123
"Trabajador independiente (051)",9689,7,2550,3616,2724,792
"Empleador o patrono (052)",663,,129,258,205,71
"Trabajador familiar no remunerado (053)",2759,419,1562,475,239,64
"Trabajador del hogar (054)",251,10,135,60,33,13
"Hombres (056)",15003,487,5569,4773,3238,936
"Empleado (057)",261,2,116,86,53,4
"Obrero (058)",3313,132,1681,911,482,107
"Trabajador independiente (059)",8668,4,2299,3252,2399,714
"Empleador o patrono (060)",604,,121,240,181,62
"Trabajador familiar no remunerado (061)",2024,345,1286,248,105,40
"Trabajador del hogar (062)",133,4,66,36,18,9
"Mujeres (064)",2653,97,921,897,605,133
"Empleado (065)",181,2,84,73,20,2
"Obrero (066)",539,12,233,191,87,16
"Trabajador independiente (067)",1021,3,251,364,325,78
"Empleador o patrono (068)",59,,8,18,24,9
"Trabajador familiar no remunerado (069)",735,74,276,227,134,24
"Trabajador del hogar (070)",118,6,69,24,15,4
