"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hombres (091)",6551,490,2770,2211,434,435,9,202
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",114,74,,33,6,1,,
"Técnicos de nivel medio y trab. asimilados (094)",116,81,,26,8,1,,
"Jefes y empleados de oficina (095)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",150,48,1,89,6,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1902,8,6,1492,394,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",696,,368,286,15,27,,
"Obreros construc.,conf.,papel, fab., instr. (099)",433,44,197,186,5,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2720,74,2177,71,,389,9,
"Otra (101)",89,89,,,,,,
"Ocupación no especificada (102)",65,8,21,28,,8,,
"Desocupado (103)",202,,,,,,,202
"Mujeres (104)",3039,298,1022,829,91,637,80,82
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",119,104,,13,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",51,36,,14,1,,,
"Jefes y empleados de oficina (108)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",310,51,9,210,14,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",412,,,346,66,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",190,,37,71,2,80,,
"Obreros construc.,conf.,papel, fab., instr. (112)",22,1,7,11,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1700,46,948,121,1,504,80,
"Otra (114)",2,2,,,,,,
"Ocupación no especificada (115)",99,6,21,43,5,24,,
"Desocupado (116)",82,,,,,,,82
