"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5548,180,1855,1795,1352,366
"Otra (034)",8,,6,2,,
"Ocupación no especificada (035)",580,1,183,196,147,53
,,,,,,
"URBANA (036)",27818,384,8007,10112,7307,2008
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",64,,5,25,31,3
"Profes., científicos e intelectuales (038)",2800,,497,1498,761,44
"Técnicos de nivel medio y trab. asimilados (039)",1213,3,415,465,301,29
"Jefes y empleados de oficina (040)",779,,299,295,176,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4329,38,1307,1574,1144,266
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4932,24,894,1581,1628,805
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",2437,21,750,832,642,192
"Obreros construc., conf., papel, fab., instr. (044)",2991,8,926,1180,751,126
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",7503,287,2683,2357,1695,481
"Otra (046)",101,,21,64,16,
"Ocupación no especificada (047)",669,3,210,241,162,53
"Hombres (048)",17407,257,5047,6130,4598,1375
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",45,,4,17,22,2
"Profes., científicos e intelectuales (050)",1396,,237,702,424,33
"Técnicos de nivel medio y trab. asimilados (051)",781,2,263,308,187,21
"Jefes y empleados de oficina (052)",370,,109,150,104,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1646,17,516,559,425,129
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4014,20,727,1309,1307,651
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1987,19,620,682,522,144
"Obreros construc., conf., papel, fab., instr. (056)",2838,7,871,1121,716,123
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3973,190,1591,1132,819,241
"Otra (058)",95,,15,64,16,
"Ocupación no especificada (059)",262,2,94,86,56,24
"Mujeres (060)",10411,127,2960,3982,2709,633
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",19,,1,8,9,1
"Profes., científicos e intelectuales (062)",1404,,260,796,337,11
"Técnicos de nivel medio y trab. asimilados (063)",432,1,152,157,114,8
"Jefes y empleados de oficina (064)",409,,190,145,72,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2683,21,791,1015,719,137
"Agricult. trabaj. calif.agrop. y pesqueros (066)",918,4,167,272,321,154
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",450,2,130,150,120,48
"Obreros construc., conf., papel, fab., instr. (068)",153,1,55,59,35,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3530,97,1092,1225,876,240
"Otra (070)",6,,6,,,
"Ocupación no especificada (071)",407,1,116,155,106,29
,,,,,,
"RURAL (072)",15007,277,4943,4490,3849,1448
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",4,,1,2,1,
"Profes., científicos e intelectuales (074)",215,,53,110,49,3
"Técnicos de nivel medio y trab. asimilados (075)",119,,43,49,27,
"Jefes y empleados de oficina (076)",51,,15,23,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",515,2,160,203,124,26
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7344,24,1509,2354,2412,1045
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",286,,136,91,52,7
"Obreros construc., conf., papel, fab., instr. (080)",666,1,243,256,153,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5549,250,2682,1337,958,322
"Otra (082)",5,,,3,2,
"Ocupación no especificada (083)",253,,101,62,58,32
"Hombres (084)",11292,188,3739,3376,2870,1119
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,1,2,1,
"Profes., científicos e intelectuales (086)",123,,26,62,32,3
"Técnicos de nivel medio y trab. asimilados (087)",85,,34,32,19,
"Jefes y empleados de oficina (088)",31,,5,15,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",201,1,70,76,43,11
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6339,19,1305,2068,2064,883
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",239,,106,80,48,5
"Obreros construc., conf., papel, fab., instr. (092)",656,1,239,252,151,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3531,167,1919,767,482,196
"Otra (094)",3,,,1,2,
"Ocupación no especificada (095)",80,,34,21,17,8
"Mujeres (096)",3715,89,1204,1114,979,329
"Profes., científicos e intelectuales (098)",92,,27,48,17,
"Técnicos de nivel medio y trab. asimilados (099)",34,,9,17,8,
"Jefes y empleados de oficina (100)",20,,10,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",314,1,90,127,81,15
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1005,5,204,286,348,162
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",47,,30,11,4,2
"Obreros construc., conf., papel, fab., instr. (104)",10,,4,4,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2018,83,763,570,476,126
"Otra (106)",2,,,2,,
"Ocupación no especificada (107)",173,,67,41,41,24
