"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2701,166,1158,845,480,52
"Otra (034)",5,,3,,2,
"Ocupación no especificada (035)",448,3,177,163,89,16
,,,,,,
"URBANA (036)",12143,313,3799,4558,2876,597
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",41,,2,22,15,2
"Profes., científicos e intelectuales (038)",1569,,278,889,383,19
"Técnicos de nivel medio y trab. asimilados (039)",412,1,138,180,84,9
"Jefes y empleados de oficina (040)",474,,204,169,93,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1846,55,527,698,485,81
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2049,23,431,706,633,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",642,16,191,229,175,31
"Obreros construc., conf., papel, fab., instr. (044)",1269,4,550,448,236,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3277,205,1304,990,650,128
"Otra (046)",73,,16,47,10,
"Ocupación no especificada (047)",491,9,158,180,112,32
"Hombres (048)",8248,228,2530,2935,2056,499
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",30,,1,13,14,2
"Profes., científicos e intelectuales (050)",797,,130,424,231,12
"Técnicos de nivel medio y trab. asimilados (051)",260,,90,95,67,8
"Jefes y empleados de oficina (052)",214,,56,80,72,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",867,38,211,313,260,45
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1896,20,392,652,589,243
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",548,15,173,192,138,30
"Obreros construc., conf., papel, fab., instr. (056)",1246,3,541,437,234,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2047,146,836,584,382,99
"Otra (058)",68,,13,47,8,
"Ocupación no especificada (059)",275,6,87,98,61,23
"Mujeres (060)",3895,85,1269,1623,820,98
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,1,9,1,
"Profes., científicos e intelectuales (062)",772,,148,465,152,7
"Técnicos de nivel medio y trab. asimilados (063)",152,1,48,85,17,1
"Jefes y empleados de oficina (064)",260,,148,89,21,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",979,17,316,385,225,36
"Agricult. trabaj. calif.agrop. y pesqueros (066)",153,3,39,54,44,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",94,1,18,37,37,1
"Obreros construc., conf., papel, fab., instr. (068)",23,1,9,11,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1230,59,468,406,268,29
"Otra (070)",5,,3,,2,
"Ocupación no especificada (071)",216,3,71,82,51,9
,,,,,,
"RURAL (072)",12096,397,4794,3912,2352,641
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",14,,4,6,4,
"Profes., científicos e intelectuales (074)",327,,75,197,52,3
"Técnicos de nivel medio y trab. asimilados (075)",51,,20,19,12,
"Jefes y empleados de oficina (076)",28,,10,11,5,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",143,2,37,70,30,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5467,54,1587,1993,1396,437
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",86,1,30,32,21,2
"Obreros construc., conf., papel, fab., instr. (080)",135,1,67,42,23,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5583,339,2842,1454,769,179
"Otra (082)",2,,2,,,
"Ocupación no especificada (083)",260,,120,88,40,12
"Hombres (084)",9371,266,3602,3041,1905,557
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,2,4,4,
"Profes., científicos e intelectuales (086)",201,,30,128,41,2
"Técnicos de nivel medio y trab. asimilados (087)",35,,9,14,12,
"Jefes y empleados de oficina (088)",19,,4,8,5,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",74,,23,33,16,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4676,32,1271,1761,1226,386
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",79,1,28,29,19,2
"Obreros construc., conf., papel, fab., instr. (092)",135,1,67,42,23,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4112,232,2152,1015,557,156
"Otra (094)",2,,2,,,
"Ocupación no especificada (095)",28,,14,7,2,5
"Mujeres (096)",2725,131,1192,871,447,84
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,2,2,,
"Profes., científicos e intelectuales (098)",126,,45,69,11,1
"Técnicos de nivel medio y trab. asimilados (099)",16,,11,5,,
"Jefes y empleados de oficina (100)",9,,6,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",69,2,14,37,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",791,22,316,232,170,51
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",7,,2,3,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1471,107,690,439,212,23
"Ocupación no especificada (107)",232,,106,81,38,7
