"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",512,1,152,169,142,48
,,,,,,
"URBANA (036)",8968,117,2641,3555,2190,465
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",39,,5,22,11,1
"Profes., científicos e intelectuales (038)",2143,,363,1268,504,8
"Técnicos de nivel medio y trab. asimilados (039)",386,,161,165,53,7
"Jefes y empleados de oficina (040)",262,,91,87,84,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1134,13,329,442,279,71
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1328,6,279,396,453,194
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",505,9,153,173,130,40
"Obreros construc., conf., papel, fab., instr. (044)",778,5,343,283,130,17
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2097,84,821,607,471,114
"Otra (046)",52,,15,24,13,
"Ocupación no especificada (047)",244,,81,88,62,13
"Hombres (048)",5854,75,1669,2238,1502,370
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",32,,2,19,10,1
"Profes., científicos e intelectuales (050)",1150,,169,670,303,8
"Técnicos de nivel medio y trab. asimilados (051)",225,,102,86,30,7
"Jefes y empleados de oficina (052)",143,,34,59,50,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",543,7,150,209,138,39
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1237,6,259,366,425,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",424,9,140,140,103,32
"Obreros construc., conf., papel, fab., instr. (056)",772,5,338,283,130,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1159,48,421,342,268,80
"Otra (058)",52,,15,24,13,
"Ocupación no especificada (059)",117,,39,40,32,6
"Mujeres (060)",3114,42,972,1317,688,95
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,3,3,1,
"Profes., científicos e intelectuales (062)",993,,194,598,201,
"Técnicos de nivel medio y trab. asimilados (063)",161,,59,79,23,
"Jefes y empleados de oficina (064)",119,,57,28,34,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",591,6,179,233,141,32
"Agricult. trabaj. calif.agrop. y pesqueros (066)",91,,20,30,28,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",81,,13,33,27,8
"Obreros construc., conf., papel, fab., instr. (068)",6,,5,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",938,36,400,265,203,34
"Ocupación no especificada (071)",127,,42,48,30,7
,,,,,,
"RURAL (072)",29768,657,10453,9281,6837,2540
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,1,11,7,
"Profes., científicos e intelectuales (074)",711,,193,376,141,1
"Técnicos de nivel medio y trab. asimilados (075)",121,,57,59,4,1
"Jefes y empleados de oficina (076)",34,,23,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",327,5,114,122,70,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",15060,104,3753,5078,4316,1809
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",264,2,99,95,62,6
"Obreros construc., conf., papel, fab., instr. (080)",189,1,81,64,41,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",12470,543,5940,3294,2050,643
"Otra (082)",3,,,3,,
"Ocupación no especificada (083)",570,2,192,172,142,62
"Hombres (084)",25445,509,8861,7916,5895,2264
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",16,,,10,6,
"Profes., científicos e intelectuales (086)",471,,99,258,113,1
"Técnicos de nivel medio y trab. asimilados (087)",84,,38,42,3,1
"Jefes y empleados de oficina (088)",30,,19,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",164,4,47,72,32,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",14212,89,3504,4788,4099,1732
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",165,1,55,65,39,5
"Obreros construc., conf., papel, fab., instr. (092)",188,1,80,64,41,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",9927,413,4937,2556,1528,493
"Otra (094)",3,,,3,,
"Ocupación no especificada (095)",185,1,82,51,30,21
"Mujeres (096)",4323,148,1592,1365,942,276
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",240,,94,118,28,
"Técnicos de nivel medio y trab. asimilados (099)",37,,19,17,1,
"Jefes y empleados de oficina (100)",4,,4,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",163,1,67,50,38,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",848,15,249,290,217,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",99,1,44,30,23,1
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2543,130,1003,738,522,150
"Ocupación no especificada (107)",385,1,110,121,112,41
