"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia VILCAS HUAMAN (000)",6181,774,1041,2926,34,1130,32,244
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",26,26,,,,,,
"Profes., científicos e intelectuales (002)",520,444,,73,,3,,
"Técnicos de nivel medio y trab. asimilados (003)",67,48,,18,1,,,
"Jefes y empleados de oficina (004)",105,105,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",318,30,7,238,1,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2242,1,,2222,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",149,,40,91,5,13,,
"Obreros construc.,conf.,papel, fab., instr. (008)",199,18,76,89,5,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1937,42,841,64,1,957,32,
"Otra (010)",9,9,,,,,,
"Ocupaciñn no especificada (011)",365,51,77,131,2,104,,
"Desocupado (012)",244,,,,,,,244
"Hombres (013)",4703,537,826,2381,31,734,5,189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",21,21,,,,,,
"Profes., científicos e intelectuales (015)",337,301,,35,,1,,
"Técnicos de nivel medio y trab. asimilados (016)",52,36,,15,1,,,
"Jefes y empleados de oficina (017)",79,79,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",98,12,2,76,,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2034,1,,2016,17,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",134,,36,82,5,11,,
"Obreros construc.,conf.,papel, fab., instr. (021)",192,18,73,85,5,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1376,28,664,20,1,658,5,
"Otra (023)",9,9,,,,,,
"Ocupaciñn no especificada (024)",182,32,51,52,2,45,,
"Desocupado (025)",189,,,,,,,189
"Mujeres (026)",1478,237,215,545,3,396,27,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",5,5,,,,,,
"Profes., científicos e intelectuales (028)",183,143,,38,,2,,
"Técnicos de nivel medio y trab. asimilados (029)",15,12,,3,,,,
"Jefes y empleados de oficina (030)",26,26,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",220,18,5,162,1,34,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",208,,,206,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",15,,4,9,,2,,
"Obreros construc.,conf.,papel, fab., instr. (034)",7,,3,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",561,14,177,44,,299,27,
"Ocupaciñn no especificada (037)",183,19,26,79,,59,,
"Desocupado (038)",55,,,,,,,55
,,,,,,,,
"URBANA (039)",2284,581,344,991,12,259,18,79
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,17,,,,,,
"Profes., científicos e intelectuales (041)",365,331,,33,,1,,
"Técnicos de nivel medio y trab. asimilados (042)",49,36,,12,1,,,
"Jefes y empleados de oficina (043)",84,84,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",227,21,4,169,1,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",589,,,583,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",76,,17,51,1,7,,
"Obreros construc.,conf.,papel, fab., instr. (047)",86,13,24,45,1,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",536,30,263,37,,188,18,
"Otra (049)",8,8,,,,,,
"Ocupaciñn no especificada (050)",168,41,36,61,2,28,,
"Desocupado (051)",79,,,,,,,79
"Hombres (052)",1577,385,270,721,11,139,4,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,13,,,,,,
"Profes., científicos e intelectuales (054)",224,211,,13,,,,
"Técnicos de nivel medio y trab. asimilados (055)",37,27,,9,1,,,
"Jefes y empleados de oficina (056)",64,64,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",68,8,2,53,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",529,,,523,6,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",66,,14,46,1,5,,
"Obreros construc.,conf.,papel, fab., instr. (060)",80,13,22,41,1,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",354,17,207,8,,118,4,
"Otra (062)",8,8,,,,,,
"Ocupaciñn no especificada (063)",87,24,25,28,2,8,,
"Desocupado (064)",47,,,,,,,47
"Mujeres (065)",707,196,74,270,1,120,14,32
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",141,120,,20,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",12,9,,3,,,,
"Jefes y empleados de oficina (069)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",159,13,2,116,1,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",60,,,60,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",10,,3,5,,2,,
"Obreros construc.,conf.,papel, fab., instr. (073)",6,,2,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",182,13,56,29,,70,14,
"Ocupaciñn no especificada (076)",81,17,11,33,,20,,
"Desocupado (077)",32,,,,,,,32
,,,,,,,,
"RURAL (078)",3897,193,697,1935,22,871,14,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,9,,,,,,
"Profes., científicos e intelectuales (080)",155,113,,40,,2,,
"Técnicos de nivel medio y trab. asimilados (081)",18,12,,6,,,,
"Jefes y empleados de oficina (082)",21,21,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",91,9,3,69,,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1653,1,,1639,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",73,,23,40,4,6,,
"Obreros construc.,conf.,papel, fab., instr. (086)",113,5,52,44,4,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1401,12,578,27,1,769,14,
"Otra (088)",1,1,,,,,,
"Ocupaciñn no especificada (089)",197,10,41,70,,76,,
"Desocupado (090)",165,,,,,,,165
"Hombres (091)",3126,152,556,1660,20,595,1,142
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,8,,,,,,
"Profes., científicos e intelectuales (093)",113,90,,22,,1,,
"Técnicos de nivel medio y trab. asimilados (094)",15,9,,6,,,,
"Jefes y empleados de oficina (095)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",30,4,,23,,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1505,1,,1493,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",68,,22,36,4,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",112,5,51,44,4,8,,
