"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia VICTOR FAJARDO (000)",8126,1150,1770,3969,82,1098,57
"Sin nivel (001)",1069,10,170,646,9,226,8
"Educación inicial (002)",4,,,3,,1,
"Primaria (003)",3129,49,620,1865,35,533,27
"Secundaria (004)",2396,166,696,1191,28,296,19
"Superior no univ. incompleta (005)",289,68,104,97,1,17,2
"Superior no univ. completa (006)",686,435,120,111,5,14,1
"Superior univ. incompleta (007)",85,46,16,20,1,2,
"Superior univ. completa (008)",468,376,44,36,3,9,
"Hombres (010)",5453,765,1432,2706,55,495,
"Sin nivel (011)",293,,43,210,3,37,
"Educación inicial (012)",2,,,2,,,
"Primaria (013)",2128,23,477,1371,25,232,
"Secundaria (014)",1912,116,646,936,20,194,
"Superior no univ. incompleta (015)",231,47,96,73,1,14,
"Superior no univ. completa (016)",458,258,116,73,3,8,
"Superior univ. incompleta (017)",69,39,14,15,,1,
"Superior univ. completa (018)",360,282,40,26,3,9,
"Mujeres (020)",2673,385,338,1263,27,603,57
"Sin nivel (021)",776,10,127,436,6,189,8
"Educación inicial (022)",2,,,1,,1,
"Primaria (023)",1001,26,143,494,10,301,27
"Secundaria (024)",484,50,50,255,8,102,19
"Superior no univ. incompleta (025)",58,21,8,24,,3,2
"Superior no univ. completa (026)",228,177,4,38,2,6,1
"Superior univ. incompleta (027)",16,7,2,5,1,1,
"Superior univ. completa (028)",108,94,4,10,,,
,,,,,,,
"URBANA (030)",6342,1035,1493,2853,72,834,55
"Sin nivel (031)",716,9,117,403,9,171,7
"Educación inicial (032)",2,,,1,,1,
"Primaria (033)",2280,42,488,1294,28,401,27
"Secundaria (034)",1949,144,615,921,25,225,19
"Superior no univ. incompleta (035)",273,64,102,91,1,13,2
"Superior no univ. completa (036)",621,394,114,96,5,12,
"Superior univ. incompleta (037)",74,40,13,18,1,2,
"Superior univ. completa (038)",427,342,44,29,3,9,
"Hombres (040)",4162,687,1220,1857,46,352,
"Sin nivel (041)",173,,30,114,3,26,
"Educación inicial (042)",1,,,1,,,
"Primaria (043)",1453,17,368,892,19,157,
"Secundaria (044)",1510,97,566,689,17,141,
"Superior no univ. incompleta (045)",216,43,95,67,1,10,
"Superior no univ. completa (046)",414,232,110,61,3,8,
"Superior univ. incompleta (047)",59,34,11,13,,1,
"Superior univ. completa (048)",336,264,40,20,3,9,
"Mujeres (050)",2180,348,273,996,26,482,55
"Sin nivel (051)",543,9,87,289,6,145,7
"Educación inicial (052)",1,,,,,1,
"Primaria (053)",827,25,120,402,9,244,27
"Secundaria (054)",439,47,49,232,8,84,19
"Superior no univ. incompleta (055)",57,21,7,24,,3,2
"Superior no univ. completa (056)",207,162,4,35,2,4,
"Superior univ. incompleta (057)",15,6,2,5,1,1,
"Superior univ. completa (058)",91,78,4,9,,,
,,,,,,,
"RURAL (060)",1784,115,277,1116,10,264,2
"Sin nivel (061)",353,1,53,243,,55,1
"Educación inicial (062)",2,,,2,,,
"Primaria (063)",849,7,132,571,7,132,
"Secundaria (064)",447,22,81,270,3,71,
"Superior no univ. incompleta (065)",16,4,2,6,,4,
"Superior no univ. completa (066)",65,41,6,15,,2,1
"Superior univ. incompleta (067)",11,6,3,2,,,
"Superior univ. completa (068)",41,34,,7,,,
"Hombres (070)",1291,78,212,849,9,143,
"Sin nivel (071)",120,,13,96,,11,
"Educación inicial (072)",1,,,1,,,
"Primaria (073)",675,6,109,479,6,75,
"Secundaria (074)",402,19,80,247,3,53,
"Superior no univ. incompleta (075)",15,4,1,6,,4,
"Superior no univ. completa (076)",44,26,6,12,,,
"Superior univ. incompleta (077)",10,5,3,2,,,
"Superior univ. completa (078)",24,18,,6,,,
"Mujeres (080)",493,37,65,267,1,121,2
"Sin nivel (081)",233,1,40,147,,44,1
"Educación inicial (082)",1,,,1,,,
"Primaria (083)",174,1,23,92,1,57,
"Secundaria (084)",45,3,1,23,,18,
"Superior no univ. incompleta (085)",1,,1,,,,
"Superior no univ. completa (086)",21,15,,3,,2,1
"Superior univ. incompleta (087)",1,1,,,,,
"Superior univ. completa (088)",17,16,,1,,,
