"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BELLAVISTA (000)",19422,1757,3613,9858,416,3041,412,325
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",35,33,,,2,,,
"Profes., científicos e intelectuales (002)",765,693,,66,4,2,,
"Técnicos de nivel medio y trab. asimilados (003)",315,183,,109,19,4,,
"Jefes y empleados de oficina (004)",295,290,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1521,238,12,1025,54,192,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",7476,2,3,7186,285,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",542,,138,360,15,29,,
"Obreros construc.,conf.,papel, fab., instr. (008)",797,59,214,501,17,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",6815,135,3182,400,14,2672,412,
"Otra (010)",25,25,,,,,,
"Ocupaciñn no especificada (011)",511,99,64,211,6,131,,
"Desocupado (012)",325,,,,,,,325
"Hombres (013)",14905,982,3092,8348,357,1853,23,250
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",29,28,,,1,,,
"Profes., científicos e intelectuales (015)",393,359,,30,3,1,,
"Técnicos de nivel medio y trab. asimilados (016)",231,124,,89,15,3,,
"Jefes y empleados de oficina (017)",148,148,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",661,133,,453,30,45,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",7017,2,3,6747,265,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",460,,129,294,15,22,,
"Obreros construc.,conf.,papel, fab., instr. (021)",786,58,209,496,17,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",4728,88,2714,180,8,1715,23,
"Otra (023)",24,24,,,,,,
"Ocupaciñn no especificada (024)",178,18,37,59,3,61,,
"Desocupado (025)",250,,,,,,,250
"Mujeres (026)",4517,775,521,1510,59,1188,389,75
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,5,,,1,,,
"Profes., científicos e intelectuales (028)",372,334,,36,1,1,,
"Técnicos de nivel medio y trab. asimilados (029)",84,59,,20,4,1,,
"Jefes y empleados de oficina (030)",147,142,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",860,105,12,572,24,147,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",459,,,439,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",82,,9,66,,7,,
"Obreros construc.,conf.,papel, fab., instr. (034)",11,1,5,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2087,47,468,220,6,957,389,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",333,81,27,152,3,70,,
"Desocupado (038)",75,,,,,,,75
,,,,,,,,
"URBANA (039)",11109,1532,2187,5079,280,1436,327,268
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",33,31,,,2,,,
"Profes., científicos e intelectuales (041)",646,582,,59,3,2,,
"Técnicos de nivel medio y trab. asimilados (042)",297,172,,102,19,4,,
"Jefes y empleados de oficina (043)",283,278,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1225,227,11,785,47,155,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",3059,2,2,2892,163,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",463,,121,306,14,22,,
"Obreros construc.,conf.,papel, fab., instr. (047)",701,53,188,441,14,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3860,124,1809,374,14,1212,327,
"Otra (049)",25,25,,,,,,
"Ocupaciñn no especificada (050)",249,38,56,120,4,31,,
"Desocupado (051)",268,,,,,,,268
"Hombres (052)",7994,889,1862,4050,228,742,19,204
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,26,,,1,,,
"Profes., científicos e intelectuales (054)",335,303,,28,3,1,,
"Técnicos de nivel medio y trab. asimilados (055)",218,115,,85,15,3,,
"Jefes y empleados de oficina (056)",142,142,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",537,126,,352,26,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2843,2,2,2694,145,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",389,,112,248,14,15,,
"Obreros construc.,conf.,papel, fab., instr. (060)",691,52,184,436,14,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",2483,82,1530,163,8,681,19,
"Otra (062)",24,24,,,,,,
"Ocupaciñn no especificada (063)",101,17,34,44,2,4,,
"Desocupado (064)",204,,,,,,,204
"Mujeres (065)",3115,643,325,1029,52,694,308,64
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,5,,,1,,,
"Profes., científicos e intelectuales (067)",311,279,,31,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",79,57,,17,4,1,,
"Jefes y empleados de oficina (069)",141,136,,,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",688,101,11,433,21,122,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",216,,,198,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",74,,9,58,,7,,
"Obreros construc.,conf.,papel, fab., instr. (073)",10,1,4,5,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1377,42,279,211,6,531,308,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",148,21,22,76,2,27,,
"Desocupado (077)",64,,,,,,,64
,,,,,,,,
"RURAL (078)",8313,225,1426,4779,136,1605,85,57
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",119,111,,7,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",18,11,,7,,,,
"Jefes y empleados de oficina (082)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",296,11,1,240,7,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",4417,,1,4294,122,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",79,,17,54,1,7,,
"Obreros construc.,conf.,papel, fab., instr. (086)",96,6,26,60,3,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2955,11,1373,26,,1460,85,
"Ocupaciñn no especificada (089)",262,61,8,91,2,100,,
"Desocupado (090)",57,,,,,,,57
"Hombres (091)",6911,93,1230,4298,129,1111,4,46
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",58,56,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",13,9,,4,,,,
"Jefes y empleados de oficina (095)",6,6,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",124,7,,101,4,12,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4174,,1,4053,120,,,
