"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia POMABAMBA (000)",6244,85,1882,2243,1554,480
"Empleado (001)",1231,2,203,682,330,14
"Obrero (002)",1268,10,447,435,312,64
"Trabajador independiente (003)",2599,13,680,865,750,291
"Empleador o patrono (004)",19,,9,6,2,2
"Trabajador familiar no remunerado (005)",646,48,289,151,87,71
"Trabajador del hogar (006)",128,4,76,22,17,9
"Desocupado (008)",353,8,178,82,56,29
"Hombres (009)",4887,57,1435,1731,1265,399
"Empleado (010)",772,2,113,424,222,11
"Obrero (011)",1207,10,425,412,297,63
"Trabajador independiente (012)",2227,10,553,744,659,261
"Empleador o patrono (013)",16,,8,4,2,2
"Trabajador familiar no remunerado (014)",382,31,204,79,38,30
"Trabajador del hogar (015)",19,1,9,4,2,3
"Desocupado (017)",264,3,123,64,45,29
"Mujeres (018)",1357,28,447,512,289,81
"Empleado (019)",459,,90,258,108,3
"Obrero (020)",61,,22,23,15,1
"Trabajador independiente (021)",372,3,127,121,91,30
"Empleador o patrono (022)",3,,1,2,,
"Trabajador familiar no remunerado (023)",264,17,85,72,49,41
"Trabajador del hogar (024)",109,3,67,18,15,6
"Desocupado (026)",89,5,55,18,11,
,,,,,,
"URBANA (027)",2044,19,569,833,515,108
"Empleado (028)",912,1,143,494,264,10
"Obrero (029)",173,3,72,57,34,7
"Trabajador independiente (030)",681,5,201,218,186,71
"Empleador o patrono (031)",15,,7,4,2,2
"Trabajador familiar no remunerado (032)",94,8,38,27,10,11
"Trabajador del hogar (033)",78,2,55,7,10,4
"Desocupado (035)",91,,53,26,9,3
"Hombres (036)",1295,14,344,521,341,75
"Empleado (037)",546,1,78,289,171,7
"Obrero (038)",165,3,69,55,31,7
"Trabajador independiente (039)",460,4,127,147,130,52
"Empleador o patrono (040)",12,,6,2,2,2
"Trabajador familiar no remunerado (041)",44,6,21,13,1,3
"Trabajador del hogar (042)",9,,6,,2,1
"Desocupado (044)",59,,37,15,4,3
"Mujeres (045)",749,5,225,312,174,33
"Empleado (046)",366,,65,205,93,3
"Obrero (047)",8,,3,2,3,
"Trabajador independiente (048)",221,1,74,71,56,19
"Empleador o patrono (049)",3,,1,2,,
"Trabajador familiar no remunerado (050)",50,2,17,14,9,8
"Trabajador del hogar (051)",69,2,49,7,8,3
"Desocupado (053)",32,,16,11,5,
,,,,,,
"RURAL (054)",4200,66,1313,1410,1039,372
"Empleado (055)",319,1,60,188,66,4
"Obrero (056)",1095,7,375,378,278,57
"Trabajador independiente (057)",1918,8,479,647,564,220
"Empleador o patrono (058)",4,,2,2,,
"Trabajador familiar no remunerado (059)",552,40,251,124,77,60
"Trabajador del hogar (060)",50,2,21,15,7,5
"Desocupado (062)",262,8,125,56,47,26
"Hombres (063)",3592,43,1091,1210,924,324
"Empleado (064)",226,1,35,135,51,4
"Obrero (065)",1042,7,356,357,266,56
"Trabajador independiente (066)",1767,6,426,597,529,209
"Empleador o patrono (067)",4,,2,2,,
"Trabajador familiar no remunerado (068)",338,25,183,66,37,27
"Trabajador del hogar (069)",10,1,3,4,,2
"Desocupado (071)",205,3,86,49,41,26
"Mujeres (072)",608,23,222,200,115,48
"Empleado (073)",93,,25,53,15,
"Obrero (074)",53,,19,21,12,1
"Trabajador independiente (075)",151,2,53,50,35,11
"Trabajador familiar no remunerado (077)",214,15,68,58,40,33
"Trabajador del hogar (078)",40,1,18,11,7,3
"Desocupado (080)",57,5,39,7,6,
