"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SAN ANTONIO DE PUTINA",,,,
"Viviendas particulares (001)",3536,776,2153,607
"Ocupantes presentes (002)",15883,3208,10342,2333
"Casa independiente",,,,
"Viviendas particulares (004)",3135,744,2073,318
"Ocupantes presentes (005)",14649,3116,10024,1509
"Departamento en edificio",,,,
"Viviendas particulares (007)",18,8,10,
"Ocupantes presentes (008)",59,17,42,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",24,10,14,
"Ocupantes presentes (011)",87,25,62,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",69,11,55,3
"Ocupantes presentes (014)",266,40,213,13
"Choza o cabaña",,,,
"Viviendas particulares (016)",283,,,283
"Ocupantes presentes (017)",808,,,808
"Vivienda improvisada",,,,
"Viviendas particulares (019)",3,2,,1
"Ocupantes presentes (020)",7,6,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,1,1,1
"Ocupantes presentes (023)",6,4,1,1
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",1,,,1
Si,,,,
"Viviendas particulares (028)",2995,694,1794,507
"Ocupantes presentes (029)",13188,2862,8481,1845
"Casa independiente",,,,
"Viviendas particulares (031)",2648,668,1732,248
"Ocupantes presentes (032)",12105,2780,8210,1115
"Departamento en edificio",,,,
"Viviendas particulares (034)",12,5,7,
"Ocupantes presentes (035)",44,13,31,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",20,7,13,
"Ocupantes presentes (038)",76,19,57,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",55,11,41,3
"Ocupantes presentes (041)",235,40,182,13
"Choza o cabaña",,,,
"Viviendas particulares (043)",253,,,253
"Ocupantes presentes (044)",714,,,714
"Vivienda improvisada",,,,
"Viviendas particulares (046)",3,2,,1
"Ocupantes presentes (047)",7,6,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,1,1,1
"Ocupantes presentes (050)",6,4,1,1
"Otro tipo",,,,
"Viviendas particulares (052)",1,,,1
"Ocupantes presentes (053)",1,,,1
No,,,,
"Viviendas particulares (055)",541,82,359,100
"Ocupantes presentes (056)",2695,346,1861,488
"Casa independiente",,,,
"Viviendas particulares (058)",487,76,341,70
"Ocupantes presentes (059)",2544,336,1814,394
"Departamento en edificio",,,,
"Viviendas particulares (061)",6,3,3,
"Ocupantes presentes (062)",15,4,11,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",4,3,1,
"Ocupantes presentes (065)",11,6,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",14,,14,
"Ocupantes presentes (068)",31,,31,
"Choza o cabaña",,,,
"Viviendas particulares (070)",30,,,30
"Ocupantes presentes (071)",94,,,94
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2938,751,1981,206
"Ocupantes presentes (110)",13981,3123,9757,1101
"Casa independiente",,,,
"Viviendas particulares (112)",2820,719,1901,200
"Ocupantes presentes (113)",13555,3031,9439,1085
"Departamento en edificio",,,,
"Viviendas particulares (115)",18,8,10,
"Ocupantes presentes (116)",59,17,42,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",24,10,14,
"Ocupantes presentes (119)",87,25,62,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",69,11,55,3
"Ocupantes presentes (122)",266,40,213,13
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",3,2,,1
"Ocupantes presentes (128)",7,6,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",3,1,1,1
"Ocupantes presentes (131)",6,4,1,1
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",1,,,1
Si,,,,
"Viviendas particulares (136)",2448,670,1639,139
"Ocupantes presentes (137)",11445,2778,7956,711
"Casa independiente",,,,
"Viviendas particulares (139)",2354,644,1577,133
"Ocupantes presentes (140)",11076,2696,7685,695
"Departamento en edificio",,,,
"Viviendas particulares (142)",12,5,7,
"Ocupantes presentes (143)",44,13,31,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",20,7,13,
"Ocupantes presentes (146)",76,19,57,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",55,11,41,3
"Ocupantes presentes (149)",235,40,182,13
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",3,2,,1
"Ocupantes presentes (155)",7,6,,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",3,1,1,1
"Ocupantes presentes (158)",6,4,1,1
"Otro tipo",,,,
"Viviendas particulares (160)",1,,,1
"Ocupantes presentes (161)",1,,,1
No,,,,
"Viviendas particulares (163)",490,81,342,67
"Ocupantes presentes (164)",2536,345,1801,390
"Casa independiente",,,,
"Viviendas particulares (166)",466,75,324,67
"Ocupantes presentes (167)",2479,335,1754,390
"Departamento en edificio",,,,
"Viviendas particulares (169)",6,3,3,
"Ocupantes presentes (170)",15,4,11,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",4,3,1,
"Ocupantes presentes (173)",11,6,5,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",14,,14,
"Ocupantes presentes (176)",31,,31,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",598,25,172,401
"Ocupantes presentes (218)",1902,85,585,1232
"Casa independiente",,,,
"Viviendas particulares (220)",315,25,172,118
"Ocupantes presentes (221)",1094,85,585,424
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",283,,,283
"Ocupantes presentes (233)",808,,,808
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",547,24,155,368
"Ocupantes presentes (245)",1743,84,525,1134
"Casa independiente",,,,
"Viviendas particulares (247)",294,24,155,115
"Ocupantes presentes (248)",1029,84,525,420
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",253,,,253
"Ocupantes presentes (260)",714,,,714
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",51,1,17,33
"Ocupantes presentes (272)",159,1,60,98
"Casa independiente",,,,
"Viviendas particulares (274)",21,1,17,3
"Ocupantes presentes (275)",65,1,60,4
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",30,,,30
"Ocupantes presentes (287)",94,,,94
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
