"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONTRALMIRANTE VILLAR (000)",6103,1452,1595,2434,174,333,115
"Conviviente (001)",1847,346,564,764,51,91,31
"Separado(a) (002)",238,75,40,98,5,9,11
"Casado(a) (003)",2203,569,461,960,83,104,26
"Viudo(a) (004)",95,17,16,52,3,5,2
"Divorciado(a) (005)",18,7,2,7,1,1,
"Soltero(a) (006)",1702,438,512,553,31,123,45
"Hombres (008)",4639,861,1441,1912,149,268,8
"Conviviente (009)",1460,230,500,604,48,74,4
"Separado(a) (010)",121,30,32,49,4,6,
"Casado(a) (011)",1646,349,410,739,67,78,3
"Viudo(a) (012)",53,10,12,26,2,3,
"Divorciado(a) (013)",11,5,2,3,,1,
"Soltero(a) (014)",1348,237,485,491,28,106,1
"Mujeres (016)",1464,591,154,522,25,65,107
"Conviviente (017)",387,116,64,160,3,17,27
"Separado(a) (018)",117,45,8,49,1,3,11
"Casado(a) (019)",557,220,51,221,16,26,23
"Viudo(a) (020)",42,7,4,26,1,2,2
"Divorciado(a) (021)",7,2,,4,1,,
"Soltero(a) (022)",354,201,27,62,3,17,44
,,,,,,,
"URBANA (024)",4845,1224,1216,1939,125,249,92
"Conviviente (025)",1523,289,451,651,35,72,25
"Separado(a) (026)",204,67,33,86,2,6,10
"Casado(a) (027)",1708,485,346,719,60,83,15
"Viudo(a) (028)",68,12,12,36,1,5,2
"Divorciado(a) (029)",15,6,2,6,1,,
"Soltero(a) (030)",1327,365,372,441,26,83,40
"Hombres (032)",3577,717,1069,1484,102,200,5
"Conviviente (033)",1191,191,393,513,32,59,3
"Separado(a) (034)",96,25,25,41,2,3,
"Casado(a) (035)",1231,295,295,531,44,65,1
"Viudo(a) (036)",34,7,8,15,1,3,
"Divorciado(a) (037)",8,4,2,2,,,
"Soltero(a) (038)",1017,195,346,382,23,70,1
"Mujeres (040)",1268,507,147,455,23,49,87
"Conviviente (041)",332,98,58,138,3,13,22
"Separado(a) (042)",108,42,8,45,,3,10
"Casado(a) (043)",477,190,51,188,16,18,14
"Viudo(a) (044)",34,5,4,21,,2,2
"Divorciado(a) (045)",7,2,,4,1,,
"Soltero(a) (046)",310,170,26,59,3,13,39
,,,,,,,
"RURAL (048)",1258,228,379,495,49,84,23
"Conviviente (049)",324,57,113,113,16,19,6
"Separado(a) (050)",34,8,7,12,3,3,1
"Casado(a) (051)",495,84,115,241,23,21,11
"Viudo(a) (052)",27,5,4,16,2,,
"Divorciado(a) (053)",3,1,,1,,1,
"Soltero(a) (054)",375,73,140,112,5,40,5
"Hombres (056)",1062,144,372,428,47,68,3
"Conviviente (057)",269,39,107,91,16,15,1
"Separado(a) (058)",25,5,7,8,2,3,
"Casado(a) (059)",415,54,115,208,23,13,2
"Viudo(a) (060)",19,3,4,11,1,,
"Divorciado(a) (061)",3,1,,1,,1,
"Soltero(a) (062)",331,42,139,109,5,36,
"Mujeres (064)",196,84,7,67,2,16,20
"Conviviente (065)",55,18,6,22,,4,5
"Separado(a) (066)",9,3,,4,1,,1
"Casado(a) (067)",80,30,,33,,8,9
"Viudo(a) (068)",8,2,,5,1,,
"Soltero(a) (070)",44,31,1,3,,4,5
