"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3417,158,1228,1035,804,192
"Otra (034)",10,,7,2,1,
"Ocupación no especificada (035)",938,6,237,330,273,92
,,,,,,
"URBANA (036)",28918,369,8365,9916,8128,2140
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",57,,5,12,38,2
"Profes., científicos e intelectuales (038)",1884,,264,851,744,25
"Técnicos de nivel medio y trab. asimilados (039)",830,1,287,342,182,18
"Jefes y empleados de oficina (040)",825,,320,321,179,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4601,57,1101,1738,1432,273
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5590,24,905,1588,2046,1027
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",2160,31,774,717,522,116
"Obreros construc., conf., papel, fab., instr. (044)",2845,8,1078,1069,638,52
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",8876,241,3261,2847,2008,519
"Otra (046)",93,,26,37,30,
"Ocupación no especificada (047)",1157,7,344,394,309,103
"Hombres (048)",20800,272,6055,6830,5897,1746
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",43,,4,9,28,2
"Profes., científicos e intelectuales (050)",768,,93,317,343,15
"Técnicos de nivel medio y trab. asimilados (051)",503,1,159,211,119,13
"Jefes y empleados de oficina (052)",366,,100,144,117,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2029,40,536,704,624,125
"Agricult. trabaj. calif.agrop. y pesqueros (054)",5396,24,857,1545,1984,986
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1747,24,615,580,427,101
"Obreros construc., conf., papel, fab., instr. (056)",2763,7,1037,1040,628,51
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",6577,173,2465,2072,1462,405
"Otra (058)",83,,19,35,29,
"Ocupación no especificada (059)",525,3,170,173,136,43
"Mujeres (060)",8118,97,2310,3086,2231,394
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",14,,1,3,10,
"Profes., científicos e intelectuales (062)",1116,,171,534,401,10
"Técnicos de nivel medio y trab. asimilados (063)",327,,128,131,63,5
"Jefes y empleados de oficina (064)",459,,220,177,62,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2572,17,565,1034,808,148
"Agricult. trabaj. calif.agrop. y pesqueros (066)",194,,48,43,62,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",413,7,159,137,95,15
"Obreros construc., conf., papel, fab., instr. (068)",82,1,41,29,10,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2299,68,796,775,546,114
"Otra (070)",10,,7,2,1,
"Ocupación no especificada (071)",632,4,174,221,173,60
,,,,,,
"RURAL (072)",18218,409,5522,5447,4924,1916
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,,1,5,
"Profes., científicos e intelectuales (074)",337,,80,173,83,1
"Técnicos de nivel medio y trab. asimilados (075)",85,,39,34,11,1
"Jefes y empleados de oficina (076)",49,,20,18,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",692,14,165,261,218,34
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7753,34,1379,2286,2683,1371
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",499,5,218,177,88,11
"Obreros construc., conf., papel, fab., instr. (080)",613,3,216,250,135,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7703,344,3291,2085,1543,440
"Otra (082)",6,,2,2,2,
"Ocupación no especificada (083)",475,9,112,160,145,49
"Hombres (084)",15766,303,4751,4684,4302,1726
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,1,4,
"Profes., científicos e intelectuales (086)",139,,22,64,53,
"Técnicos de nivel medio y trab. asimilados (087)",52,,21,21,9,1
"Jefes y empleados de oficina (088)",29,,10,10,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",361,7,100,131,105,18
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7461,31,1313,2197,2603,1317
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",370,3,173,136,55,3
"Obreros construc., conf., papel, fab., instr. (092)",589,1,202,246,132,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",6585,254,2859,1825,1285,362
"Otra (094)",6,,2,2,2,
"Ocupación no especificada (095)",169,7,49,51,45,17
"Mujeres (096)",2452,106,771,763,622,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",198,,58,109,30,1
"Técnicos de nivel medio y trab. asimilados (099)",33,,18,13,2,
"Jefes y empleados de oficina (100)",20,,10,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",331,7,65,130,113,16
"Agricult. trabaj. calif.agrop. y pesqueros (102)",292,3,66,89,80,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",129,2,45,41,33,8
"Obreros construc., conf., papel, fab., instr. (104)",24,2,14,4,3,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1118,90,432,260,258,78
"Ocupación no especificada (107)",306,2,63,109,100,32
