"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia LORETO",,,,
"Viviendas particulares (001)",2052,1404,191,457
"Ocupantes presentes (002)",10854,7619,952,2283
"Casa independiente",,,,
"Viviendas particulares (004)",1951,1323,173,455
"Ocupantes presentes (005)",10505,7321,907,2277
"Departamento en edificio",,,,
"Viviendas particulares (007)",3,3,,
"Ocupantes presentes (008)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",80,63,17,
"Ocupantes presentes (011)",265,221,44,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",4,4,,
"Ocupantes presentes (014)",26,26,,
"Choza o cabaña",,,,
"Viviendas particulares (016)",2,,,2
"Ocupantes presentes (017)",6,,,6
"Vivienda improvisada",,,,
"Viviendas particulares (019)",9,9,,
"Ocupantes presentes (020)",36,36,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",3,2,1,
"Ocupantes presentes (023)",8,7,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1733,1184,165,384
"Ocupantes presentes (029)",9165,6456,795,1914
"Casa independiente",,,,
"Viviendas particulares (031)",1650,1117,149,384
"Ocupantes presentes (032)",8877,6209,754,1914
"Departamento en edificio",,,,
"Viviendas particulares (034)",3,3,,
"Ocupantes presentes (035)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",69,54,15,
"Ocupantes presentes (038)",234,194,40,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",3,3,,
"Ocupantes presentes (041)",22,22,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",6,6,,
"Ocupantes presentes (047)",21,21,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,1,1,
"Ocupantes presentes (050)",3,2,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",319,220,26,73
"Ocupantes presentes (056)",1689,1163,157,369
"Casa independiente",,,,
"Viviendas particulares (058)",301,206,24,71
"Ocupantes presentes (059)",1628,1112,153,363
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",11,9,2,
"Ocupantes presentes (065)",31,27,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",1,1,,
"Ocupantes presentes (068)",4,4,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",2,,,2
"Ocupantes presentes (071)",6,,,6
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,3,,
"Ocupantes presentes (074)",15,15,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1714,1388,151,175
"Ocupantes presentes (110)",9111,7540,754,817
"Casa independiente",,,,
"Viviendas particulares (112)",1615,1307,133,175
"Ocupantes presentes (113)",8768,7242,709,817
"Departamento en edificio",,,,
"Viviendas particulares (115)",3,3,,
"Ocupantes presentes (116)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",80,63,17,
"Ocupantes presentes (119)",265,221,44,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",4,4,,
"Ocupantes presentes (122)",26,26,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",9,9,,
"Ocupantes presentes (128)",36,36,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",3,2,1,
"Ocupantes presentes (131)",8,7,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1437,1170,125,142
"Ocupantes presentes (137)",7656,6389,597,670
"Casa independiente",,,,
"Viviendas particulares (139)",1354,1103,109,142
"Ocupantes presentes (140)",7368,6142,556,670
"Departamento en edificio",,,,
"Viviendas particulares (142)",3,3,,
"Ocupantes presentes (143)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",69,54,15,
"Ocupantes presentes (146)",234,194,40,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",3,3,,
"Ocupantes presentes (149)",22,22,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",6,6,,
"Ocupantes presentes (155)",21,21,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",2,1,1,
"Ocupantes presentes (158)",3,2,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",277,218,26,33
"Ocupantes presentes (164)",1455,1151,157,147
"Casa independiente",,,,
"Viviendas particulares (166)",261,204,24,33
"Ocupantes presentes (167)",1400,1100,153,147
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",11,9,2,
"Ocupantes presentes (173)",31,27,4,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",1,1,,
"Ocupantes presentes (176)",4,4,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,3,,
"Ocupantes presentes (182)",15,15,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",338,16,40,282
"Ocupantes presentes (218)",1743,79,198,1466
"Casa independiente",,,,
"Viviendas particulares (220)",336,16,40,280
"Ocupantes presentes (221)",1737,79,198,1460
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",2,,,2
"Ocupantes presentes (233)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",296,14,40,242
"Ocupantes presentes (245)",1509,67,198,1244
"Casa independiente",,,,
"Viviendas particulares (247)",296,14,40,242
"Ocupantes presentes (248)",1509,67,198,1244
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",42,2,,40
"Ocupantes presentes (272)",234,12,,222
"Casa independiente",,,,
"Viviendas particulares (274)",40,2,,38
"Ocupantes presentes (275)",228,12,,216
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",2,,,2
"Ocupantes presentes (287)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
