"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YAUYOS (000)",12764,1978,3138,5497,188,1840,123
"Sin nivel (001)",471,3,57,257,4,144,6
"Educación inicial (002)",1,,,,,1,
"Primaria (003)",3625,52,573,2162,59,748,31
"Secundaria (004)",5180,293,1678,2278,81,777,73
"Superior no univ. incompleta (005)",806,191,281,261,14,50,9
"Superior no univ. completa (006)",1173,521,333,242,15,58,4
"Superior univ. incompleta (007)",370,162,77,100,2,29,
"Superior univ. completa (008)",1138,756,139,197,13,33,
"Hombres (010)",8543,1287,2730,3715,127,678,6
"Sin nivel (011)",101,,23,65,1,12,
"Primaria (013)",2006,26,393,1346,39,200,2
"Secundaria (014)",3871,204,1527,1718,59,359,4
"Superior no univ. incompleta (015)",639,138,262,199,9,31,
"Superior no univ. completa (016)",843,302,322,174,7,38,
"Superior univ. incompleta (017)",288,125,74,69,1,19,
"Superior univ. completa (018)",795,492,129,144,11,19,
"Mujeres (020)",4221,691,408,1782,61,1162,117
"Sin nivel (021)",370,3,34,192,3,132,6
"Educación inicial (022)",1,,,,,1,
"Primaria (023)",1619,26,180,816,20,548,29
"Secundaria (024)",1309,89,151,560,22,418,69
"Superior no univ. incompleta (025)",167,53,19,62,5,19,9
"Superior no univ. completa (026)",330,219,11,68,8,20,4
"Superior univ. incompleta (027)",82,37,3,31,1,10,
"Superior univ. completa (028)",343,264,10,53,2,14,
,,,,,,,
"URBANA (030)",6618,1313,986,3146,134,946,93
"Sin nivel (031)",179,2,30,102,4,37,4
"Educación inicial (032)",1,,,,,1,
"Primaria (033)",1915,32,284,1150,39,384,26
"Secundaria (034)",2561,173,488,1357,55,435,53
"Superior no univ. incompleta (035)",367,84,63,175,10,29,6
"Superior no univ. completa (036)",663,381,70,163,13,32,4
"Superior univ. incompleta (037)",203,94,12,81,2,14,
"Superior univ. completa (038)",729,547,39,118,11,14,
"Hombres (040)",4024,773,729,2099,79,339,5
"Sin nivel (041)",37,,10,24,1,2,
"Primaria (043)",984,14,161,690,22,95,2
"Secundaria (044)",1739,122,397,994,36,187,3
"Superior no univ. incompleta (045)",252,48,53,129,5,17,
"Superior no univ. completa (046)",407,194,65,121,5,22,
"Superior univ. incompleta (047)",139,63,11,54,1,10,
"Superior univ. completa (048)",466,332,32,87,9,6,
"Mujeres (050)",2594,540,257,1047,55,607,88
"Sin nivel (051)",142,2,20,78,3,35,4
"Educación inicial (052)",1,,,,,1,
"Primaria (053)",931,18,123,460,17,289,24
"Secundaria (054)",822,51,91,363,19,248,50
"Superior no univ. incompleta (055)",115,36,10,46,5,12,6
"Superior no univ. completa (056)",256,187,5,42,8,10,4
"Superior univ. incompleta (057)",64,31,1,27,1,4,
"Superior univ. completa (058)",263,215,7,31,2,8,
,,,,,,,
"RURAL (060)",6146,665,2152,2351,54,894,30
"Sin nivel (061)",292,1,27,155,,107,2
"Primaria (063)",1710,20,289,1012,20,364,5
"Secundaria (064)",2619,120,1190,921,26,342,20
"Superior no univ. incompleta (065)",439,107,218,86,4,21,3
"Superior no univ. completa (066)",510,140,263,79,2,26,
"Superior univ. incompleta (067)",167,68,65,19,,15,
"Superior univ. completa (068)",409,209,100,79,2,19,
"Hombres (070)",4519,514,2001,1616,48,339,1
"Sin nivel (071)",64,,13,41,,10,
"Primaria (073)",1022,12,232,656,17,105,
"Secundaria (074)",2132,82,1130,724,23,172,1
"Superior no univ. incompleta (075)",387,90,209,70,4,14,
"Superior no univ. completa (076)",436,108,257,53,2,16,
"Superior univ. incompleta (077)",149,62,63,15,,9,
"Superior univ. completa (078)",329,160,97,57,2,13,
"Mujeres (080)",1627,151,151,735,6,555,29
"Sin nivel (081)",228,1,14,114,,97,2
"Primaria (083)",688,8,57,356,3,259,5
"Secundaria (084)",487,38,60,197,3,170,19
"Superior no univ. incompleta (085)",52,17,9,16,,7,3
"Superior no univ. completa (086)",74,32,6,26,,10,
"Superior univ. incompleta (087)",18,6,2,4,,6,
"Superior univ. completa (088)",80,49,3,22,,6,
