"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia TACNA (000)",121305,827,40596,47701,28205,3976
"Empleado (001)",37111,96,13600,15472,7544,399
"Obrero (002)",15251,97,5900,5703,3128,423
"Trabajador independiente (003)",49756,162,12834,20506,13843,2411
"Empleador o patrono (004)",2988,,643,1112,969,264
"Trabajador familiar no remunerado (005)",5112,355,1872,1564,1041,280
"Trabajador del hogar (006)",3411,70,1903,926,476,36
"Desocupado (008)",7676,47,3844,2418,1204,163
"Hombres (009)",69628,488,22656,26826,17015,2643
"Empleado (010)",19554,50,6507,8077,4636,284
"Obrero (011)",12724,85,4883,4690,2695,371
"Trabajador independiente (012)",28795,111,7740,11451,7922,1571
"Empleador o patrono (013)",2022,,413,737,667,205
"Trabajador familiar no remunerado (014)",1756,206,884,371,211,84
"Trabajador del hogar (015)",127,9,67,26,22,3
"Desocupado (017)",4650,27,2162,1474,862,125
"Mujeres (018)",51677,339,17940,20875,11190,1333
"Empleado (019)",17557,46,7093,7395,2908,115
"Obrero (020)",2527,12,1017,1013,433,52
"Trabajador independiente (021)",20961,51,5094,9055,5921,840
"Empleador o patrono (022)",966,,230,375,302,59
"Trabajador familiar no remunerado (023)",3356,149,988,1193,830,196
"Trabajador del hogar (024)",3284,61,1836,900,454,33
"Desocupado (026)",3026,20,1682,944,342,38
,,,,,,
"URBANA (027)",112458,734,37804,44805,25885,3230
"Empleado (028)",36384,96,13310,15173,7417,388
"Obrero (029)",12533,80,4753,4782,2592,326
"Trabajador independiente (030)",46571,160,12215,19454,12750,1992
"Empleador o patrono (031)",2479,,583,963,775,158
"Trabajador familiar no remunerado (032)",3894,286,1431,1229,766,182
"Trabajador del hogar (033)",3356,70,1870,910,470,36
"Desocupado (035)",7241,42,3642,2294,1115,148
"Hombres (036)",63745,433,20815,24914,15462,2121
"Empleado (037)",19104,50,6341,7888,4549,276
"Obrero (038)",10717,73,4062,4004,2282,296
"Trabajador independiente (039)",26563,110,7326,10734,7145,1248
"Empleador o patrono (040)",1628,,369,624,517,118
"Trabajador familiar no remunerado (041)",1268,166,620,259,156,67
"Trabajador del hogar (042)",121,9,63,25,21,3
"Desocupado (044)",4344,25,2034,1380,792,113
"Mujeres (045)",48713,301,16989,19891,10423,1109
"Empleado (046)",17280,46,6969,7285,2868,112
"Obrero (047)",1816,7,691,778,310,30
"Trabajador independiente (048)",20008,50,4889,8720,5605,744
"Empleador o patrono (049)",851,,214,339,258,40
"Trabajador familiar no remunerado (050)",2626,120,811,970,610,115
"Trabajador del hogar (051)",3235,61,1807,885,449,33
"Desocupado (053)",2897,17,1608,914,323,35
,,,,,,
"RURAL (054)",8847,93,2792,2896,2320,746
"Empleado (055)",727,,290,299,127,11
"Obrero (056)",2718,17,1147,921,536,97
"Trabajador independiente (057)",3185,2,619,1052,1093,419
"Empleador o patrono (058)",509,,60,149,194,106
"Trabajador familiar no remunerado (059)",1218,69,441,335,275,98
"Trabajador del hogar (060)",55,,33,16,6,
"Desocupado (062)",435,5,202,124,89,15
"Hombres (063)",5883,55,1841,1912,1553,522
"Empleado (064)",450,,166,189,87,8
"Obrero (065)",2007,12,821,686,413,75
"Trabajador independiente (066)",2232,1,414,717,777,323
"Empleador o patrono (067)",394,,44,113,150,87
"Trabajador familiar no remunerado (068)",488,40,264,112,55,17
"Trabajador del hogar (069)",6,,4,1,1,
"Desocupado (071)",306,2,128,94,70,12
"Mujeres (072)",2964,38,951,984,767,224
"Empleado (073)",277,,124,110,40,3
"Obrero (074)",711,5,326,235,123,22
"Trabajador independiente (075)",953,1,205,335,316,96
"Empleador o patrono (076)",115,,16,36,44,19
"Trabajador familiar no remunerado (077)",730,29,177,223,220,81
"Trabajador del hogar (078)",49,,29,15,5,
"Desocupado (080)",129,3,74,30,19,3
