"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUALLAGA (000)",9555,354,3191,3254,2180,576
"Empleado (001)",826,1,177,400,239,9
"Obrero (002)",1242,39,534,377,239,53
"Trabajador independiente (003)",5208,49,1382,1949,1403,425
"Empleador o patrono (004)",238,,70,88,58,22
"Trabajador familiar no remunerado (005)",1466,232,789,265,138,42
"Trabajador del hogar (006)",324,15,145,87,62,15
"Desocupado (008)",251,18,94,88,41,10
"Hombres (009)",7459,273,2522,2490,1707,467
"Empleado (010)",461,1,95,215,145,5
"Obrero (011)",1061,34,460,320,204,43
"Trabajador independiente (012)",4595,40,1224,1718,1237,376
"Empleador o patrono (013)",216,,66,78,52,20
"Trabajador familiar no remunerado (014)",910,185,596,82,31,16
"Trabajador del hogar (015)",14,2,7,4,1,
"Desocupado (017)",202,11,74,73,37,7
"Mujeres (018)",2096,81,669,764,473,109
"Empleado (019)",365,,82,185,94,4
"Obrero (020)",181,5,74,57,35,10
"Trabajador independiente (021)",613,9,158,231,166,49
"Empleador o patrono (022)",22,,4,10,6,2
"Trabajador familiar no remunerado (023)",556,47,193,183,107,26
"Trabajador del hogar (024)",310,13,138,83,61,15
"Desocupado (026)",49,7,20,15,4,3
,,,,,,
"URBANA (027)",5149,106,1321,1934,1394,394
"Empleado (028)",759,1,151,368,230,9
"Obrero (029)",607,15,202,221,137,32
"Trabajador independiente (030)",2701,13,521,1041,838,288
"Empleador o patrono (031)",88,,21,33,23,11
"Trabajador familiar no remunerado (032)",574,63,268,136,77,30
"Trabajador del hogar (033)",240,8,98,65,55,14
"Desocupado (035)",180,6,60,70,34,10
"Hombres (036)",3778,82,993,1373,1027,303
"Empleado (037)",426,1,85,197,138,5
"Obrero (038)",518,14,179,187,115,23
"Trabajador independiente (039)",2262,11,438,859,708,246
"Empleador o patrono (040)",71,,20,23,19,9
"Trabajador familiar no remunerado (041)",343,50,218,46,16,13
"Trabajador del hogar (042)",13,2,6,4,1,
"Desocupado (044)",145,4,47,57,30,7
"Mujeres (045)",1371,24,328,561,367,91
"Empleado (046)",333,,66,171,92,4
"Obrero (047)",89,1,23,34,22,9
"Trabajador independiente (048)",439,2,83,182,130,42
"Empleador o patrono (049)",17,,1,10,4,2
"Trabajador familiar no remunerado (050)",231,13,50,90,61,17
"Trabajador del hogar (051)",227,6,92,61,54,14
"Desocupado (053)",35,2,13,13,4,3
,,,,,,
"RURAL (054)",4406,248,1870,1320,786,182
"Empleado (055)",67,,26,32,9,
"Obrero (056)",635,24,332,156,102,21
"Trabajador independiente (057)",2507,36,861,908,565,137
"Empleador o patrono (058)",150,,49,55,35,11
"Trabajador familiar no remunerado (059)",892,169,521,129,61,12
"Trabajador del hogar (060)",84,7,47,22,7,1
"Desocupado (062)",71,12,34,18,7,
"Hombres (063)",3681,191,1529,1117,680,164
"Empleado (064)",35,,10,18,7,
"Obrero (065)",543,20,281,133,89,20
"Trabajador independiente (066)",2333,29,786,859,529,130
"Empleador o patrono (067)",145,,46,55,33,11
"Trabajador familiar no remunerado (068)",567,135,378,36,15,3
"Trabajador del hogar (069)",1,,1,,,
"Desocupado (071)",57,7,27,16,7,
"Mujeres (072)",725,57,341,203,106,18
"Empleado (073)",32,,16,14,2,
"Obrero (074)",92,4,51,23,13,1
"Trabajador independiente (075)",174,7,75,49,36,7
"Empleador o patrono (076)",5,,3,,2,
"Trabajador familiar no remunerado (077)",325,34,143,93,46,9
"Trabajador del hogar (078)",83,7,46,22,7,1
"Desocupado (080)",14,5,7,2,,
