"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHEPEN (000)",26367,4925,10113,9123,671,933,602
"Agric., ganadería, caza y silvicultura (001)",11130,52,8244,1913,462,459,
"Pesca (002)",38,3,31,4,,,
"Explotación de minas y canteras (003)",23,6,15,,2,,
"Industrias manufactureras (004)",1126,118,312,641,26,29,
"Suministro de electricidad, gas y agua (005)",52,27,24,1,,,
"Construcción (006)",1215,24,825,339,24,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4924,944,118,3444,74,344,
"Venta, mant.y rep. veh.autom y motoc. (008)",418,72,81,247,10,8,
"Comercio al por mayor (009)",253,88,11,129,6,19,
"Comercio al por menor (010)",4253,784,26,3068,58,317,
"Hoteles y restaurantes (011)",977,242,57,621,30,27,
"Trans., almac. y comunicaciones (012)",2238,480,249,1477,21,11,
"Intermediación financiera (013)",120,117,1,2,,,
"Activid.inmobil., empres. y alquileres (014)",646,438,31,163,9,5,
"Admin.pub. y defensa; p. segur soc.afil (015)",479,399,80,,,,
"Enseñanza (016)",1495,1394,,98,,3,
"Servicios sociales y de salud (017)",366,301,,62,2,1,
"Otras activ. serv.comun.soc y personales (018)",518,253,33,213,15,4,
"Hogares privados con servicio doméstico (019)",602,,,,,,602
"Actividad economica no especificada (021)",418,127,93,145,6,47,
"Hombres (022)",18789,2661,8478,6555,604,475,16
"Agric., ganadería, caza y silvicultura (023)",9420,49,6805,1788,449,329,
"Pesca (024)",36,1,31,4,,,
"Explotación de minas y canteras (025)",22,5,15,,2,,
"Industrias manufactureras (026)",890,94,280,481,20,15,
"Suministro de electricidad, gas y agua (027)",45,22,22,1,,,
"Construcción (028)",1181,24,794,336,24,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2708,521,117,1927,50,93,
"Venta, mant.y rep. veh.autom y motoc. (030)",384,51,81,238,10,4,
"Comercio al por mayor (031)",166,61,11,84,6,4,
"Comercio al por menor (032)",2158,409,25,1605,34,85,
"Hoteles y restaurantes (033)",316,94,23,173,16,10,
"Trans., almac. y comunicaciones (034)",2128,396,244,1460,19,9,
"Intermediación financiera (035)",71,71,,,,,
"Activid.inmobil., empres. y alquileres (036)",474,303,25,135,7,4,
"Admin.pub. y defensa; p. segur soc.afil (037)",318,263,55,,,,
"Enseñanza (038)",562,526,,35,,1,
"Servicios sociales y de salud (039)",148,99,,48,1,,
"Otras activ. serv.comun.soc y personales (040)",315,159,26,113,13,4,
"Hogares privados con servicio doméstico (041)",16,,,,,,16
"Actividad economica no especificada (043)",139,34,41,54,3,7,
"Mujeres (044)",7578,2264,1635,2568,67,458,586
"Agric., ganadería, caza y silvicultura (045)",1710,3,1439,125,13,130,
"Pesca (046)",2,2,,,,,
"Explotación de minas y canteras (047)",1,1,,,,,
"Industrias manufactureras (048)",236,24,32,160,6,14,
"Suministro de electricidad, gas y agua (049)",7,5,2,,,,
"Construcción (050)",34,,31,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2216,423,1,1517,24,251,
"Venta, mant.y rep. veh.autom y motoc. (052)",34,21,,9,,4,
"Comercio al por mayor (053)",87,27,,45,,15,
"Comercio al por menor (054)",2095,375,1,1463,24,232,
"Hoteles y restaurantes (055)",661,148,34,448,14,17,
"Trans., almac. y comunicaciones (056)",110,84,5,17,2,2,
"Intermediación financiera (057)",49,46,1,2,,,
"Activid.inmobil., empres. y alquileres (058)",172,135,6,28,2,1,
"Admin.pub. y defensa; p. segur soc.afil (059)",161,136,25,,,,
"Enseñanza (060)",933,868,,63,,2,
"Servicios sociales y de salud (061)",218,202,,14,1,1,
"Otras activ. serv.comun.soc y personales (062)",203,94,7,100,2,,
"Hogares privados con servicio doméstico (063)",586,,,,,,586
"Actividad economica no especificada (065)",279,93,52,91,3,40,
,,,,,,,
"URBANA (066)",22075,4745,7460,8030,592,681,567
"Agric., ganadería, caza y silvicultura (067)",7577,41,5800,1127,388,221,
"Pesca (068)",34,3,27,4,,,
"Explotación de minas y canteras (069)",22,6,14,,2,,
"Industrias manufactureras (070)",1066,111,284,618,25,28,
"Suministro de electricidad, gas y agua (071)",51,26,24,1,,,
"Construcción (072)",1094,23,727,319,23,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4770,917,106,3339,72,336,
"Venta, mant.y rep. veh.autom y motoc. (074)",398,70,70,240,10,8,
"Comercio al por mayor (075)",246,85,11,125,6,19,
"Comercio al por menor (076)",4126,762,25,2974,56,309,
"Hoteles y restaurantes (077)",951,237,51,607,30,26,
"Trans., almac. y comunicaciones (078)",2070,455,210,1373,21,11,
"Intermediación financiera (079)",119,116,1,2,,,
"Activid.inmobil., empres. y alquileres (080)",610,411,26,159,9,5,
"Admin.pub. y defensa; p. segur soc.afil (081)",466,387,79,,,,
"Enseñanza (082)",1444,1356,,86,,2,
"Servicios sociales y de salud (083)",353,290,,60,2,1,
"Otras activ. serv.comun.soc y personales (084)",498,245,29,205,15,4,
"Hogares privados con servicio doméstico (085)",567,,,,,,567
"Actividad economica no especificada (087)",383,121,82,130,5,45,
"Hombres (088)",15185,2541,6209,5599,526,294,16
"Agric., ganadería, caza y silvicultura (089)",6340,38,4721,1051,376,154,
"Pesca (090)",32,1,27,4,,,
"Explotación de minas y canteras (091)",21,5,14,,2,,
"Industrias manufactureras (092)",838,87,253,465,19,14,
"Suministro de electricidad, gas y agua (093)",44,21,22,1,,,
"Construcción (094)",1071,23,706,317,23,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2620,506,105,1870,48,91,
"Venta, mant.y rep. veh.autom y motoc. (096)",365,50,70,231,10,4,
"Comercio al por mayor (097)",161,59,11,81,6,4,
"Comercio al por menor (098)",2094,397,24,1558,32,83,
"Hoteles y restaurantes (099)",307,91,20,170,16,10,
"Trans., almac. y comunicaciones (100)",1963,371,208,1356,19,9,
"Intermediación financiera (101)",71,71,,,,,
"Activid.inmobil., empres. y alquileres (102)",443,279,20,133,7,4,
"Admin.pub. y defensa; p. segur soc.afil (103)",310,256,54,,,,
"Enseñanza (104)",542,511,,31,,,
"Servicios sociales y de salud (105)",143,96,,46,1,,
"Otras activ. serv.comun.soc y personales (106)",300,154,22,107,13,4,
"Hogares privados con servicio doméstico (107)",16,,,,,,16
"Actividad economica no especificada (109)",124,31,37,48,2,6,
"Mujeres (110)",6890,2204,1251,2431,66,387,551
"Agric., ganadería, caza y silvicultura (111)",1237,3,1079,76,12,67,
"Pesca (112)",2,2,,,,,
"Explotación de minas y canteras (113)",1,1,,,,,
"Industrias manufactureras (114)",228,24,31,153,6,14,
"Suministro de electricidad, gas y agua (115)",7,5,2,,,,
"Construcción (116)",23,,21,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2150,411,1,1469,24,245,
"Venta, mant.y rep. veh.autom y motoc. (118)",33,20,,9,,4,
"Comercio al por mayor (119)",85,26,,44,,15,
