"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PALLASCA (000)",7928,104,2488,2688,1951,697
"Empleado (001)",1322,3,344,655,291,29
"Obrero (002)",2018,12,865,677,377,87
"Trabajador independiente (003)",3333,20,750,1043,1040,480
"Empleador o patrono (004)",62,1,18,22,16,5
"Trabajador familiar no remunerado (005)",1100,61,461,270,216,92
"Trabajador del hogar (006)",93,7,50,21,11,4
"Hombres (008)",6296,77,1973,2075,1603,568
"Empleado (009)",785,,180,384,197,24
"Obrero (010)",1864,10,805,623,346,80
"Trabajador independiente (011)",2772,15,606,855,895,401
"Empleador o patrono (012)",59,1,17,20,16,5
"Trabajador familiar no remunerado (013)",813,50,364,192,149,58
"Trabajador del hogar (014)",3,1,1,1,,
"Mujeres (016)",1632,27,515,613,348,129
"Empleado (017)",537,3,164,271,94,5
"Obrero (018)",154,2,60,54,31,7
"Trabajador independiente (019)",561,5,144,188,145,79
"Empleador o patrono (020)",3,,1,2,,
"Trabajador familiar no remunerado (021)",287,11,97,78,67,34
"Trabajador del hogar (022)",90,6,49,20,11,4
,,,,,,
"URBANA (024)",4358,46,1302,1546,1096,368
"Empleado (025)",1008,3,259,482,241,23
"Obrero (026)",1248,6,523,410,250,59
"Trabajador independiente (027)",1565,7,323,508,492,235
"Empleador o patrono (028)",40,1,12,13,12,2
"Trabajador familiar no remunerado (029)",426,22,146,116,94,48
"Trabajador del hogar (030)",71,7,39,17,7,1
"Hombres (032)",3247,32,969,1105,859,282
"Empleado (033)",603,,135,283,164,21
"Obrero (034)",1132,4,479,369,228,52
"Trabajador independiente (035)",1183,6,236,367,395,179
"Empleador o patrono (036)",37,1,11,11,12,2
"Trabajador familiar no remunerado (037)",290,20,107,75,60,28
"Trabajador del hogar (038)",2,1,1,,,
"Mujeres (040)",1111,14,333,441,237,86
"Empleado (041)",405,3,124,199,77,2
"Obrero (042)",116,2,44,41,22,7
"Trabajador independiente (043)",382,1,87,141,97,56
"Empleador o patrono (044)",3,,1,2,,
"Trabajador familiar no remunerado (045)",136,2,39,41,34,20
"Trabajador del hogar (046)",69,6,38,17,7,1
,,,,,,
"RURAL (048)",3570,58,1186,1142,855,329
"Empleado (049)",314,,85,173,50,6
"Obrero (050)",770,6,342,267,127,28
"Trabajador independiente (051)",1768,13,427,535,548,245
"Empleador o patrono (052)",22,,6,9,4,3
"Trabajador familiar no remunerado (053)",674,39,315,154,122,44
"Trabajador del hogar (054)",22,,11,4,4,3
"Hombres (056)",3049,45,1004,970,744,286
"Empleado (057)",182,,45,101,33,3
"Obrero (058)",732,6,326,254,118,28
"Trabajador independiente (059)",1589,9,370,488,500,222
"Empleador o patrono (060)",22,,6,9,4,3
"Trabajador familiar no remunerado (061)",523,30,257,117,89,30
"Trabajador del hogar (062)",1,,,1,,
"Mujeres (064)",521,13,182,172,111,43
"Empleado (065)",132,,40,72,17,3
"Obrero (066)",38,,16,13,9,
"Trabajador independiente (067)",179,4,57,47,48,23
"Trabajador familiar no remunerado (069)",151,9,58,37,33,14
"Trabajador del hogar (070)",21,,11,3,4,3
