"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia SANDIA (000)",949,368,581
"Sin nivel (001)",30,5,25
"Educación inicial (002)",1,1,
"Primaria (003)",264,72,192
"Secundaria (004)",517,232,285
"Superior no univ. incompleta (005)",36,20,16
"Superior no univ. completa (006)",52,21,31
"Superior univ. incompleta (007)",17,5,12
"Superior univ. completa (008)",32,12,20
"De 14 a 29 años (010)",565,296,269
"Sin nivel (011)",3,1,2
"Primaria (013)",93,45,48
"Secundaria (014)",379,201,178
"Superior no univ. incompleta (015)",27,17,10
"Superior no univ. completa (016)",36,19,17
"Superior univ. incompleta (017)",11,3,8
"Superior univ. completa (018)",16,10,6
"De 30 a 44 años (020)",253,62,191
"Sin nivel (021)",9,3,6
"Educación inicial (022)",1,1,
"Primaria (023)",102,24,78
"Secundaria (024)",103,26,77
"Superior no univ. incompleta (025)",6,3,3
"Superior no univ. completa (026)",13,2,11
"Superior univ. incompleta (027)",6,2,4
"Superior univ. completa (028)",13,1,12
"De 45 a 64 años (030)",110,10,100
"Sin nivel (031)",13,1,12
"Primaria (033)",54,3,51
"Secundaria (034)",35,5,30
"Superior no univ. incompleta (035)",2,,2
"Superior no univ. completa (036)",3,,3
"Superior univ. completa (038)",3,1,2
"De 65 y más años (040)",21,,21
"Sin nivel (041)",5,,5
"Primaria (043)",15,,15
"Superior no univ. incompleta (045)",1,,1
,,,
"AREA URBANA (050)",365,126,239
"Sin nivel (051)",9,,9
"Primaria (053)",62,8,54
"Secundaria (054)",214,87,127
"Superior no univ. incompleta (055)",20,11,9
"Superior no univ. completa (056)",28,10,18
"Superior univ. incompleta (057)",8,2,6
"Superior univ. completa (058)",24,8,16
"De 14 a 29 años (060)",207,106,101
"Sin nivel (061)",2,,2
"Primaria (063)",11,3,8
"Secundaria (064)",146,79,67
"Superior no univ. incompleta (065)",13,9,4
"Superior no univ. completa (066)",19,8,11
"Superior univ. incompleta (067)",5,1,4
"Superior univ. completa (068)",11,6,5
"De 30 a 44 años (070)",105,16,89
"Sin nivel (071)",1,,1
"Primaria (073)",32,5,27
"Secundaria (074)",47,5,42
"Superior no univ. incompleta (075)",4,2,2
"Superior no univ. completa (076)",8,2,6
"Superior univ. incompleta (077)",3,1,2
"Superior univ. completa (078)",10,1,9
"De 45 a 64 años (080)",46,4,42
"Sin nivel (081)",4,,4
"Primaria (083)",15,,15
"Secundaria (084)",21,3,18
"Superior no univ. incompleta (085)",2,,2
"Superior no univ. completa (086)",1,,1
"Superior univ. completa (088)",3,1,2
"De 65 y más años (090)",7,,7
"Sin nivel (091)",2,,2
"Primaria (093)",4,,4
"Superior no univ. incompleta (095)",1,,1
,,,
"AREA RURAL (100)",584,242,342
"Sin nivel (101)",21,5,16
"Educación inicial (102)",1,1,
"Primaria (103)",202,64,138
"Secundaria (104)",303,145,158
"Superior no univ. incompleta (105)",16,9,7
"Superior no univ. completa (106)",24,11,13
"Superior univ. incompleta (107)",9,3,6
"Superior univ. completa (108)",8,4,4
"De 14 a 29 años (110)",358,190,168
"Sin nivel (111)",1,1,
"Primaria (113)",82,42,40
"Secundaria (114)",233,122,111
"Superior no univ. incompleta (115)",14,8,6
"Superior no univ. completa (116)",17,11,6
"Superior univ. incompleta (117)",6,2,4
"Superior univ. completa (118)",5,4,1
"De 30 a 44 años (120)",148,46,102
"Sin nivel (121)",8,3,5
"Educación inicial (122)",1,1,
"Primaria (123)",70,19,51
"Secundaria (124)",56,21,35
"Superior no univ. incompleta (125)",2,1,1
"Superior no univ. completa (126)",5,,5
"Superior univ. incompleta (127)",3,1,2
"Superior univ. completa (128)",3,,3
"De 45 a 64 años (130)",64,6,58
"Sin nivel (131)",9,1,8
"Primaria (133)",39,3,36
"Secundaria (134)",14,2,12
"Superior no univ. completa (136)",2,,2
"De 65 y más años (140)",14,,14
"Sin nivel (141)",3,,3
"Primaria (143)",11,,11
