"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CAÑETE (000)",82659,934,27334,30018,20267,4106
"Empleado (001)",19107,103,6848,7776,4078,302
"Obrero (002)",28810,234,11200,10332,6071,973
"Trabajador independiente (003)",27126,177,6643,9585,8371,2350
"Empleador o patrono (004)",1627,1,340,555,553,178
"Trabajador familiar no remunerado (005)",3744,384,1375,943,793,249
"Trabajador del hogar (006)",2245,35,928,827,401,54
"Hombres (008)",53037,606,17889,18495,13079,2968
"Empleado (009)",10600,54,3593,4259,2496,198
"Obrero (010)",21736,177,8680,7587,4524,768
"Trabajador independiente (011)",17750,129,4549,5921,5412,1739
"Empleador o patrono (012)",1269,,246,431,440,152
"Trabajador familiar no remunerado (013)",1570,244,772,260,187,107
"Trabajador del hogar (014)",112,2,49,37,20,4
"Mujeres (016)",29622,328,9445,11523,7188,1138
"Empleado (017)",8507,49,3255,3517,1582,104
"Obrero (018)",7074,57,2520,2745,1547,205
"Trabajador independiente (019)",9376,48,2094,3664,2959,611
"Empleador o patrono (020)",358,1,94,124,113,26
"Trabajador familiar no remunerado (021)",2174,140,603,683,606,142
"Trabajador del hogar (022)",2133,33,879,790,381,50
,,,,,,
"URBANA (024)",68954,797,22893,25252,16816,3196
"Empleado (025)",17229,102,6157,7006,3697,267
"Obrero (026)",21976,176,8612,7924,4552,712
"Trabajador independiente (027)",23623,164,5951,8433,7195,1880
"Empleador o patrono (028)",1167,,273,421,378,95
"Trabajador familiar no remunerado (029)",2963,322,1088,739,621,193
"Trabajador del hogar (030)",1996,33,812,729,373,49
"Hombres (032)",43378,516,14778,15242,10598,2244
"Empleado (033)",9318,54,3171,3733,2190,170
"Obrero (034)",16704,139,6724,5859,3414,568
"Trabajador independiente (035)",15209,118,4065,5135,4549,1342
"Empleador o patrono (036)",861,,190,311,285,75
"Trabajador familiar no remunerado (037)",1191,203,584,174,144,86
"Trabajador del hogar (038)",95,2,44,30,16,3
"Mujeres (040)",25576,281,8115,10010,6218,952
"Empleado (041)",7911,48,2986,3273,1507,97
"Obrero (042)",5272,37,1888,2065,1138,144
"Trabajador independiente (043)",8414,46,1886,3298,2646,538
"Empleador o patrono (044)",306,,83,110,93,20
"Trabajador familiar no remunerado (045)",1772,119,504,565,477,107
"Trabajador del hogar (046)",1901,31,768,699,357,46
,,,,,,
"RURAL (048)",13705,137,4441,4766,3451,910
"Empleado (049)",1878,1,691,770,381,35
"Obrero (050)",6834,58,2588,2408,1519,261
"Trabajador independiente (051)",3503,13,692,1152,1176,470
"Empleador o patrono (052)",460,1,67,134,175,83
"Trabajador familiar no remunerado (053)",781,62,287,204,172,56
"Trabajador del hogar (054)",249,2,116,98,28,5
"Hombres (056)",9659,90,3111,3253,2481,724
"Empleado (057)",1282,,422,526,306,28
"Obrero (058)",5032,38,1956,1728,1110,200
"Trabajador independiente (059)",2541,11,484,786,863,397
"Empleador o patrono (060)",408,,56,120,155,77
"Trabajador familiar no remunerado (061)",379,41,188,86,43,21
"Trabajador del hogar (062)",17,,5,7,4,1
"Mujeres (064)",4046,47,1330,1513,970,186
"Empleado (065)",596,1,269,244,75,7
"Obrero (066)",1802,20,632,680,409,61
"Trabajador independiente (067)",962,2,208,366,313,73
"Empleador o patrono (068)",52,1,11,14,20,6
"Trabajador familiar no remunerado (069)",402,21,99,118,129,35
"Trabajador del hogar (070)",232,2,111,91,24,4
