"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",1043,6,285,402,310,40
"Obreros construc., conf., papel, fab., instr. (034)",213,3,81,81,43,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",6874,171,2352,2407,1691,253
"Otra (036)",34,,20,10,4,
"Ocupación no especificada (037)",993,1,341,351,243,57
"Desocupado (038)",1457,21,899,404,119,14
,,,,,,
"URBANA (039)",90013,944,29321,33619,22560,3569
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",153,,8,39,99,7
"Profes., científicos e intelectuales (041)",7919,,1427,4148,2252,92
"Técnicos de nivel medio y trab.asimilados (042)",4041,3,1300,1692,946,100
"Jefes y empleados de oficina (043)",2958,,1186,1142,605,25
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",16163,158,4826,6136,4326,717
"Agricult.trabaj. calif. agrop. y pesqueros (045)",8523,32,1732,2825,3070,864
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",7400,68,2664,2537,1818,313
"Obreros construc., conf., papel, fab., instr. (047)",10968,26,3540,4372,2737,293
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",24161,587,9261,8243,5173,897
"Otra (049)",787,,117,417,253,
"Ocupación no especificada (050)",1851,8,638,635,453,117
"Desocupado (051)",5089,62,2622,1433,828,144
"Hombres (052)",64486,725,21247,23330,16344,2840
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",94,,6,24,61,3
"Profes., científicos e intelectuales (054)",3324,,513,1608,1131,72
"Técnicos de nivel medio y trab.asimilados (055)",2530,2,733,1051,654,90
"Jefes y empleados de oficina (056)",1486,,494,607,365,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",8447,110,2680,3095,2169,393
"Agricult.trabaj. calif. agrop. y pesqueros (058)",8265,28,1670,2746,2990,831
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",6386,62,2389,2144,1515,276
"Obreros construc., conf., papel, fab., instr. (060)",10758,23,3461,4291,2695,288
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",17826,448,7125,6013,3575,665
"Otra (062)",753,,97,407,249,
"Ocupación no especificada (063)",917,8,314,301,224,70
"Desocupado (064)",3700,44,1765,1043,716,132
"Mujeres (065)",25527,219,8074,10289,6216,729
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",59,,2,15,38,4
"Profes., científicos e intelectuales (067)",4595,,914,2540,1121,20
"Técnicos de nivel medio y trab.asimilados (068)",1511,1,567,641,292,10
"Jefes y empleados de oficina (069)",1472,,692,535,240,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",7716,48,2146,3041,2157,324
"Agricult.trabaj. calif. agrop. y pesqueros (071)",258,4,62,79,80,33
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",1014,6,275,393,303,37
"Obreros construc., conf., papel, fab., instr. (073)",210,3,79,81,42,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",6335,139,2136,2230,1598,232
"Otra (075)",34,,20,10,4,
"Ocupación no especificada (076)",934,,324,334,229,47
"Desocupado (077)",1389,18,857,390,112,12
,,,,,,
"RURAL (078)",9075,201,3329,2861,2024,660
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",10,,1,3,5,1
"Profes., científicos e intelectuales (080)",103,,32,59,11,1
"Técnicos de nivel medio y trab.asimilados (081)",65,,25,27,11,2
"Jefes y empleados de oficina (082)",44,,21,15,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",356,5,118,129,90,14
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2793,14,561,896,929,393
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",170,1,77,46,41,5
"Obreros construc., conf., papel, fab., instr. (086)",232,,83,93,50,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4473,155,1971,1396,755,196
"Otra (088)",39,,9,17,13,
"Ocupación no especificada (089)",259,1,154,50,35,19
"Desocupado (090)",531,25,277,130,76,23
"Hombres (091)",8015,163,2920,2516,1819,597
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,,1,2,2,1
"Profes., científicos e intelectuales (093)",44,,11,25,7,1
"Técnicos de nivel medio y trab.asimilados (094)",33,,8,17,7,1
"Jefes y empleados de oficina (095)",31,,14,9,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",182,3,64,73,36,6
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2713,14,538,875,911,375
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",141,1,67,37,34,2
"Obreros construc., conf., papel, fab., instr. (099)",229,,81,93,49,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",3934,123,1755,1219,662,175
"Otra (101)",39,,9,17,13,
"Ocupación no especificada (102)",200,,137,33,21,9
"Desocupado (103)",463,22,235,116,69,21
"Mujeres (104)",1060,38,409,345,205,63
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,,,1,3,
"Profes., científicos e intelectuales (106)",59,,21,34,4,
"Técnicos de nivel medio y trab.asimilados (107)",32,,17,10,4,1
"Jefes y empleados de oficina (108)",13,,7,6,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",174,2,54,56,54,8
"Agricult.trabaj. calif. agrop. y pesqueros (110)",80,,23,21,18,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",29,,10,9,7,3
"Obreros construc., conf., papel, fab., instr. (112)",3,,2,,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",539,32,216,177,93,21
"Ocupación no especificada (115)",59,1,17,17,14,10
"Desocupado (116)",68,3,42,14,7,2
