"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia JAUJA (000)",28826,5301,6702,12235,483,3706,399
"Conviviente (001)",8674,1261,2366,3856,129,970,92
"Separado(a) (002)",1266,198,358,571,15,84,40
"Casado(a) (003)",9797,1813,1940,4487,231,1260,66
"Viudo(a) (004)",1282,89,280,759,26,116,12
"Divorciado(a) (005)",117,24,16,65,3,8,1
"Soltero(a) (006)",7690,1916,1742,2497,79,1268,188
"Hombres (008)",17856,2872,4961,7883,354,1762,24
"Conviviente (009)",5807,780,1836,2663,101,424,3
"Separado(a) (010)",345,56,98,168,3,18,2
"Casado(a) (011)",6504,1148,1532,3164,184,470,6
"Viudo(a) (012)",428,32,106,240,10,39,1
"Divorciado(a) (013)",65,11,14,37,,3,
"Soltero(a) (014)",4707,845,1375,1611,56,808,12
"Mujeres (016)",10970,2429,1741,4352,129,1944,375
"Conviviente (017)",2867,481,530,1193,28,546,89
"Separado(a) (018)",921,142,260,403,12,66,38
"Casado(a) (019)",3293,665,408,1323,47,790,60
"Viudo(a) (020)",854,57,174,519,16,77,11
"Divorciado(a) (021)",52,13,2,28,3,5,1
"Soltero(a) (022)",2983,1071,367,886,23,460,176
,,,,,,,
"URBANA (024)",20561,4817,4325,8879,358,1857,325
"Conviviente (025)",6089,1125,1529,2795,91,472,77
"Separado(a) (026)",942,175,232,431,11,56,37
"Casado(a) (027)",6929,1676,1234,3153,175,636,55
"Viudo(a) (028)",848,81,163,517,17,61,9
"Divorciado(a) (029)",87,22,11,44,3,6,1
"Soltero(a) (030)",5666,1738,1156,1939,61,626,146
"Hombres (032)",12259,2557,3220,5384,262,818,18
"Conviviente (033)",3935,678,1191,1806,74,183,3
"Separado(a) (034)",260,50,73,120,3,12,2
"Casado(a) (035)",4400,1047,964,2043,135,207,4
"Viudo(a) (036)",269,28,67,151,6,16,1
"Divorciado(a) (037)",41,10,9,20,,2,
"Soltero(a) (038)",3354,744,916,1244,44,398,8
"Mujeres (040)",8302,2260,1105,3495,96,1039,307
"Conviviente (041)",2154,447,338,989,17,289,74
"Separado(a) (042)",682,125,159,311,8,44,35
"Casado(a) (043)",2529,629,270,1110,40,429,51
"Viudo(a) (044)",579,53,96,366,11,45,8
"Divorciado(a) (045)",46,12,2,24,3,4,1
"Soltero(a) (046)",2312,994,240,695,17,228,138
,,,,,,,
"RURAL (048)",8265,484,2377,3356,125,1849,74
"Conviviente (049)",2585,136,837,1061,38,498,15
"Separado(a) (050)",324,23,126,140,4,28,3
"Casado(a) (051)",2868,137,706,1334,56,624,11
"Viudo(a) (052)",434,8,117,242,9,55,3
"Divorciado(a) (053)",30,2,5,21,,2,
"Soltero(a) (054)",2024,178,586,558,18,642,42
"Hombres (056)",5597,315,1741,2499,92,944,6
"Conviviente (057)",1872,102,645,857,27,241,
"Separado(a) (058)",85,6,25,48,,6,
"Casado(a) (059)",2104,101,568,1121,49,263,2
"Viudo(a) (060)",159,4,39,89,4,23,
"Divorciado(a) (061)",24,1,5,17,,1,
"Soltero(a) (062)",1353,101,459,367,12,410,4
"Mujeres (064)",2668,169,636,857,33,905,68
"Conviviente (065)",713,34,192,204,11,257,15
"Separado(a) (066)",239,17,101,92,4,22,3
"Casado(a) (067)",764,36,138,213,7,361,9
"Viudo(a) (068)",275,4,78,153,5,32,3
"Divorciado(a) (069)",6,1,,4,,1,
"Soltero(a) (070)",671,77,127,191,6,232,38
