"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otras activ. serv.comun.soc y personales (110)",1126,522,50,510,26,18,,
"Hogares privados con servicio doméstico (111)",161,,,,,,161,
"Actividad economica no especificada (113)",726,349,112,219,23,23,,
"Desocupado (114)",2213,,,,,,,2213
"Mujeres (115)",24504,9145,870,8890,342,1676,2122,1459
"Agric., ganadería, caza y silvicultura (116)",978,17,233,357,16,355,,
"Explotación de minas y canteras (118)",18,14,2,,2,,,
"Industrias manufactureras (119)",846,90,131,550,30,45,,
"Suministro de electricidad, gas y agua (120)",14,12,2,,,,,
"Construcción (121)",128,45,60,15,5,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",7332,1021,14,5143,146,1008,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",140,56,3,49,9,23,,
"Comercio al por mayor (124)",276,73,3,135,16,49,,
"Comercio al por menor (125)",6916,892,8,4959,121,936,,
"Hoteles y restaurantes (126)",2384,576,77,1540,70,121,,
"Trans., almac. y comunicaciones (127)",484,342,15,82,14,31,,
"Intermediación financiera (128)",151,142,,9,,,,
"Activid.inmobil., empres. y alquileres (129)",858,581,26,225,17,9,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",920,743,177,,,,,
"Enseñanza (131)",3684,3538,,132,5,9,,
"Servicios sociales y de salud (132)",1283,1171,17,78,8,9,,
"Otras activ. serv.comun.soc y personales (133)",1017,381,63,554,9,10,,
"Hogares privados con servicio doméstico (134)",2122,,,,,,2122,
"Actividad economica no especificada (136)",826,472,53,205,20,76,,
"Desocupado (137)",1459,,,,,,,1459
,,,,,,,,
"RURAL (138)",34174,768,5858,18647,631,6018,451,1801
"Agric., ganadería, caza y silvicultura (139)",26596,6,4967,15360,587,5676,,
"Pesca (140)",2,,,2,,,,
"Explotación de minas y canteras (141)",34,,21,11,2,,,
"Industrias manufactureras (142)",1186,10,112,1033,9,22,,
"Suministro de electricidad, gas y agua (143)",24,3,18,3,,,,
"Construcción (144)",691,4,512,137,7,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1399,108,29,1144,13,105,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",99,17,20,56,2,4,,
"Comercio al por mayor (147)",44,13,2,24,1,4,,
"Comercio al por menor (148)",1256,78,7,1064,10,97,,
"Hoteles y restaurantes (149)",279,50,20,185,3,21,,
"Trans., almac. y comunicaciones (150)",651,84,95,462,3,7,,
"Intermediación financiera (151)",6,5,1,,,,,
"Activid.inmobil., empres. y alquileres (152)",99,70,11,13,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",112,75,37,,,,,
"Enseñanza (154)",241,230,2,9,,,,
"Servicios sociales y de salud (155)",85,73,1,10,,1,,
"Otras activ. serv.comun.soc y personales (156)",123,22,13,85,,3,,
"Hogares privados con servicio doméstico (157)",451,,,,,,451,
"Actividad economica no especificada (159)",394,28,19,193,4,150,,
"Desocupado (160)",1801,,,,,,,1801
"Hombres (161)",27643,439,5145,16112,526,4110,48,1263
"Agric., ganadería, caza y silvicultura (162)",22997,4,4302,14174,500,4017,,
"Pesca (163)",2,,,2,,,,
"Explotación de minas y canteras (164)",33,,20,11,2,,,
"Industrias manufactureras (165)",876,9,100,758,3,6,,
"Suministro de electricidad, gas y agua (166)",24,3,18,3,,,,
"Construcción (167)",688,4,510,136,7,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",555,63,29,424,6,33,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",93,13,20,54,2,4,,
"Comercio al por mayor (170)",25,10,2,9,1,3,,
"Comercio al por menor (171)",437,40,7,361,3,26,,
"Hoteles y restaurantes (172)",42,5,4,30,1,2,,
"Trans., almac. y comunicaciones (173)",638,78,94,457,2,7,,
"Intermediación financiera (174)",5,4,1,,,,,
"Activid.inmobil., empres. y alquileres (175)",79,56,8,10,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",82,45,37,,,,,
"Enseñanza (177)",132,124,2,6,,,,
"Servicios sociales y de salud (178)",32,27,1,4,,,,
"Otras activ. serv.comun.soc y personales (179)",61,14,7,38,,2,,
"Hogares privados con servicio doméstico (180)",48,,,,,,48,
"Actividad economica no especificada (182)",86,3,12,59,2,10,,
"Desocupado (183)",1263,,,,,,,1263
"Mujeres (184)",6531,329,713,2535,105,1908,403,538
"Agric., ganadería, caza y silvicultura (185)",3599,2,665,1186,87,1659,,
"Explotación de minas y canteras (187)",1,,1,,,,,
"Industrias manufactureras (188)",310,1,12,275,6,16,,
"Construcción (190)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",844,45,,720,7,72,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",6,4,,2,,,,
"Comercio al por mayor (193)",19,3,,15,,1,,
"Comercio al por menor (194)",819,38,,703,7,71,,
"Hoteles y restaurantes (195)",237,45,16,155,2,19,,
"Trans., almac. y comunicaciones (196)",13,6,1,5,1,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",20,14,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",30,30,,,,,,
"Enseñanza (200)",109,106,,3,,,,
"Servicios sociales y de salud (201)",53,46,,6,,1,,
"Otras activ. serv.comun.soc y personales (202)",62,8,6,47,,1,,
"Hogares privados con servicio doméstico (203)",403,,,,,,403,
"Actividad economica no especificada (205)",308,25,7,134,2,140,,
"Desocupado (206)",538,,,,,,,538
