"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia HUANCAYO (000)",172189,2665,55429,62309,43504,8282
"Empleado (001)",55524,325,20207,22040,12205,747
"Obrero (002)",22378,325,8606,7522,5018,907
"Trabajador independiente (003)",74811,525,19476,27252,22068,5490
"Empleador o patrono (004)",3897,5,909,1554,1169,260
"Trabajador familiar no remunerado (005)",12036,1332,4411,3022,2478,793
"Trabajador del hogar (006)",3543,153,1820,919,566,85
"Hombres (008)",99955,1589,31927,35436,25670,5333
"Empleado (009)",29630,175,9970,11738,7203,544
"Obrero (010)",18170,268,7134,6020,4049,699
"Trabajador independiente (011)",44785,361,11999,15815,13019,3591
"Empleador o patrono (012)",2628,2,603,1055,776,192
"Trabajador familiar no remunerado (013)",4572,763,2135,784,594,296
"Trabajador del hogar (014)",170,20,86,24,29,11
"Mujeres (016)",72234,1076,23502,26873,17834,2949
"Empleado (017)",25894,150,10237,10302,5002,203
"Obrero (018)",4208,57,1472,1502,969,208
"Trabajador independiente (019)",30026,164,7477,11437,9049,1899
"Empleador o patrono (020)",1269,3,306,499,393,68
"Trabajador familiar no remunerado (021)",7464,569,2276,2238,1884,497
"Trabajador del hogar (022)",3373,133,1734,895,537,74
,,,,,,
"URBANA (024)",154623,2153,49949,56806,38990,6725
"Empleado (025)",54082,311,19571,21523,11945,732
"Obrero (026)",19205,285,7465,6457,4265,733
"Trabajador independiente (027)",65710,477,17266,24282,19306,4379
"Empleador o patrono (028)",3661,3,865,1463,1101,229
"Trabajador familiar no remunerado (029)",8613,929,3068,2207,1834,575
"Trabajador del hogar (030)",3352,148,1714,874,539,77
"Hombres (032)",88321,1293,28396,31744,22634,4254
"Empleado (033)",28783,173,9648,11416,7011,535
"Obrero (034)",15733,239,6238,5199,3483,574
"Trabajador independiente (035)",38151,328,10469,13617,10983,2754
"Empleador o patrono (036)",2455,1,571,991,723,169
"Trabajador familiar no remunerado (037)",3041,532,1391,500,406,212
"Trabajador del hogar (038)",158,20,79,21,28,10
"Mujeres (040)",66302,860,21553,25062,16356,2471
"Empleado (041)",25299,138,9923,10107,4934,197
"Obrero (042)",3472,46,1227,1258,782,159
"Trabajador independiente (043)",27559,149,6797,10665,8323,1625
"Empleador o patrono (044)",1206,2,294,472,378,60
"Trabajador familiar no remunerado (045)",5572,397,1677,1707,1428,363
"Trabajador del hogar (046)",3194,128,1635,853,511,67
,,,,,,
"RURAL (048)",17566,512,5480,5503,4514,1557
"Empleado (049)",1442,14,636,517,260,15
"Obrero (050)",3173,40,1141,1065,753,174
"Trabajador independiente (051)",9101,48,2210,2970,2762,1111
"Empleador o patrono (052)",236,2,44,91,68,31
"Trabajador familiar no remunerado (053)",3423,403,1343,815,644,218
"Trabajador del hogar (054)",191,5,106,45,27,8
"Hombres (056)",11634,296,3531,3692,3036,1079
"Empleado (057)",847,2,322,322,192,9
"Obrero (058)",2437,29,896,821,566,125
"Trabajador independiente (059)",6634,33,1530,2198,2036,837
"Empleador o patrono (060)",173,1,32,64,53,23
"Trabajador familiar no remunerado (061)",1531,231,744,284,188,84
"Trabajador del hogar (062)",12,,7,3,1,1
"Mujeres (064)",5932,216,1949,1811,1478,478
"Empleado (065)",595,12,314,195,68,6
"Obrero (066)",736,11,245,244,187,49
"Trabajador independiente (067)",2467,15,680,772,726,274
"Empleador o patrono (068)",63,1,12,27,15,8
"Trabajador familiar no remunerado (069)",1892,172,599,531,456,134
"Trabajador del hogar (070)",179,5,99,42,26,7
