"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia YUNGUYO (000)",18934,1512,1424,11511,133,4113,241
"Conviviente (001)",2747,313,213,1734,25,427,35
"Separado(a) (002)",405,31,34,310,1,21,8
"Casado(a) (003)",10939,770,800,6827,63,2411,68
"Viudo(a) (004)",1273,22,56,1089,3,96,7
"Divorciado(a) (005)",68,5,3,56,1,3,
"Soltero(a) (006)",3502,371,318,1495,40,1155,123
"Hombres (008)",10799,1012,1133,7461,103,1075,15
"Conviviente (009)",1617,207,174,1109,20,105,2
"Separado(a) (010)",131,15,27,80,1,8,
"Casado(a) (011)",6538,582,643,4941,52,316,4
"Viudo(a) (012)",500,10,31,431,1,26,1
"Divorciado(a) (013)",24,2,2,19,1,,
"Soltero(a) (014)",1989,196,256,881,28,620,8
"Mujeres (016)",8135,500,291,4050,30,3038,226
"Conviviente (017)",1130,106,39,625,5,322,33
"Separado(a) (018)",274,16,7,230,,13,8
"Casado(a) (019)",4401,188,157,1886,11,2095,64
"Viudo(a) (020)",773,12,25,658,2,70,6
"Divorciado(a) (021)",44,3,1,37,,3,
"Soltero(a) (022)",1513,175,62,614,12,535,115
,,,,,,,
"URBANA (024)",6581,1097,462,3807,71,993,151
"Conviviente (025)",1313,250,84,779,18,155,27
"Separado(a) (026)",170,20,12,125,1,7,5
"Casado(a) (027)",3466,565,256,2050,37,509,49
"Viudo(a) (028)",306,16,22,235,2,26,5
"Divorciado(a) (029)",37,5,2,29,,1,
"Soltero(a) (030)",1289,241,86,589,13,295,65
"Hombres (032)",3635,688,346,2235,52,302,12
"Conviviente (033)",752,156,63,475,14,42,2
"Separado(a) (034)",55,9,9,32,1,4,
"Casado(a) (035)",2032,393,195,1327,27,86,4
"Viudo(a) (036)",92,6,8,70,,8,
"Divorciado(a) (037)",14,2,2,10,,,
"Soltero(a) (038)",690,122,69,321,10,162,6
"Mujeres (040)",2946,409,116,1572,19,691,139
"Conviviente (041)",561,94,21,304,4,113,25
"Separado(a) (042)",115,11,3,93,,3,5
"Casado(a) (043)",1434,172,61,723,10,423,45
"Viudo(a) (044)",214,10,14,165,2,18,5
"Divorciado(a) (045)",23,3,,19,,1,
"Soltero(a) (046)",599,119,17,268,3,133,59
,,,,,,,
"RURAL (048)",12353,415,962,7704,62,3120,90
"Conviviente (049)",1434,63,129,955,7,272,8
"Separado(a) (050)",235,11,22,185,,14,3
"Casado(a) (051)",7473,205,544,4777,26,1902,19
"Viudo(a) (052)",967,6,34,854,1,70,2
"Divorciado(a) (053)",31,,1,27,1,2,
"Soltero(a) (054)",2213,130,232,906,27,860,58
"Hombres (056)",7164,324,787,5226,51,773,3
"Conviviente (057)",865,51,111,634,6,63,
"Separado(a) (058)",76,6,18,48,,4,
"Casado(a) (059)",4506,189,448,3614,25,230,
"Viudo(a) (060)",408,4,23,361,1,18,1
"Divorciado(a) (061)",10,,,9,1,,
"Soltero(a) (062)",1299,74,187,560,18,458,2
"Mujeres (064)",5189,91,175,2478,11,2347,87
"Conviviente (065)",569,12,18,321,1,209,8
"Separado(a) (066)",159,5,4,137,,10,3
"Casado(a) (067)",2967,16,96,1163,1,1672,19
"Viudo(a) (068)",559,2,11,493,,52,1
"Divorciado(a) (069)",21,,1,18,,2,
"Soltero(a) (070)",914,56,45,346,9,402,56
