"CUADRO Nº 7: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL DE PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LAS PAREDES EXTERIORES DE LA VIVIENDA",,,,,,,
,,"LADRILLO O BLOQUE DE CEMENTO","ADOBE O TAPIA","MADERA (PONA, TOR-NILLO, ETC.)","QUINCHA (CAÑA CON BARRO)",ESTERA,"PIEDRA CON BARRO","PIEDRA O SILLAR CON CAL O CEMENTO","OTRO MATERIAL"
,,,,,,,,,
"Provincia AREQUIPA",,,,,,,,,
"Viviendas particulares (001)",207097,170610,3419,704,1295,2625,1443,24810,2191
"Ocupantes presentes (002)",854493,727636,11589,2432,4662,8565,4135,88242,7232
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",190141,157174,3114,476,1093,1861,1322,23345,1756
"Ocupantes presentes (005)",796542,680389,10639,1769,4050,6595,3871,83175,6054
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",8068,7902,10,31,3,,,122,
"Ocupantes presentes (008)",27236,26672,33,75,3,,,453,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",3480,2778,37,29,8,,,628,
"Ocupantes presentes (011)",13069,10579,149,94,33,,,2214,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",3430,2495,55,53,32,109,,642,44
"Ocupantes presentes (014)",12429,9246,210,147,98,354,,2211,163
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",789,,202,4,158,272,118,11,24
"Ocupantes presentes (017)",1944,,557,8,477,521,261,35,85
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",771,,,106,,373,,,292
"Ocupantes presentes (020)",2133,,,329,,1067,,,737
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",356,261,1,5,1,10,3,62,13
"Ocupantes presentes (023)",985,750,1,10,1,28,3,154,38
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",62,,,,,,,,62
"Ocupantes presentes (026)",155,,,,,,,,155
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",200486,167992,2357,630,788,1717,975,24062,1965
"Ocupantes presentes (029)",833685,718779,8588,2189,3102,5883,2960,85690,6494
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",184328,154561,2254,406,744,1225,972,22608,1558
"Ocupantes presentes (032)",777704,671545,8195,1534,2967,4434,2957,80658,5414
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",8068,7902,10,31,3,,,122,
"Ocupantes presentes (035)",27236,26672,33,75,3,,,453,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",3480,2778,37,29,8,,,628,
"Ocupantes presentes (038)",13069,10579,149,94,33,,,2214,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",3430,2495,55,53,32,109,,642,44
"Ocupantes presentes (041)",12429,9246,210,147,98,354,,2211,163
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",771,,,106,,373,,,292
"Ocupantes presentes (047)",2133,,,329,,1067,,,737
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",351,256,1,5,1,10,3,62,13
"Ocupantes presentes (050)",972,737,1,10,1,28,3,154,38
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",58,,,,,,,,58
"Ocupantes presentes (053)",142,,,,,,,,142
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",6611,2618,1062,74,507,908,468,748,226
"Ocupantes presentes (056)",20808,8857,3001,243,1560,2682,1175,2552,738
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",5813,2613,860,70,349,636,350,737,198
"Ocupantes presentes (059)",18838,8844,2444,235,1083,2161,914,2517,640
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",789,,202,4,158,272,118,11,24
"Ocupantes presentes (071)",1944,,557,8,477,521,261,35,85
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",5,5,,,,,,,
"Ocupantes presentes (077)",13,13,,,,,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (079)",4,,,,,,,,4
"Ocupantes presentes (080)",13,,,,,,,,13
