"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia OCROS (000)",3639,48,1033,1105,1055,398
"Empleado (001)",404,3,118,183,86,14
"Obrero (002)",862,11,330,248,202,71
"Trabajador independiente (003)",1821,4,355,553,652,257
"Empleador o patrono (004)",36,,2,8,20,6
"Trabajador familiar no remunerado (005)",381,26,167,74,71,43
"Trabajador del hogar (006)",24,2,9,7,5,1
"Desocupado (008)",111,2,52,32,19,6
"Hombres (009)",2699,33,772,779,799,316
"Empleado (010)",224,2,54,102,56,10
"Obrero (011)",735,8,291,211,168,57
"Trabajador independiente (012)",1382,4,266,395,504,213
"Empleador o patrono (013)",31,,1,7,18,5
"Trabajador familiar no remunerado (014)",229,16,117,36,36,24
"Trabajador del hogar (015)",5,1,2,1,,1
"Desocupado (017)",93,2,41,27,17,6
"Mujeres (018)",940,15,261,326,256,82
"Empleado (019)",180,1,64,81,30,4
"Obrero (020)",127,3,39,37,34,14
"Trabajador independiente (021)",439,,89,158,148,44
"Empleador o patrono (022)",5,,1,1,2,1
"Trabajador familiar no remunerado (023)",152,10,50,38,35,19
"Trabajador del hogar (024)",19,1,7,6,5,
"Desocupado (026)",18,,11,5,2,
,,,,,,
"URBANA (027)",2191,26,591,682,655,237
"Empleado (028)",348,3,103,158,72,12
"Obrero (029)",454,4,157,128,120,45
"Trabajador independiente (030)",1086,4,207,334,395,146
"Empleador o patrono (031)",23,,1,5,13,4
"Trabajador familiar no remunerado (032)",204,12,81,38,45,28
"Trabajador del hogar (033)",15,2,6,3,3,1
"Desocupado (035)",61,1,36,16,7,1
"Hombres (036)",1558,19,420,457,483,179
"Empleado (037)",194,2,51,83,48,10
"Obrero (038)",392,2,143,109,103,35
"Trabajador independiente (039)",782,4,142,230,292,114
"Empleador o patrono (040)",19,,,5,11,3
"Trabajador familiar no remunerado (041)",117,9,53,17,23,15
"Trabajador del hogar (042)",4,1,2,,,1
"Desocupado (044)",50,1,29,13,6,1
"Mujeres (045)",633,7,171,225,172,58
"Empleado (046)",154,1,52,75,24,2
"Obrero (047)",62,2,14,19,17,10
"Trabajador independiente (048)",304,,65,104,103,32
"Empleador o patrono (049)",4,,1,,2,1
"Trabajador familiar no remunerado (050)",87,3,28,21,22,13
"Trabajador del hogar (051)",11,1,4,3,3,
"Desocupado (053)",11,,7,3,1,
,,,,,,
"RURAL (054)",1448,22,442,423,400,161
"Empleado (055)",56,,15,25,14,2
"Obrero (056)",408,7,173,120,82,26
"Trabajador independiente (057)",735,,148,219,257,111
"Empleador o patrono (058)",13,,1,3,7,2
"Trabajador familiar no remunerado (059)",177,14,86,36,26,15
"Trabajador del hogar (060)",9,,3,4,2,
"Desocupado (062)",50,1,16,16,12,5
"Hombres (063)",1141,14,352,322,316,137
"Empleado (064)",30,,3,19,8,
"Obrero (065)",343,6,148,102,65,22
"Trabajador independiente (066)",600,,124,165,212,99
"Empleador o patrono (067)",12,,1,2,7,2
"Trabajador familiar no remunerado (068)",112,7,64,19,13,9
"Trabajador del hogar (069)",1,,,1,,
"Desocupado (071)",43,1,12,14,11,5
"Mujeres (072)",307,8,90,101,84,24
"Empleado (073)",26,,12,6,6,2
"Obrero (074)",65,1,25,18,17,4
"Trabajador independiente (075)",135,,24,54,45,12
"Empleador o patrono (076)",1,,,1,,
"Trabajador familiar no remunerado (077)",65,7,22,17,13,6
"Trabajador del hogar (078)",8,,3,3,2,
"Desocupado (080)",7,,4,2,1,
