"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SAN MIGUEL (000)",56146,22032,2941,500,30718
"Menos de 1 año (001)",914,683,54,4,174
"De 1 a 14 años (002)",16571,12363,950,107,3166
"De 15 a 29 años (003)",13463,4073,393,89,8916
"De 30 a 44 años (004)",10841,2428,832,124,7466
"De 45 a 64 años (005)",8905,1615,535,114,6647
"De 65 y mas años (006)",5452,870,177,62,4349
"Hombres (008)",27819,10608,1483,294,15466
"Menos de 1 año (009)",501,366,31,2,103
"De 1 a 14 años (010)",8513,6380,503,59,1579
"De 15 a 29 años (011)",6785,1799,171,52,4770
"De 30 a 44 años (012)",5236,953,402,82,3806
"De 45 a 64 años (013)",4136,683,267,64,3126
"De 65 y mas años (014)",2648,427,109,35,2082
"Mujeres (016)",28327,11424,1458,206,15252
"Menos de 1 año (017)",413,317,23,2,71
"De 1 a 14 años (018)",8058,5983,447,48,1587
"De 15 a 29 años (019)",6678,2274,222,37,4146
"De 30 a 44 años (020)",5605,1475,430,42,3660
"De 45 a 64 años (021)",4769,932,268,50,3521
"De 65 y mas años (022)",2804,443,68,27,2267
,,,,,
"URBANA (024)",9072,2408,1587,238,4848
"Menos de 1 año (025)",146,94,22,1,29
"De 1 a 14 años (026)",2397,1433,467,42,456
"De 15 a 29 años (027)",2108,468,206,39,1398
"De 30 a 44 años (028)",2052,205,456,65,1329
"De 45 a 64 años (029)",1532,135,343,65,990
"De 65 y mas años (030)",837,73,93,26,646
"Hombres (032)",4564,1185,766,147,2473
"Menos de 1 año (033)",82,52,17,,13
"De 1 a 14 años (034)",1240,739,247,23,232
"De 15 a 29 años (035)",1074,231,89,26,730
"De 30 a 44 años (036)",977,71,198,43,668
"De 45 a 64 años (037)",782,58,163,41,521
"De 65 y mas años (038)",409,34,52,14,309
"Mujeres (040)",4508,1223,821,91,2375
"Menos de 1 año (041)",64,42,5,1,16
"De 1 a 14 años (042)",1157,694,220,19,224
"De 15 a 29 años (043)",1034,237,117,13,668
"De 30 a 44 años (044)",1075,134,258,22,661
"De 45 a 64 años (045)",750,77,180,24,469
"De 65 y mas años (046)",428,39,41,12,337
,,,,,
"RURAL (048)",47074,19624,1354,262,25870
"Menos de 1 año (049)",768,589,32,3,145
"De 1 a 14 años (050)",14174,10930,483,65,2710
"De 15 a 29 años (051)",11355,3605,187,50,7518
"De 30 a 44 años (052)",8789,2223,376,59,6137
"De 45 a 64 años (053)",7373,1480,192,49,5657
"De 65 y mas años (054)",4615,797,84,36,3703
"Hombres (056)",23255,9423,717,147,12993
"Menos de 1 año (057)",419,314,14,2,90
"De 1 a 14 años (058)",7273,5641,256,36,1347
"De 15 a 29 años (059)",5711,1568,82,26,4040
"De 30 a 44 años (060)",4259,882,204,39,3138
"De 45 a 64 años (061)",3354,625,104,23,2605
"De 65 y mas años (062)",2239,393,57,21,1773
"Mujeres (064)",23819,10201,637,115,12877
"Menos de 1 año (065)",349,275,18,1,55
"De 1 a 14 años (066)",6901,5289,227,29,1363
"De 15 a 29 años (067)",5644,2037,105,24,3478
"De 30 a 44 años (068)",4530,1341,172,20,2999
"De 45 a 64 años (069)",4019,855,88,26,3052
"De 65 y mas años (070)",2376,404,27,15,1930
