"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia OTUZCO (000)",28553,1038,9824,8819,6415,2457
"Empleado (001)",1997,21,578,1024,339,35
"Obrero (002)",2879,55,1222,900,565,137
"Trabajador independiente (003)",16350,103,4081,5576,4643,1947
"Empleador o patrono (004)",206,2,47,73,65,19
"Trabajador familiar no remunerado (005)",6469,789,3597,1092,697,294
"Trabajador del hogar (006)",652,68,299,154,106,25
"Hombres (008)",22763,703,7810,6990,5185,2075
"Empleado (009)",1038,8,278,513,214,25
"Obrero (010)",2568,46,1103,808,492,119
"Trabajador independiente (011)",14283,96,3540,4889,4019,1739
"Empleador o patrono (012)",181,1,44,67,53,16
"Trabajador familiar no remunerado (013)",4657,539,2828,710,406,174
"Trabajador del hogar (014)",36,13,17,3,1,2
"Mujeres (016)",5790,335,2014,1829,1230,382
"Empleado (017)",959,13,300,511,125,10
"Obrero (018)",311,9,119,92,73,18
"Trabajador independiente (019)",2067,7,541,687,624,208
"Empleador o patrono (020)",25,1,3,6,12,3
"Trabajador familiar no remunerado (021)",1812,250,769,382,291,120
"Trabajador del hogar (022)",616,55,282,151,105,23
,,,,,,
"URBANA (024)",7419,176,2058,2652,1924,609
"Empleado (025)",1676,13,454,899,281,29
"Obrero (026)",1054,16,418,318,244,58
"Trabajador independiente (027)",3616,19,740,1207,1193,457
"Empleador o patrono (028)",76,1,14,29,24,8
"Trabajador familiar no remunerado (029)",765,103,319,146,145,52
"Trabajador del hogar (030)",232,24,113,53,37,5
"Hombres (032)",4900,97,1364,1675,1316,448
"Empleado (033)",866,2,221,441,180,22
"Obrero (034)",921,13,376,276,206,50
"Trabajador independiente (035)",2627,15,539,864,863,346
"Empleador o patrono (036)",57,,13,25,13,6
"Trabajador familiar no remunerado (037)",413,63,208,66,53,23
"Trabajador del hogar (038)",16,4,7,3,1,1
"Mujeres (040)",2519,79,694,977,608,161
"Empleado (041)",810,11,233,458,101,7
"Obrero (042)",133,3,42,42,38,8
"Trabajador independiente (043)",989,4,201,343,330,111
"Empleador o patrono (044)",19,1,1,4,11,2
"Trabajador familiar no remunerado (045)",352,40,111,80,92,29
"Trabajador del hogar (046)",216,20,106,50,36,4
,,,,,,
"RURAL (048)",21134,862,7766,6167,4491,1848
"Empleado (049)",321,8,124,125,58,6
"Obrero (050)",1825,39,804,582,321,79
"Trabajador independiente (051)",12734,84,3341,4369,3450,1490
"Empleador o patrono (052)",130,1,33,44,41,11
"Trabajador familiar no remunerado (053)",5704,686,3278,946,552,242
"Trabajador del hogar (054)",420,44,186,101,69,20
"Hombres (056)",17863,606,6446,5315,3869,1627
"Empleado (057)",172,6,57,72,34,3
"Obrero (058)",1647,33,727,532,286,69
"Trabajador independiente (059)",11656,81,3001,4025,3156,1393
"Empleador o patrono (060)",124,1,31,42,40,10
"Trabajador familiar no remunerado (061)",4244,476,2620,644,353,151
"Trabajador del hogar (062)",20,9,10,,,1
"Mujeres (064)",3271,256,1320,852,622,221
"Empleado (065)",149,2,67,53,24,3
"Obrero (066)",178,6,77,50,35,10
"Trabajador independiente (067)",1078,3,340,344,294,97
"Empleador o patrono (068)",6,,2,2,1,1
"Trabajador familiar no remunerado (069)",1460,210,658,302,199,91
"Trabajador del hogar (070)",400,35,176,101,69,19
