"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUARI (000)",16955,3427,5133,5452,97,1411,223,1212
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",54,54,,,,,,
"Profes., científicos e intelectuales (002)",1487,1400,,74,6,7,,
"Técnicos de nivel medio y trab. asimilados (003)",636,561,,55,12,8,,
"Jefes y empleados de oficina (004)",608,607,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",996,230,28,593,20,125,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3943,1,1,3916,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1116,,879,218,7,12,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1075,106,778,165,16,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",5153,346,3286,222,1,1075,223,
"Otra (010)",45,45,,,,,,
"Ocupaciñn no especificada (011)",630,77,161,209,10,173,,
"Desocupado (012)",1212,,,,,,,1212
"Hombres (013)",13927,2373,4825,4607,77,1005,17,1023
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",44,44,,,,,,
"Profes., científicos e intelectuales (015)",914,862,,42,5,5,,
"Técnicos de nivel medio y trab. asimilados (016)",509,453,,42,11,3,,
"Jefes y empleados de oficina (017)",421,421,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",463,157,15,239,8,44,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3776,1,1,3749,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1077,,864,194,7,12,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1054,105,762,161,16,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",4351,257,3085,109,,883,17,
"Otra (023)",43,43,,,,,,
"Ocupaciñn no especificada (024)",252,30,98,71,5,48,,
"Desocupado (025)",1023,,,,,,,1023
"Mujeres (026)",3028,1054,308,845,20,406,206,189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",10,10,,,,,,
"Profes., científicos e intelectuales (028)",573,538,,32,1,2,,
"Técnicos de nivel medio y trab. asimilados (029)",127,108,,13,1,5,,
"Jefes y empleados de oficina (030)",187,186,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",533,73,13,354,12,81,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",167,,,167,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",39,,15,24,,,,
"Obreros construc.,conf.,papel, fab., instr. (034)",21,1,16,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",802,89,201,113,1,192,206,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",378,47,63,138,5,125,,
"Desocupado (038)",189,,,,,,,189
,,,,,,,,
"URBANA (039)",6707,2064,1419,2082,66,426,151,499
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",42,42,,,,,,
"Profes., científicos e intelectuales (041)",1156,1087,,56,6,7,,
"Técnicos de nivel medio y trab. asimilados (042)",260,193,,50,9,8,,
"Jefes y empleados de oficina (043)",328,327,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",690,104,10,456,12,108,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",990,1,,973,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",247,,92,146,6,3,,
"Obreros construc.,conf.,papel, fab., instr. (047)",432,41,258,118,12,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1699,172,975,163,,238,151,
"Otra (049)",42,42,,,,,,
"Ocupaciñn no especificada (050)",322,55,84,120,5,58,,
"Desocupado (051)",499,,,,,,,499
"Hombres (052)",4805,1254,1288,1541,58,251,13,400
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",35,35,,,,,,
"Profes., científicos e intelectuales (054)",694,650,,34,5,5,,
"Técnicos de nivel medio y trab. asimilados (055)",160,110,,38,9,3,,
"Jefes y empleados de oficina (056)",182,182,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",292,63,5,181,6,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",950,1,,933,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",225,,85,131,6,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",424,40,254,115,12,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1277,111,894,73,,186,13,
"Otra (062)",41,41,,,,,,
"Ocupaciñn no especificada (063)",125,21,50,36,4,14,,
"Desocupado (064)",400,,,,,,,400
"Mujeres (065)",1902,810,131,541,8,175,138,99
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,7,,,,,,
"Profes., científicos e intelectuales (067)",462,437,,22,1,2,,
"Técnicos de nivel medio y trab. asimilados (068)",100,83,,12,,5,,
"Jefes y empleados de oficina (069)",146,145,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",398,41,5,275,6,71,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",40,,,40,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",22,,7,15,,,,
"Obreros construc.,conf.,papel, fab., instr. (073)",8,1,4,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",422,61,81,90,,52,138,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",197,34,34,84,1,44,,
"Desocupado (077)",99,,,,,,,99
,,,,,,,,
"RURAL (078)",10248,1363,3714,3370,31,985,72,713
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,12,,,,,,
"Profes., científicos e intelectuales (080)",331,313,,18,,,,
"Técnicos de nivel medio y trab. asimilados (081)",376,368,,5,3,,,
"Jefes y empleados de oficina (082)",280,280,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",306,126,18,137,8,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2953,,1,2943,9,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",869,,787,72,1,9,,
"Obreros construc.,conf.,papel, fab., instr. (086)",643,65,520,47,4,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",3454,174,2311,59,1,837,72,
"Otra (088)",3,3,,,,,,
"Ocupaciñn no especificada (089)",308,22,77,89,5,115,,
"Desocupado (090)",713,,,,,,,713
"Hombres (091)",9122,1119,3537,3066,19,754,4,623
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",220,212,,8,,,,
"Técnicos de nivel medio y trab. asimilados (094)",349,343,,4,2,,,
"Jefes y empleados de oficina (095)",239,239,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",171,94,10,58,2,7,,
