"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CAJABAMBA",,,,
"Viviendas particulares (001)",12352,6530,5713,109
"Ocupantes presentes (002)",53310,28107,24736,467
"Casa independiente",,,,
"Viviendas particulares (004)",12271,6466,5699,106
"Ocupantes presentes (005)",52932,27801,24679,452
"Departamento en edificio",,,,
"Viviendas particulares (007)",7,7,,
"Ocupantes presentes (008)",26,26,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",32,23,9,
"Ocupantes presentes (011)",174,137,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",32,28,4,
"Ocupantes presentes (014)",137,120,17,
"Choza o cabaña",,,,
"Viviendas particulares (016)",3,,,3
"Ocupantes presentes (017)",15,,,15
"Vivienda improvisada",,,,
"Viviendas particulares (019)",2,2,,
"Ocupantes presentes (020)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",5,4,1,
"Ocupantes presentes (023)",20,17,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",11183,6009,5087,87
"Ocupantes presentes (029)",48182,25851,21947,384
"Casa independiente",,,,
"Viviendas particulares (031)",11102,5945,5073,84
"Ocupantes presentes (032)",47804,25545,21890,369
"Departamento en edificio",,,,
"Viviendas particulares (034)",7,7,,
"Ocupantes presentes (035)",26,26,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",32,23,9,
"Ocupantes presentes (038)",174,137,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",32,28,4,
"Ocupantes presentes (041)",137,120,17,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",15,,,15
"Vivienda improvisada",,,,
"Viviendas particulares (046)",2,2,,
"Ocupantes presentes (047)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",5,4,1,
"Ocupantes presentes (050)",20,17,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1169,521,626,22
"Ocupantes presentes (056)",5128,2256,2789,83
"Casa independiente",,,,
"Viviendas particulares (058)",1169,521,626,22
"Ocupantes presentes (059)",5128,2256,2789,83
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3969,3499,438,32
"Ocupantes presentes (110)",17385,15318,1936,131
"Casa independiente",,,,
"Viviendas particulares (112)",3892,3435,425,32
"Ocupantes presentes (113)",17025,15012,1882,131
"Departamento en edificio",,,,
"Viviendas particulares (115)",7,7,,
"Ocupantes presentes (116)",26,26,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",32,23,9,
"Ocupantes presentes (119)",174,137,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",32,28,4,
"Ocupantes presentes (122)",137,120,17,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",2,2,,
"Ocupantes presentes (128)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,4,,
"Ocupantes presentes (131)",17,17,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",3783,3389,365,29
"Ocupantes presentes (137)",16501,14826,1555,120
"Casa independiente",,,,
"Viviendas particulares (139)",3706,3325,352,29
"Ocupantes presentes (140)",16141,14520,1501,120
"Departamento en edificio",,,,
"Viviendas particulares (142)",7,7,,
"Ocupantes presentes (143)",26,26,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",32,23,9,
"Ocupantes presentes (146)",174,137,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",32,28,4,
"Ocupantes presentes (149)",137,120,17,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",2,2,,
"Ocupantes presentes (155)",6,6,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",4,4,,
"Ocupantes presentes (158)",17,17,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",186,110,73,3
"Ocupantes presentes (164)",884,492,381,11
"Casa independiente",,,,
"Viviendas particulares (166)",186,110,73,3
"Ocupantes presentes (167)",884,492,381,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",8383,3031,5275,77
"Ocupantes presentes (218)",35925,12789,22800,336
"Casa independiente",,,,
"Viviendas particulares (220)",8379,3031,5274,74
"Ocupantes presentes (221)",35907,12789,22797,321
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",3,,,3
"Ocupantes presentes (233)",15,,,15
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,1,
"Ocupantes presentes (239)",3,,3,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",7400,2620,4722,58
"Ocupantes presentes (245)",31681,11025,20392,264
"Casa independiente",,,,
"Viviendas particulares (247)",7396,2620,4721,55
"Ocupantes presentes (248)",31663,11025,20389,249
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",15,,,15
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,1,
"Ocupantes presentes (266)",3,,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",983,411,553,19
"Ocupantes presentes (272)",4244,1764,2408,72
"Casa independiente",,,,
"Viviendas particulares (274)",983,411,553,19
"Ocupantes presentes (275)",4244,1764,2408,72
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
