"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia MARISCAL LUZURIAGA (000)",4831,736,921,2137,37,581,68,351
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",13,12,,,1,,,
"Profes., científicos e intelectuales (002)",501,481,,19,,1,,
"Técnicos de nivel medio y trab. asimilados (003)",46,33,,12,,1,,
"Jefes y empleados de oficina (004)",125,124,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",257,15,5,203,2,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1605,,,1579,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",91,,19,65,,7,,
"Obreros construc.,conf.,papel, fab., instr. (008)",147,8,70,61,3,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",1437,44,800,50,4,471,68,
"Otra (010)",5,5,,,,,,
"Ocupaciñn no especificada (011)",253,14,27,148,1,63,,
"Desocupado (012)",351,,,,,,,351
"Hombres (013)",3837,509,832,1802,35,377,4,278
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",10,9,,,1,,,
"Profes., científicos e intelectuales (015)",353,335,,17,,1,,
"Técnicos de nivel medio y trab. asimilados (016)",28,21,,7,,,,
"Jefes y empleados de oficina (017)",92,91,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",89,4,,79,1,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1540,,,1514,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",76,,17,54,,5,,
"Obreros construc.,conf.,papel, fab., instr. (021)",144,8,68,60,3,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1119,28,727,18,3,339,4,
"Otra (023)",5,5,,,,,,
"Ocupaciñn no especificada (024)",103,8,20,53,1,21,,
"Desocupado (025)",278,,,,,,,278
"Mujeres (026)",994,227,89,335,2,204,64,73
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",148,146,,2,,,,
"Técnicos de nivel medio y trab. asimilados (029)",18,12,,5,,1,,
"Jefes y empleados de oficina (030)",33,33,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",168,11,5,124,1,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",65,,,65,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",15,,2,11,,2,,
"Obreros construc.,conf.,papel, fab., instr. (034)",3,,2,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",318,16,73,32,1,132,64,
"Ocupaciñn no especificada (037)",150,6,7,95,,42,,
"Desocupado (038)",73,,,,,,,73
,,,,,,,,
"URBANA (039)",1003,379,146,352,7,75,27,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",6,6,,,,,,
"Profes., científicos e intelectuales (041)",246,235,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (042)",33,23,,9,,1,,
"Jefes y empleados de oficina (043)",68,67,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",159,8,2,130,1,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",104,,,103,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",47,,10,33,,4,,
"Obreros construc.,conf.,papel, fab., instr. (047)",58,5,25,26,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",216,22,104,22,3,38,27,
"Otra (049)",5,5,,,,,,
"Ocupaciñn no especificada (050)",44,8,5,19,,12,,
"Desocupado (051)",17,,,,,,,17
"Hombres (052)",657,244,134,222,6,38,2,11
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",4,4,,,,,,
"Profes., científicos e intelectuales (054)",167,158,,8,,1,,
"Técnicos de nivel medio y trab. asimilados (055)",17,12,,5,,,,
"Jefes y empleados de oficina (056)",43,42,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",46,2,,42,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",97,,,96,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",41,,10,28,,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",58,5,25,26,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",150,13,96,9,2,28,2,
"Otra (062)",5,5,,,,,,
"Ocupaciñn no especificada (063)",18,3,3,8,,4,,
"Desocupado (064)",11,,,,,,,11
"Mujeres (065)",346,135,12,130,1,37,25,6
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",2,2,,,,,,
"Profes., científicos e intelectuales (067)",79,77,,2,,,,
"Técnicos de nivel medio y trab. asimilados (068)",16,11,,4,,1,,
"Jefes y empleados de oficina (069)",25,25,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",113,6,2,88,,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",7,,,7,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",6,,,5,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",66,9,8,13,1,10,25,
"Ocupaciñn no especificada (076)",26,5,2,11,,8,,
"Desocupado (077)",6,,,,,,,6
,,,,,,,,
"RURAL (078)",3828,357,775,1785,30,506,41,334
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,6,,,1,,,
"Profes., científicos e intelectuales (080)",255,246,,9,,,,
"Técnicos de nivel medio y trab. asimilados (081)",13,10,,3,,,,
"Jefes y empleados de oficina (082)",57,57,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",98,7,3,73,1,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1501,,,1476,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",44,,9,32,,3,,
"Obreros construc.,conf.,papel, fab., instr. (086)",89,3,45,35,1,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1221,22,696,28,1,433,41,
"Ocupaciñn no especificada (089)",209,6,22,129,1,51,,
"Desocupado (090)",334,,,,,,,334
"Hombres (091)",3180,265,698,1580,29,339,2,267
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",6,5,,,1,,,
"Profes., científicos e intelectuales (093)",186,177,,9,,,,
"Técnicos de nivel medio y trab. asimilados (094)",11,9,,2,,,,
"Jefes y empleados de oficina (095)",49,49,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",43,2,,37,,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1443,,,1418,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",35,,7,26,,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",86,3,43,34,1,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",969,15,631,9,1,311,2,
