"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ANTA (000)",17200,371,4878,5722,4669,1560
"Empleado (001)",1691,14,665,660,337,15
"Obrero (002)",1934,17,695,676,480,66
"Trabajador independiente (003)",9881,53,2013,3447,3140,1228
"Empleador o patrono (004)",359,,84,117,109,49
"Trabajador familiar no remunerado (005)",2606,260,1051,624,494,177
"Trabajador del hogar (006)",186,20,115,22,26,3
"Desocupado (008)",543,7,255,176,83,22
"Hombres (009)",12604,260,3401,4216,3524,1203
"Empleado (010)",1044,7,358,415,254,10
"Obrero (011)",1766,15,629,620,447,55
"Trabajador independiente (012)",7629,37,1460,2668,2453,1011
"Empleador o patrono (013)",312,,70,100,96,46
"Trabajador familiar no remunerado (014)",1430,188,698,279,200,65
"Trabajador del hogar (015)",36,9,18,2,7,
"Desocupado (017)",387,4,168,132,67,16
"Mujeres (018)",4596,111,1477,1506,1145,357
"Empleado (019)",647,7,307,245,83,5
"Obrero (020)",168,2,66,56,33,11
"Trabajador independiente (021)",2252,16,553,779,687,217
"Empleador o patrono (022)",47,,14,17,13,3
"Trabajador familiar no remunerado (023)",1176,72,353,345,294,112
"Trabajador del hogar (024)",150,11,97,20,19,3
"Desocupado (026)",156,3,87,44,16,6
,,,,,,
"URBANA (027)",6602,175,1907,2330,1692,498
"Empleado (028)",1121,10,401,464,236,10
"Obrero (029)",872,9,286,308,246,23
"Trabajador independiente (030)",3448,31,781,1260,995,381
"Empleador o patrono (031)",134,,38,45,34,17
"Trabajador familiar no remunerado (032)",660,110,231,149,121,49
"Trabajador del hogar (033)",91,11,57,8,12,3
"Desocupado (035)",276,4,113,96,48,15
"Hombres (036)",4279,120,1177,1497,1147,338
"Empleado (037)",689,6,212,282,182,7
"Obrero (038)",796,8,257,286,226,19
"Trabajador independiente (039)",2138,22,458,765,627,266
"Empleador o patrono (040)",102,,27,35,24,16
"Trabajador familiar no remunerado (041)",346,76,142,62,47,19
"Trabajador del hogar (042)",19,5,9,,5,
"Desocupado (044)",189,3,72,67,36,11
"Mujeres (045)",2323,55,730,833,545,160
"Empleado (046)",432,4,189,182,54,3
"Obrero (047)",76,1,29,22,20,4
"Trabajador independiente (048)",1310,9,323,495,368,115
"Empleador o patrono (049)",32,,11,10,10,1
"Trabajador familiar no remunerado (050)",314,34,89,87,74,30
"Trabajador del hogar (051)",72,6,48,8,7,3
"Desocupado (053)",87,1,41,29,12,4
,,,,,,
"RURAL (054)",10598,196,2971,3392,2977,1062
"Empleado (055)",570,4,264,196,101,5
"Obrero (056)",1062,8,409,368,234,43
"Trabajador independiente (057)",6433,22,1232,2187,2145,847
"Empleador o patrono (058)",225,,46,72,75,32
"Trabajador familiar no remunerado (059)",1946,150,820,475,373,128
"Trabajador del hogar (060)",95,9,58,14,14,
"Desocupado (062)",267,3,142,80,35,7
"Hombres (063)",8325,140,2224,2719,2377,865
"Empleado (064)",355,1,146,133,72,3
"Obrero (065)",970,7,372,334,221,36
"Trabajador independiente (066)",5491,15,1002,1903,1826,745
"Empleador o patrono (067)",210,,43,65,72,30
"Trabajador familiar no remunerado (068)",1084,112,556,217,153,46
"Trabajador del hogar (069)",17,4,9,2,2,
"Desocupado (071)",198,1,96,65,31,5
"Mujeres (072)",2273,56,747,673,600,197
"Empleado (073)",215,3,118,63,29,2
"Obrero (074)",92,1,37,34,13,7
"Trabajador independiente (075)",942,7,230,284,319,102
"Empleador o patrono (076)",15,,3,7,3,2
"Trabajador familiar no remunerado (077)",862,38,264,258,220,82
"Trabajador del hogar (078)",78,5,49,12,12,
"Desocupado (080)",69,2,46,15,4,2
