"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia HUARMEY",,,,
"Viviendas particulares (001)",4989,4331,451,207
"Ocupantes presentes (002)",21186,18688,1771,727
"Casa independiente",,,,
"Viviendas particulares (004)",4838,4225,423,190
"Ocupantes presentes (005)",20612,18277,1677,658
"Departamento en edificio",,,,
"Viviendas particulares (007)",13,9,4,
"Ocupantes presentes (008)",58,43,15,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",66,55,11,
"Ocupantes presentes (011)",207,178,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",27,22,5,
"Ocupantes presentes (014)",117,104,13,
"Choza o cabaña",,,,
"Viviendas particulares (016)",9,,,9
"Ocupantes presentes (017)",49,,,49
"Vivienda improvisada",,,,
"Viviendas particulares (019)",30,16,8,6
"Ocupantes presentes (020)",122,70,37,15
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",6,4,,2
"Ocupantes presentes (023)",21,16,,5
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",4464,3887,401,176
"Ocupantes presentes (029)",19134,16959,1558,617
"Casa independiente",,,,
"Viviendas particulares (031)",4316,3781,373,162
"Ocupantes presentes (032)",18571,16548,1464,559
"Departamento en edificio",,,,
"Viviendas particulares (034)",13,9,4,
"Ocupantes presentes (035)",58,43,15,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",66,55,11,
"Ocupantes presentes (038)",207,178,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",27,22,5,
"Ocupantes presentes (041)",117,104,13,
"Choza o cabaña",,,,
"Viviendas particulares (043)",6,,,6
"Ocupantes presentes (044)",38,,,38
"Vivienda improvisada",,,,
"Viviendas particulares (046)",30,16,8,6
"Ocupantes presentes (047)",122,70,37,15
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",6,4,,2
"Ocupantes presentes (050)",21,16,,5
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",525,444,50,31
"Ocupantes presentes (056)",2052,1729,213,110
"Casa independiente",,,,
"Viviendas particulares (058)",522,444,50,28
"Ocupantes presentes (059)",2041,1729,213,99
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",3,,,3
"Ocupantes presentes (071)",11,,,11
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",4219,3816,286,117
"Ocupantes presentes (110)",18237,16719,1081,437
"Casa independiente",,,,
"Viviendas particulares (112)",4078,3710,258,110
"Ocupantes presentes (113)",17713,16308,987,418
"Departamento en edificio",,,,
"Viviendas particulares (115)",13,9,4,
"Ocupantes presentes (116)",58,43,15,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",66,55,11,
"Ocupantes presentes (119)",207,178,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",27,22,5,
"Ocupantes presentes (122)",117,104,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",30,16,8,6
"Ocupantes presentes (128)",122,70,37,15
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",5,4,,1
"Ocupantes presentes (131)",20,16,,4
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",3766,3403,255,108
"Ocupantes presentes (137)",16478,15115,957,406
"Casa independiente",,,,
"Viviendas particulares (139)",3625,3297,227,101
"Ocupantes presentes (140)",15954,14704,863,387
"Departamento en edificio",,,,
"Viviendas particulares (142)",13,9,4,
"Ocupantes presentes (143)",58,43,15,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",66,55,11,
"Ocupantes presentes (146)",207,178,29,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",27,22,5,
"Ocupantes presentes (149)",117,104,13,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",30,16,8,6
"Ocupantes presentes (155)",122,70,37,15
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",5,4,,1
"Ocupantes presentes (158)",20,16,,4
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",453,413,31,9
"Ocupantes presentes (164)",1759,1604,124,31
"Casa independiente",,,,
"Viviendas particulares (166)",453,413,31,9
"Ocupantes presentes (167)",1759,1604,124,31
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",770,515,165,90
"Ocupantes presentes (218)",2949,1969,690,290
"Casa independiente",,,,
"Viviendas particulares (220)",760,515,165,80
"Ocupantes presentes (221)",2899,1969,690,240
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",9,,,9
"Ocupantes presentes (233)",49,,,49
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,,,1
"Ocupantes presentes (239)",1,,,1
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",698,484,146,68
"Ocupantes presentes (245)",2656,1844,601,211
"Casa independiente",,,,
"Viviendas particulares (247)",691,484,146,61
"Ocupantes presentes (248)",2617,1844,601,172
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",6,,,6
"Ocupantes presentes (260)",38,,,38
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,,,1
"Ocupantes presentes (266)",1,,,1
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",72,31,19,22
"Ocupantes presentes (272)",293,125,89,79
"Casa independiente",,,,
"Viviendas particulares (274)",69,31,19,19
"Ocupantes presentes (275)",282,125,89,68
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",3,,,3
"Ocupantes presentes (287)",11,,,11
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
