"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia OCROS (000)",3520,404,862,1821,36,374,23
"Conviviente (001)",1052,109,300,536,9,91,7
"Separado(a) (002)",109,8,27,67,1,4,2
"Casado(a) (003)",1232,145,216,771,20,77,3
"Viudo(a) (004)",115,5,26,69,3,11,1
"Divorciado(a) (005)",13,1,2,8,1,,1
"Soltero(a) (006)",999,136,291,370,2,191,9
"Hombres (008)",2600,224,735,1382,31,224,4
"Conviviente (009)",797,65,265,424,6,36,1
"Separado(a) (010)",61,,17,40,1,2,1
"Casado(a) (011)",940,87,177,620,20,36,
"Viudo(a) (012)",56,4,12,34,1,4,1
"Divorciado(a) (013)",7,1,2,3,1,,
"Soltero(a) (014)",739,67,262,261,2,146,1
"Mujeres (016)",920,180,127,439,5,150,19
"Conviviente (017)",255,44,35,112,3,55,6
"Separado(a) (018)",48,8,10,27,,2,1
"Casado(a) (019)",292,58,39,151,,41,3
"Viudo(a) (020)",59,1,14,35,2,7,
"Divorciado(a) (021)",6,,,5,,,1
"Soltero(a) (022)",260,69,29,109,,45,8
,,,,,,,
"URBANA (024)",2124,348,454,1086,23,199,14
"Conviviente (025)",577,93,147,285,5,44,3
"Separado(a) (026)",62,6,18,34,1,2,1
"Casado(a) (027)",795,126,120,480,12,56,1
"Viudo(a) (028)",80,5,17,45,3,9,1
"Divorciado(a) (029)",10,1,2,5,1,,1
"Soltero(a) (030)",600,117,150,237,1,88,7
"Hombres (032)",1502,194,392,782,19,112,3
"Conviviente (033)",415,52,131,214,3,15,
"Separado(a) (034)",35,,13,19,1,1,1
"Casado(a) (035)",591,76,102,374,12,27,
"Viudo(a) (036)",36,4,7,19,1,4,1
"Divorciado(a) (037)",6,1,2,2,1,,
"Soltero(a) (038)",419,61,137,154,1,65,1
"Mujeres (040)",622,154,62,304,4,87,11
"Conviviente (041)",162,41,16,71,2,29,3
"Separado(a) (042)",27,6,5,15,,1,
"Casado(a) (043)",204,50,18,106,,29,1
"Viudo(a) (044)",44,1,10,26,2,5,
"Divorciado(a) (045)",4,,,3,,,1
"Soltero(a) (046)",181,56,13,83,,23,6
,,,,,,,
"RURAL (048)",1396,56,408,735,13,175,9
"Conviviente (049)",475,16,153,251,4,47,4
"Separado(a) (050)",47,2,9,33,,2,1
"Casado(a) (051)",437,19,96,291,8,21,2
"Viudo(a) (052)",35,,9,24,,2,
"Divorciado(a) (053)",3,,,3,,,
"Soltero(a) (054)",399,19,141,133,1,103,2
"Hombres (056)",1098,30,343,600,12,112,1
"Conviviente (057)",382,13,134,210,3,21,1
"Separado(a) (058)",26,,4,21,,1,
"Casado(a) (059)",349,11,75,246,8,9,
"Viudo(a) (060)",20,,5,15,,,
"Divorciado(a) (061)",1,,,1,,,
"Soltero(a) (062)",320,6,125,107,1,81,
"Mujeres (064)",298,26,65,135,1,63,8
"Conviviente (065)",93,3,19,41,1,26,3
"Separado(a) (066)",21,2,5,12,,1,1
"Casado(a) (067)",88,8,21,45,,12,2
"Viudo(a) (068)",15,,4,9,,2,
"Divorciado(a) (069)",2,,,2,,,
"Soltero(a) (070)",79,13,16,26,,22,2
