"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MORROPON (000)",51202,894,15742,16396,13899,4271
"Empleado (001)",6182,39,1927,2476,1633,107
"Obrero (002)",10275,120,3749,3536,2345,525
"Trabajador independiente (003)",23160,149,4959,7537,7635,2880
"Empleador o patrono (004)",854,,164,268,303,119
"Trabajador familiar no remunerado (005)",5842,450,2632,1336,1013,411
"Trabajador del hogar (006)",823,20,456,210,123,14
"Desocupado (008)",4066,116,1855,1033,847,215
"Hombres (009)",40053,668,12284,12439,10985,3677
"Empleado (010)",3339,28,1000,1286,960,65
"Obrero (011)",9283,101,3389,3210,2115,468
"Trabajador independiente (012)",18807,110,4050,5878,6231,2538
"Empleador o patrono (013)",737,,138,229,263,107
"Trabajador familiar no remunerado (014)",4369,336,2213,905,623,292
"Trabajador del hogar (015)",31,,16,6,7,2
"Desocupado (017)",3487,93,1478,925,786,205
"Mujeres (018)",11149,226,3458,3957,2914,594
"Empleado (019)",2843,11,927,1190,673,42
"Obrero (020)",992,19,360,326,230,57
"Trabajador independiente (021)",4353,39,909,1659,1404,342
"Empleador o patrono (022)",117,,26,39,40,12
"Trabajador familiar no remunerado (023)",1473,114,419,431,390,119
"Trabajador del hogar (024)",792,20,440,204,116,12
"Desocupado (026)",579,23,377,108,61,10
,,,,,,
"URBANA (027)",31280,432,9448,10509,8623,2268
"Empleado (028)",5461,37,1686,2172,1476,90
"Obrero (029)",6111,59,2158,2149,1417,328
"Trabajador independiente (030)",13917,91,3151,4695,4515,1465
"Empleador o patrono (031)",614,,121,193,216,84
"Trabajador familiar no remunerado (032)",2162,164,914,524,401,159
"Trabajador del hogar (033)",653,18,335,183,103,14
"Desocupado (035)",2362,63,1083,593,495,128
"Hombres (036)",22740,322,6873,7338,6342,1865
"Empleado (037)",2941,27,875,1131,852,56
"Obrero (038)",5436,52,1911,1910,1266,297
"Trabajador independiente (039)",10474,72,2441,3344,3397,1220
"Empleador o patrono (040)",508,,99,159,178,72
"Trabajador familiar no remunerado (041)",1417,121,718,280,199,99
"Trabajador del hogar (042)",24,,11,6,5,2
"Desocupado (044)",1940,50,818,508,445,119
"Mujeres (045)",8540,110,2575,3171,2281,403
"Empleado (046)",2520,10,811,1041,624,34
"Obrero (047)",675,7,247,239,151,31
"Trabajador independiente (048)",3443,19,710,1351,1118,245
"Empleador o patrono (049)",106,,22,34,38,12
"Trabajador familiar no remunerado (050)",745,43,196,244,202,60
"Trabajador del hogar (051)",629,18,324,177,98,12
"Desocupado (053)",422,13,265,85,50,9
,,,,,,
"RURAL (054)",19922,462,6294,5887,5276,2003
"Empleado (055)",721,2,241,304,157,17
"Obrero (056)",4164,61,1591,1387,928,197
"Trabajador independiente (057)",9243,58,1808,2842,3120,1415
"Empleador o patrono (058)",240,,43,75,87,35
"Trabajador familiar no remunerado (059)",3680,286,1718,812,612,252
"Trabajador del hogar (060)",170,2,121,27,20,
"Desocupado (062)",1704,53,772,440,352,87
"Hombres (063)",17313,346,5411,5101,4643,1812
"Empleado (064)",398,1,125,155,108,9
"Obrero (065)",3847,49,1478,1300,849,171
"Trabajador independiente (066)",8333,38,1609,2534,2834,1318
"Empleador o patrono (067)",229,,39,70,85,35
"Trabajador familiar no remunerado (068)",2952,215,1495,625,424,193
"Trabajador del hogar (069)",7,,5,,2,
"Desocupado (071)",1547,43,660,417,341,86
"Mujeres (072)",2609,116,883,786,633,191
"Empleado (073)",323,1,116,149,49,8
"Obrero (074)",317,12,113,87,79,26
"Trabajador independiente (075)",910,20,199,308,286,97
"Empleador o patrono (076)",11,,4,5,2,
"Trabajador familiar no remunerado (077)",728,71,223,187,188,59
"Trabajador del hogar (078)",163,2,116,27,18,
"Desocupado (080)",157,10,112,23,11,1
