"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CANDARAVE (000)",4063,400,990,1841,35,783,14
"Sin nivel (001)",382,2,48,218,4,109,1
"Educación inicial (002)",2,,,1,,1,
"Primaria (003)",1404,26,301,721,20,333,3
"Secundaria (004)",1646,90,525,714,8,300,9
"Superior no univ. incompleta (005)",132,18,54,43,,17,
"Superior no univ. completa (006)",184,77,27,66,3,11,
"Superior univ. incompleta (007)",90,29,16,36,,8,1
"Superior univ. completa (008)",223,158,19,42,,4,
"Hombres (010)",2550,253,794,1224,24,252,3
"Sin nivel (011)",129,1,21,88,3,16,
"Primaria (013)",849,21,217,509,14,87,1
"Secundaria (014)",1144,69,449,493,5,127,1
"Superior no univ. incompleta (015)",92,10,48,25,,9,
"Superior no univ. completa (016)",125,42,25,50,2,6,
"Superior univ. incompleta (017)",78,25,16,31,,5,1
"Superior univ. completa (018)",133,85,18,28,,2,
"Mujeres (020)",1513,147,196,617,11,531,11
"Sin nivel (021)",253,1,27,130,1,93,1
"Educación inicial (022)",2,,,1,,1,
"Primaria (023)",555,5,84,212,6,246,2
"Secundaria (024)",502,21,76,221,3,173,8
"Superior no univ. incompleta (025)",40,8,6,18,,8,
"Superior no univ. completa (026)",59,35,2,16,1,5,
"Superior univ. incompleta (027)",12,4,,5,,3,
"Superior univ. completa (028)",90,73,1,14,,2,
,,,,,,,
"URBANA (030)",2639,324,626,1147,31,501,10
"Sin nivel (031)",215,1,24,118,3,69,
"Primaria (033)",872,18,185,438,19,209,3
"Secundaria (034)",1064,71,340,450,8,189,6
"Superior no univ. incompleta (035)",93,16,35,29,,13,
"Superior no univ. completa (036)",142,67,21,43,1,10,
"Superior univ. incompleta (037)",80,24,12,35,,8,1
"Superior univ. completa (038)",173,127,9,34,,3,
"Hombres (040)",1628,198,509,739,20,160,2
"Sin nivel (041)",68,,11,44,2,11,
"Primaria (043)",512,14,135,298,13,51,1
"Secundaria (044)",728,54,289,303,5,77,
"Superior no univ. incompleta (045)",65,9,34,14,,8,
"Superior no univ. completa (046)",90,36,20,28,,6,
"Superior univ. incompleta (047)",68,20,12,30,,5,1
"Superior univ. completa (048)",97,65,8,22,,2,
"Mujeres (050)",1011,126,117,408,11,341,8
"Sin nivel (051)",147,1,13,74,1,58,
"Primaria (053)",360,4,50,140,6,158,2
"Secundaria (054)",336,17,51,147,3,112,6
"Superior no univ. incompleta (055)",28,7,1,15,,5,
"Superior no univ. completa (056)",52,31,1,15,1,4,
"Superior univ. incompleta (057)",12,4,,5,,3,
"Superior univ. completa (058)",76,62,1,12,,1,
,,,,,,,
"RURAL (060)",1424,76,364,694,4,282,4
"Sin nivel (061)",167,1,24,100,1,40,1
"Educación inicial (062)",2,,,1,,1,
"Primaria (063)",532,8,116,283,1,124,
"Secundaria (064)",582,19,185,264,,111,3
"Superior no univ. incompleta (065)",39,2,19,14,,4,
"Superior no univ. completa (066)",42,10,6,23,2,1,
"Superior univ. incompleta (067)",10,5,4,1,,,
"Superior univ. completa (068)",50,31,10,8,,1,
"Hombres (070)",922,55,285,485,4,92,1
"Sin nivel (071)",61,1,10,44,1,5,
"Primaria (073)",337,7,82,211,1,36,
"Secundaria (074)",416,15,160,190,,50,1
"Superior no univ. incompleta (075)",27,1,14,11,,1,
"Superior no univ. completa (076)",35,6,5,22,2,,
"Superior univ. incompleta (077)",10,5,4,1,,,
"Superior univ. completa (078)",36,20,10,6,,,
"Mujeres (080)",502,21,79,209,,190,3
"Sin nivel (081)",106,,14,56,,35,1
"Educación inicial (082)",2,,,1,,1,
"Primaria (083)",195,1,34,72,,88,
"Secundaria (084)",166,4,25,74,,61,2
"Superior no univ. incompleta (085)",12,1,5,3,,3,
"Superior no univ. completa (086)",7,4,1,1,,1,
"Superior univ. completa (088)",14,11,,2,,1,
