"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LAMPA (000)",15813,1571,2503,6946,105,2522,138,2028
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",41,39,,,2,,,
"Profes., científicos e intelectuales (002)",847,787,,58,1,1,,
"Técnicos de nivel medio y trab. asimilados (003)",227,151,,70,3,3,,
"Jefes y empleados de oficina (004)",250,249,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",831,77,16,637,13,88,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",4590,,9,4523,52,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1808,,866,820,19,103,,
"Obreros construc.,conf.,papel, fab., instr. (008)",950,54,525,349,11,11,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3770,102,1010,285,3,2232,138,
"Otra (010)",50,50,,,,,,
"Ocupaciñn no especificada (011)",421,62,77,203,1,78,,
"Desocupado (012)",2028,,,,,,,2028
"Hombres (013)",10348,1133,2284,4324,71,932,21,1583
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",35,33,,,2,,,
"Profes., científicos e intelectuales (015)",597,553,,43,1,,,
"Técnicos de nivel medio y trab. asimilados (016)",188,121,,62,2,3,,
"Jefes y empleados de oficina (017)",160,160,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",266,56,12,180,2,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3272,,5,3222,39,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1178,,826,305,13,34,,
"Obreros construc.,conf.,papel, fab., instr. (021)",907,54,516,317,11,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1898,76,860,96,1,844,21,
"Otra (023)",49,49,,,,,,
"Ocupaciñn no especificada (024)",215,31,65,99,,20,,
"Desocupado (025)",1583,,,,,,,1583
"Mujeres (026)",5465,438,219,2622,34,1590,117,445
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",250,234,,15,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",39,30,,8,1,,,
"Jefes y empleados de oficina (030)",90,89,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",565,21,4,457,11,72,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1318,,4,1301,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",630,,40,515,6,69,,
"Obreros construc.,conf.,papel, fab., instr. (034)",43,,9,32,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1872,26,150,189,2,1388,117,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",206,31,12,104,1,58,,
"Desocupado (038)",445,,,,,,,445
,,,,,,,,
"URBANA (039)",5620,1173,921,2201,44,408,70,803
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",39,38,,,1,,,
"Profes., científicos e intelectuales (041)",620,583,,36,1,,,
"Técnicos de nivel medio y trab. asimilados (042)",134,85,,44,3,2,,
"Jefes y empleados de oficina (043)",205,204,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",631,43,4,505,13,66,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",616,,7,595,13,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",860,,327,486,7,40,,
"Obreros construc.,conf.,papel, fab., instr. (047)",538,44,239,244,5,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",927,79,294,218,1,265,70,
"Otra (049)",45,45,,,,,,
"Ocupaciñn no especificada (050)",202,52,50,72,,28,,
"Desocupado (051)",803,,,,,,,803
"Hombres (052)",3634,803,842,1185,27,156,5,616
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",33,32,,,1,,,
"Profes., científicos e intelectuales (054)",420,395,,24,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",104,60,,40,2,2,,
"Jefes y empleados de oficina (056)",119,119,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",167,27,3,126,2,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",459,,5,441,12,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",552,,305,226,4,17,,
"Obreros construc.,conf.,papel, fab., instr. (060)",506,44,230,223,5,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",503,59,257,70,,112,5,
"Otra (062)",44,44,,,,,,
"Ocupaciñn no especificada (063)",111,23,42,35,,11,,
"Desocupado (064)",616,,,,,,,616
"Mujeres (065)",1986,370,79,1016,17,252,65,187
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,6,,,,,,
"Profes., científicos e intelectuales (067)",200,188,,12,,,,
"Técnicos de nivel medio y trab. asimilados (068)",30,25,,4,1,,,
"Jefes y empleados de oficina (069)",86,85,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",464,16,1,379,11,57,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",157,,2,154,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",308,,22,260,3,23,,
"Obreros construc.,conf.,papel, fab., instr. (073)",32,,9,21,,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",424,20,37,148,1,153,65,
"Otra (075)",1,1,,,,,,
"Ocupaciñn no especificada (076)",91,29,8,37,,17,,
"Desocupado (077)",187,,,,,,,187
,,,,,,,,
"RURAL (078)",10193,398,1582,4745,61,2114,68,1225
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,1,,,1,,,
"Profes., científicos e intelectuales (080)",227,204,,22,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",93,66,,26,,1,,
"Jefes y empleados de oficina (082)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",200,34,12,132,,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3974,,2,3928,39,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",948,,539,334,12,63,,
"Obreros construc.,conf.,papel, fab., instr. (086)",412,10,286,105,6,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2843,23,716,67,2,1967,68,
"Otra (088)",5,5,,,,,,
"Ocupaciñn no especificada (089)",219,10,27,131,1,50,,
"Desocupado (090)",1225,,,,,,,1225
"Hombres (091)",6714,330,1442,3139,44,776,16,967
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,1,,,1,,,
"Profes., científicos e intelectuales (093)",177,158,,19,,,,
"Técnicos de nivel medio y trab. asimilados (094)",84,61,,22,,1,,
"Jefes y empleados de oficina (095)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",99,29,9,54,,7,,
