"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia DOS DE MAYO (000)",12649,1415,2975,5080,323,2004,161,691
"Agric., ganadería, caza y silvicultura (001)",8206,5,2493,3640,276,1792,,
"Pesca (002)",4,2,,2,,,,
"Explotación de minas y canteras (003)",57,13,42,,2,,,
"Industrias manufactureras (004)",305,6,66,196,18,19,,
"Suministro de electricidad, gas y agua (005)",2,,2,,,,,
"Construcción (006)",283,11,219,47,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",850,26,10,697,11,106,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",41,2,9,29,,1,,
"Comercio al por mayor (009)",31,2,1,25,,3,,
"Comercio al por menor (010)",778,22,,643,11,102,,
"Hoteles y restaurantes (011)",197,16,12,156,4,9,,
"Trans., almac. y comunicaciones (012)",228,36,38,142,5,7,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",63,33,2,27,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",225,203,22,,,,,
"Enseñanza (016)",843,828,,14,,1,,
"Servicios sociales y de salud (017)",173,168,3,2,,,,
"Otras activ. serv.comun.soc y personales (018)",69,24,6,39,,,,
"Hogares privados con servicio doméstico (019)",161,,,,,,161,
"Actividad economica no especificada (021)",287,39,60,118,2,68,,
"Desocupado (022)",691,,,,,,,691
"Hombres (023)",9420,807,2787,3980,266,1038,24,518
"Agric., ganadería, caza y silvicultura (024)",6714,5,2336,3188,230,955,,
"Pesca (025)",4,2,,2,,,,
"Explotación de minas y canteras (026)",56,12,42,,2,,,
"Industrias manufactureras (027)",261,4,63,161,18,15,,
"Suministro de electricidad, gas y agua (028)",2,,2,,,,,
"Construcción (029)",280,11,217,46,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",398,16,10,337,6,29,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",39,2,9,28,,,,
"Comercio al por mayor (032)",25,1,1,21,,2,,
"Comercio al por menor (033)",334,13,,288,6,27,,
"Hoteles y restaurantes (034)",37,8,7,19,1,2,,
"Trans., almac. y comunicaciones (035)",220,33,36,140,4,7,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",53,26,2,25,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",174,153,21,,,,,
"Enseñanza (039)",452,444,,8,,,,
"Servicios sociales y de salud (040)",66,63,1,2,,,,
"Otras activ. serv.comun.soc y personales (041)",39,14,5,20,,,,
"Hogares privados con servicio doméstico (042)",24,,,,,,24,
"Actividad economica no especificada (044)",119,13,45,32,,29,,
"Desocupado (045)",518,,,,,,,518
"Mujeres (046)",3229,608,188,1100,57,966,137,173
"Agric., ganadería, caza y silvicultura (047)",1492,,157,452,46,837,,
"Explotación de minas y canteras (049)",1,1,,,,,,
"Industrias manufactureras (050)",44,2,3,35,,4,,
"Construcción (052)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",452,10,,360,5,77,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,1,,1,,
"Comercio al por mayor (055)",6,1,,4,,1,,
"Comercio al por menor (056)",444,9,,355,5,75,,
"Hoteles y restaurantes (057)",160,8,5,137,3,7,,
"Trans., almac. y comunicaciones (058)",8,3,2,2,1,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",10,7,,2,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",51,50,1,,,,,
"Enseñanza (062)",391,384,,6,,1,,
"Servicios sociales y de salud (063)",107,105,2,,,,,
"Otras activ. serv.comun.soc y personales (064)",30,10,1,19,,,,
"Hogares privados con servicio doméstico (065)",137,,,,,,137,
"Actividad economica no especificada (067)",168,26,15,86,2,39,,
,,,,,,,,
"URBANA (068)",4901,1202,752,2084,50,405,102,306
"Agric., ganadería, caza y silvicultura (069)",1689,4,464,931,20,270,,
"Pesca (070)",1,,,1,,,,
"Explotación de minas y canteras (071)",39,10,29,,,,,
"Industrias manufactureras (072)",236,5,53,149,15,14,,
"Suministro de electricidad, gas y agua (073)",2,,2,,,,,
"Construcción (074)",172,11,123,36,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",721,23,9,590,5,94,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",40,2,8,29,,1,,
"Comercio al por mayor (077)",25,2,1,19,,3,,
"Comercio al por menor (078)",656,19,,542,5,90,,
"Hoteles y restaurantes (079)",161,12,9,129,4,7,,
"Trans., almac. y comunicaciones (080)",190,32,27,121,4,6,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",55,26,1,27,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",197,178,19,,,,,
"Enseñanza (084)",725,713,,11,,1,,
"Servicios sociales y de salud (085)",155,150,3,2,,,,
"Otras activ. serv.comun.soc y personales (086)",57,20,2,35,,,,
"Hogares privados con servicio doméstico (087)",102,,,,,,102,
"Actividad economica no especificada (089)",88,13,11,52,,12,,
"Desocupado (090)",306,,,,,,,306
"Hombres (091)",3351,676,696,1473,40,223,13,230
"Agric., ganadería, caza y silvicultura (092)",1473,4,429,847,18,175,,
"Pesca (093)",1,,,1,,,,
"Explotación de minas y canteras (094)",39,10,29,,,,,
"Industrias manufactureras (095)",209,3,51,128,15,12,,
"Suministro de electricidad, gas y agua (096)",2,,2,,,,,
"Construcción (097)",169,11,121,35,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",316,14,9,267,1,25,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",38,2,8,28,,,,
"Comercio al por mayor (100)",20,1,1,16,,2,,
"Comercio al por menor (101)",258,11,,223,1,23,,
"Hoteles y restaurantes (102)",28,7,5,13,1,2,,
"Trans., almac. y comunicaciones (103)",182,29,25,119,3,6,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",46,20,1,25,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",151,133,18,,,,,
"Enseñanza (107)",378,372,,6,,,,
"Servicios sociales y de salud (108)",58,55,1,2,,,,
"Otras activ. serv.comun.soc y personales (109)",30,10,1,19,,,,
"Hogares privados con servicio doméstico (110)",13,,,,,,13,
"Actividad economica no especificada (112)",23,5,4,11,,3,,
"Desocupado (113)",230,,,,,,,230
"Mujeres (114)",1550,526,56,611,10,182,89,76
"Agric., ganadería, caza y silvicultura (115)",216,,35,84,2,95,,
"Industrias manufactureras (118)",27,2,2,21,,2,,
"Construcción (120)",3,,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",405,9,,323,4,69,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",2,,,1,,1,,
"Comercio al por mayor (123)",5,1,,3,,1,,
