"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia JUNIN (000)",9244,81,2455,3064,2680,964
"Empleado (001)",1671,9,495,725,419,23
"Obrero (002)",1372,8,410,467,376,111
"Trabajador independiente (003)",4938,13,1013,1578,1620,714
"Empleador o patrono (004)",312,1,71,97,98,45
"Trabajador familiar no remunerado (005)",865,45,433,174,146,67
"Trabajador del hogar (006)",86,5,33,23,21,4
"Hombres (008)",6221,37,1691,2022,1812,659
"Empleado (009)",955,3,266,412,257,17
"Obrero (010)",1157,8,357,400,305,87
"Trabajador independiente (011)",3459,6,735,1086,1130,502
"Empleador o patrono (012)",204,1,40,61,70,32
"Trabajador familiar no remunerado (013)",445,19,293,63,49,21
"Trabajador del hogar (014)",1,,,,1,
"Mujeres (016)",3023,44,764,1042,868,305
"Empleado (017)",716,6,229,313,162,6
"Obrero (018)",215,,53,67,71,24
"Trabajador independiente (019)",1479,7,278,492,490,212
"Empleador o patrono (020)",108,,31,36,28,13
"Trabajador familiar no remunerado (021)",420,26,140,111,97,46
"Trabajador del hogar (022)",85,5,33,23,20,4
,,,,,,
"URBANA (024)",5942,51,1627,2173,1690,401
"Empleado (025)",1529,9,457,659,385,19
"Obrero (026)",881,3,278,327,225,48
"Trabajador independiente (027)",2936,9,679,1031,931,286
"Empleador o patrono (028)",148,,38,51,43,16
"Trabajador familiar no remunerado (029)",369,25,146,84,86,28
"Trabajador del hogar (030)",79,5,29,21,20,4
"Hombres (032)",3701,19,1050,1326,1055,251
"Empleado (033)",867,3,244,373,234,13
"Obrero (034)",753,3,245,283,184,38
"Trabajador independiente (035)",1835,4,459,619,579,174
"Empleador o patrono (036)",95,,19,31,32,13
"Trabajador familiar no remunerado (037)",150,9,83,20,25,13
"Trabajador del hogar (038)",1,,,,1,
"Mujeres (040)",2241,32,577,847,635,150
"Empleado (041)",662,6,213,286,151,6
"Obrero (042)",128,,33,44,41,10
"Trabajador independiente (043)",1101,5,220,412,352,112
"Empleador o patrono (044)",53,,19,20,11,3
"Trabajador familiar no remunerado (045)",219,16,63,64,61,15
"Trabajador del hogar (046)",78,5,29,21,19,4
,,,,,,
"RURAL (048)",3302,30,828,891,990,563
"Empleado (049)",142,,38,66,34,4
"Obrero (050)",491,5,132,140,151,63
"Trabajador independiente (051)",2002,4,334,547,689,428
"Empleador o patrono (052)",164,1,33,46,55,29
"Trabajador familiar no remunerado (053)",496,20,287,90,60,39
"Trabajador del hogar (054)",7,,4,2,1,
"Hombres (056)",2520,18,641,696,757,408
"Empleado (057)",88,,22,39,23,4
"Obrero (058)",404,5,112,117,121,49
"Trabajador independiente (059)",1624,2,276,467,551,328
"Empleador o patrono (060)",109,1,21,30,38,19
"Trabajador familiar no remunerado (061)",295,10,210,43,24,8
"Mujeres (064)",782,12,187,195,233,155
"Empleado (065)",54,,16,27,11,
"Obrero (066)",87,,20,23,30,14
"Trabajador independiente (067)",378,2,58,80,138,100
"Empleador o patrono (068)",55,,12,16,17,10
"Trabajador familiar no remunerado (069)",201,10,77,47,36,31
"Trabajador del hogar (070)",7,,4,2,1,
