"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia POMABAMBA (000)",5891,1231,1268,2599,19,646,128
"Sin nivel (001)",1199,7,287,670,,203,32
"Educación inicial (002)",12,,5,5,,2,
"Primaria (003)",1870,16,500,1054,2,256,42
"Secundaria (004)",1232,115,357,566,9,138,47
"Superior no univ. incompleta (005)",215,79,31,79,2,21,3
"Superior no univ. completa (006)",826,616,52,135,2,19,2
"Superior univ. incompleta (007)",129,83,12,28,1,3,2
"Superior univ. completa (008)",408,315,24,62,3,4,
"Hombres (010)",4623,772,1207,2227,16,382,19
"Sin nivel (011)",927,3,260,578,,78,8
"Educación inicial (012)",10,,5,4,,1,
"Primaria (013)",1617,14,486,949,1,166,1
"Secundaria (014)",1024,79,341,476,8,110,10
"Superior no univ. incompleta (015)",157,50,31,61,1,14,
"Superior no univ. completa (016)",528,375,51,90,2,10,
"Superior univ. incompleta (017)",90,51,12,23,1,3,
"Superior univ. completa (018)",270,200,21,46,3,,
"Mujeres (020)",1268,459,61,372,3,264,109
"Sin nivel (021)",272,4,27,92,,125,24
"Educación inicial (022)",2,,,1,,1,
"Primaria (023)",253,2,14,105,1,90,41
"Secundaria (024)",208,36,16,90,1,28,37
"Superior no univ. incompleta (025)",58,29,,18,1,7,3
"Superior no univ. completa (026)",298,241,1,45,,9,2
"Superior univ. incompleta (027)",39,32,,5,,,2
"Superior univ. completa (028)",138,115,3,16,,4,
,,,,,,,
"URBANA (030)",1953,912,173,681,15,94,78
"Sin nivel (031)",113,3,12,74,,12,12
"Primaria (033)",296,12,42,178,2,33,29
"Secundaria (034)",424,80,73,209,6,24,32
"Superior no univ. incompleta (035)",129,53,11,50,2,11,2
"Superior no univ. completa (036)",572,443,21,96,2,9,1
"Superior univ. incompleta (037)",89,61,2,22,1,1,2
"Superior univ. completa (038)",330,260,12,52,2,4,
"Hombres (040)",1236,546,165,460,12,44,9
"Sin nivel (041)",55,1,10,37,,5,2
"Primaria (043)",192,10,41,123,1,16,1
"Secundaria (044)",300,55,70,151,5,13,6
"Superior no univ. incompleta (045)",83,31,11,34,1,6,
"Superior no univ. completa (046)",341,257,21,58,2,3,
"Superior univ. incompleta (047)",58,35,2,19,1,1,
"Superior univ. completa (048)",207,157,10,38,2,,
"Mujeres (050)",717,366,8,221,3,50,69
"Sin nivel (051)",58,2,2,37,,7,10
"Primaria (053)",104,2,1,55,1,17,28
"Secundaria (054)",124,25,3,58,1,11,26
"Superior no univ. incompleta (055)",46,22,,16,1,5,2
"Superior no univ. completa (056)",231,186,,38,,6,1
"Superior univ. incompleta (057)",31,26,,3,,,2
"Superior univ. completa (058)",123,103,2,14,,4,
,,,,,,,
"RURAL (060)",3938,319,1095,1918,4,552,50
"Sin nivel (061)",1086,4,275,596,,191,20
"Educación inicial (062)",12,,5,5,,2,
"Primaria (063)",1574,4,458,876,,223,13
"Secundaria (064)",808,35,284,357,3,114,15
"Superior no univ. incompleta (065)",86,26,20,29,,10,1
"Superior no univ. completa (066)",254,173,31,39,,10,1
"Superior univ. incompleta (067)",40,22,10,6,,2,
"Superior univ. completa (068)",78,55,12,10,1,,
"Hombres (070)",3387,226,1042,1767,4,338,10
"Sin nivel (071)",872,2,250,541,,73,6
"Educación inicial (072)",10,,5,4,,1,
"Primaria (073)",1425,4,445,826,,150,
"Secundaria (074)",724,24,271,325,3,97,4
"Superior no univ. incompleta (075)",74,19,20,27,,8,
"Superior no univ. completa (076)",187,118,30,32,,7,
"Superior univ. incompleta (077)",32,16,10,4,,2,
"Superior univ. completa (078)",63,43,11,8,1,,
"Mujeres (080)",551,93,53,151,,214,40
"Sin nivel (081)",214,2,25,55,,118,14
"Educación inicial (082)",2,,,1,,1,
"Primaria (083)",149,,13,50,,73,13
"Secundaria (084)",84,11,13,32,,17,11
"Superior no univ. incompleta (085)",12,7,,2,,2,1
"Superior no univ. completa (086)",67,55,1,7,,3,1
"Superior univ. incompleta (087)",8,6,,2,,,
"Superior univ. completa (088)",15,12,1,2,,,
