"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SIHUAS (000)",8720,1249,1341,4183,63,1317,135,432
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",38,37,,,1,,,
"Profes., científicos e intelectuales (002)",816,781,,31,2,2,,
"Técnicos de nivel medio y trab. asimilados (003)",123,73,,47,3,,,
"Jefes y empleados de oficina (004)",181,181,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",310,39,5,211,8,47,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3491,,,3454,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",195,,74,114,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (008)",220,19,120,65,9,7,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",2720,67,1109,187,,1222,135,
"Otra (010)",14,14,,,,,,
"Ocupaciñn no especificada (011)",180,38,33,74,1,34,,
"Desocupado (012)",432,,,,,,,432
"Hombres (013)",6029,728,1074,3220,49,606,5,347
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,31,,,1,,,
"Profes., científicos e intelectuales (015)",460,444,,13,2,1,,
"Técnicos de nivel medio y trab. asimilados (016)",85,46,,36,3,,,
"Jefes y empleados de oficina (017)",109,109,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",120,17,,84,6,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2885,,,2858,27,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",172,,66,102,1,3,,
"Obreros construc.,conf.,papel, fab., instr. (021)",219,19,120,65,9,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",1528,36,875,42,,570,5,
"Otra (023)",14,14,,,,,,
"Ocupaciñn no especificada (024)",58,12,13,20,,13,,
"Desocupado (025)",347,,,,,,,347
"Mujeres (026)",2691,521,267,963,14,711,130,85
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",356,337,,18,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",38,27,,11,,,,
"Jefes y empleados de oficina (030)",72,72,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",190,22,5,127,2,34,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",606,,,596,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",23,,8,12,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (034)",1,,,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1192,31,234,145,,652,130,
"Ocupaciñn no especificada (037)",122,26,20,54,1,21,,
"Desocupado (038)",85,,,,,,,85
,,,,,,,,
"URBANA (039)",2870,988,431,946,22,204,97,182
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",23,22,,,1,,,
"Profes., científicos e intelectuales (041)",655,630,,21,2,2,,
"Técnicos de nivel medio y trab. asimilados (042)",110,62,,45,3,,,
"Jefes y empleados de oficina (043)",142,142,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",226,29,1,156,7,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",477,,,476,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",126,,46,74,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (047)",150,18,80,45,5,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",694,42,293,105,,157,97,
"Otra (049)",14,14,,,,,,
"Ocupaciñn no especificada (050)",71,29,11,24,1,6,,
"Desocupado (051)",182,,,,,,,182
"Hombres (052)",1777,560,365,596,18,93,2,143
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",19,18,,,1,,,
"Profes., científicos e intelectuales (054)",356,344,,9,2,1,,
"Técnicos de nivel medio y trab. asimilados (055)",78,41,,34,3,,,
"Jefes y empleados de oficina (056)",77,77,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",82,12,,57,5,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",338,,,337,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",110,,40,67,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (060)",149,18,80,45,5,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",378,25,238,33,,80,2,
"Otra (062)",14,14,,,,,,
"Ocupaciñn no especificada (063)",33,11,7,14,,1,,
"Desocupado (064)",143,,,,,,,143
"Mujeres (065)",1093,428,66,350,4,111,95,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",299,286,,12,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",32,21,,11,,,,
"Jefes y empleados de oficina (069)",65,65,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",144,17,1,99,2,25,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",139,,,139,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",16,,6,7,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",316,17,55,72,,77,95,
"Ocupaciñn no especificada (076)",38,18,4,10,1,5,,
"Desocupado (077)",39,,,,,,,39
,,,,,,,,
"RURAL (078)",5850,261,910,3237,41,1113,38,250
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",15,15,,,,,,
"Profes., científicos e intelectuales (080)",161,151,,10,,,,
"Técnicos de nivel medio y trab. asimilados (081)",13,11,,2,,,,
"Jefes y empleados de oficina (082)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",84,10,4,55,1,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3014,,,2978,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",69,,28,40,,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",70,1,40,20,4,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2026,25,816,82,,1065,38,
"Ocupaciñn no especificada (089)",109,9,22,50,,28,,
"Desocupado (090)",250,,,,,,,250
"Hombres (091)",4252,168,709,2624,31,513,3,204
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",13,13,,,,,,
"Profes., científicos e intelectuales (093)",104,100,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",7,5,,2,,,,
"Jefes y empleados de oficina (095)",32,32,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",38,5,,27,1,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2547,,,2521,26,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",62,,26,35,,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",70,1,40,20,4,5,,
