"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SAN MARTIN",,,,
"Viviendas particulares (001)",26646,22495,3122,1029
"Ocupantes presentes (002)",115976,98984,12783,4209
"Casa independiente",,,,
"Viviendas particulares (004)",24088,20615,2488,985
"Ocupantes presentes (005)",107356,92379,10957,4020
"Departamento en edificio",,,,
"Viviendas particulares (007)",239,217,22,
"Ocupantes presentes (008)",781,702,79,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",1793,1328,465,
"Ocupantes presentes (011)",5902,4622,1280,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",352,232,115,5
"Ocupantes presentes (014)",1267,886,360,21
"Choza o cabaña",,,,
"Viviendas particulares (016)",5,,,5
"Ocupantes presentes (017)",22,,,22
"Vivienda improvisada",,,,
"Viviendas particulares (019)",114,54,26,34
"Ocupantes presentes (020)",472,231,95,146
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",55,49,6,
"Ocupantes presentes (023)",176,164,12,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",24422,21070,2858,494
"Ocupantes presentes (029)",106502,92682,11759,2061
"Casa independiente",,,,
"Viviendas particulares (031)",21969,19263,2244,462
"Ocupantes presentes (032)",98262,86357,9991,1914
"Departamento en edificio",,,,
"Viviendas particulares (034)",237,215,22,
"Ocupantes presentes (035)",769,690,79,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",1721,1271,450,
"Ocupantes presentes (038)",5649,4412,1237,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",342,223,115,4
"Ocupantes presentes (041)",1232,853,360,19
"Choza o cabaña",,,,
"Viviendas particulares (043)",2,,,2
"Ocupantes presentes (044)",13,,,13
"Vivienda improvisada",,,,
"Viviendas particulares (046)",98,51,21,26
"Ocupantes presentes (047)",415,220,80,115
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",53,47,6,
"Ocupantes presentes (050)",162,150,12,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",2224,1425,264,535
"Ocupantes presentes (056)",9474,6302,1024,2148
"Casa independiente",,,,
"Viviendas particulares (058)",2119,1352,244,523
"Ocupantes presentes (059)",9094,6022,966,2106
"Departamento en edificio",,,,
"Viviendas particulares (061)",2,2,,
"Ocupantes presentes (062)",12,12,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",72,57,15,
"Ocupantes presentes (065)",253,210,43,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",10,9,,1
"Ocupantes presentes (068)",35,33,,2
"Choza o cabaña",,,,
"Viviendas particulares (070)",3,,,3
"Ocupantes presentes (071)",9,,,9
"Vivienda improvisada",,,,
"Viviendas particulares (073)",16,3,5,8
"Ocupantes presentes (074)",57,11,15,31
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,2,,
"Ocupantes presentes (077)",14,14,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",26056,22268,2872,916
"Ocupantes presentes (110)",113486,98020,11719,3747
"Casa independiente",,,,
"Viviendas particulares (112)",23503,20388,2238,877
"Ocupantes presentes (113)",104888,91415,9893,3580
"Departamento en edificio",,,,
"Viviendas particulares (115)",239,217,22,
"Ocupantes presentes (116)",781,702,79,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",1793,1328,465,
"Ocupantes presentes (119)",5902,4622,1280,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",352,232,115,5
"Ocupantes presentes (122)",1267,886,360,21
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",114,54,26,34
"Ocupantes presentes (128)",472,231,95,146
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",55,49,6,
"Ocupantes presentes (131)",176,164,12,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",23898,20859,2614,425
"Ocupantes presentes (137)",104264,91785,10715,1764
"Casa independiente",,,,
"Viviendas particulares (139)",21447,19052,2000,395
"Ocupantes presentes (140)",96037,85460,8947,1630
"Departamento en edificio",,,,
"Viviendas particulares (142)",237,215,22,
"Ocupantes presentes (143)",769,690,79,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",1721,1271,450,
"Ocupantes presentes (146)",5649,4412,1237,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",342,223,115,4
"Ocupantes presentes (149)",1232,853,360,19
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",98,51,21,26
"Ocupantes presentes (155)",415,220,80,115
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",53,47,6,
"Ocupantes presentes (158)",162,150,12,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",2158,1409,258,491
"Ocupantes presentes (164)",9222,6235,1004,1983
"Casa independiente",,,,
"Viviendas particulares (166)",2056,1336,238,482
"Ocupantes presentes (167)",8851,5955,946,1950
"Departamento en edificio",,,,
"Viviendas particulares (169)",2,2,,
"Ocupantes presentes (170)",12,12,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",72,57,15,
"Ocupantes presentes (173)",253,210,43,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",10,9,,1
"Ocupantes presentes (176)",35,33,,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",16,3,5,8
"Ocupantes presentes (182)",57,11,15,31
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,2,,
"Ocupantes presentes (185)",14,14,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",590,227,250,113
"Ocupantes presentes (218)",2490,964,1064,462
"Casa independiente",,,,
"Viviendas particulares (220)",585,227,250,108
"Ocupantes presentes (221)",2468,964,1064,440
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",5,,,5
"Ocupantes presentes (233)",22,,,22
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",524,211,244,69
"Ocupantes presentes (245)",2238,897,1044,297
"Casa independiente",,,,
"Viviendas particulares (247)",522,211,244,67
"Ocupantes presentes (248)",2225,897,1044,284
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",2,,,2
"Ocupantes presentes (260)",13,,,13
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",66,16,6,44
"Ocupantes presentes (272)",252,67,20,165
"Casa independiente",,,,
"Viviendas particulares (274)",63,16,6,41
"Ocupantes presentes (275)",243,67,20,156
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",3,,,3
"Ocupantes presentes (287)",9,,,9
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
