"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia ILO (000)",28096,161,8356,11192,7511,876
"Empleado (001)",9004,13,2767,3920,2181,123
"Obrero (002)",6042,12,1759,2289,1830,152
"Trabajador independiente (003)",9216,34,2237,3722,2745,478
"Empleador o patrono (004)",535,,108,233,166,28
"Trabajador familiar no remunerado (005)",681,78,245,170,137,51
"Trabajador del hogar (006)",648,18,295,218,109,8
"Desocupado (008)",1970,6,945,640,343,36
"Hombres (009)",17746,92,5075,6900,5066,613
"Empleado (010)",4894,6,1268,2091,1438,91
"Obrero (011)",5566,12,1610,2077,1728,139
"Trabajador independiente (012)",5339,25,1423,2088,1490,313
"Empleador o patrono (013)",356,,76,152,111,17
"Trabajador familiar no remunerado (014)",256,40,115,51,31,19
"Trabajador del hogar (015)",34,4,12,13,4,1
"Desocupado (017)",1301,5,571,428,264,33
"Mujeres (018)",10350,69,3281,4292,2445,263
"Empleado (019)",4110,7,1499,1829,743,32
"Obrero (020)",476,,149,212,102,13
"Trabajador independiente (021)",3877,9,814,1634,1255,165
"Empleador o patrono (022)",179,,32,81,55,11
"Trabajador familiar no remunerado (023)",425,38,130,119,106,32
"Trabajador del hogar (024)",614,14,283,205,105,7
"Desocupado (026)",669,1,374,212,79,3
,,,,,,
"URBANA (027)",27758,159,8265,11074,7410,850
"Empleado (028)",8835,13,2717,3848,2134,123
"Obrero (029)",5962,12,1727,2258,1816,149
"Trabajador independiente (030)",9148,33,2233,3710,2714,458
"Empleador o patrono (031)",534,,107,233,166,28
"Trabajador familiar no remunerado (032)",666,78,243,167,130,48
"Trabajador del hogar (033)",646,18,294,218,108,8
"Desocupado (035)",1967,5,944,640,342,36
"Hombres (036)",17472,90,5000,6792,4991,599
"Empleado (037)",4749,6,1230,2023,1399,91
"Obrero (038)",5489,12,1579,2047,1714,137
"Trabajador independiente (039)",5297,24,1420,2081,1470,302
"Empleador o patrono (040)",355,,75,152,111,17
"Trabajador familiar no remunerado (041)",249,40,113,48,30,18
"Trabajador del hogar (042)",34,4,12,13,4,1
"Desocupado (044)",1299,4,571,428,263,33
"Mujeres (045)",10286,69,3265,4282,2419,251
"Empleado (046)",4086,7,1487,1825,735,32
"Obrero (047)",473,,148,211,102,12
"Trabajador independiente (048)",3851,9,813,1629,1244,156
"Empleador o patrono (049)",179,,32,81,55,11
"Trabajador familiar no remunerado (050)",417,38,130,119,100,30
"Trabajador del hogar (051)",612,14,282,205,104,7
"Desocupado (053)",668,1,373,212,79,3
,,,,,,
"RURAL (054)",338,2,91,118,101,26
"Empleado (055)",169,,50,72,47,
"Obrero (056)",80,,32,31,14,3
"Trabajador independiente (057)",68,1,4,12,31,20
"Empleador o patrono (058)",1,,1,,,
"Trabajador familiar no remunerado (059)",15,,2,3,7,3
"Trabajador del hogar (060)",2,,1,,1,
"Desocupado (062)",3,1,1,,1,
"Hombres (063)",274,2,75,108,75,14
"Empleado (064)",145,,38,68,39,
"Obrero (065)",77,,31,30,14,2
"Trabajador independiente (066)",42,1,3,7,20,11
"Empleador o patrono (067)",1,,1,,,
"Trabajador familiar no remunerado (068)",7,,2,3,1,1
"Desocupado (071)",2,1,,,1,
"Mujeres (072)",64,,16,10,26,12
"Empleado (073)",24,,12,4,8,
"Obrero (074)",3,,1,1,,1
"Trabajador independiente (075)",26,,1,5,11,9
"Trabajador familiar no remunerado (077)",8,,,,6,2
"Trabajador del hogar (078)",2,,1,,1,
"Desocupado (080)",1,,1,,,
