"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TARATA (000)",4267,538,585,1982,40,877,26,219
"Agric., ganadería, caza y silvicultura (001)",2684,6,293,1537,17,831,,
"Pesca (002)",3,,1,2,,,,
"Explotación de minas y canteras (003)",3,,3,,,,,
"Industrias manufactureras (004)",59,3,16,31,8,1,,
"Suministro de electricidad, gas y agua (005)",22,1,21,,,,,
"Construcción (006)",242,13,201,25,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",261,14,1,214,6,26,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",23,3,,16,4,,,
"Comercio al por mayor (009)",4,,,3,,1,,
"Comercio al por menor (010)",234,11,1,195,2,25,,
"Hoteles y restaurantes (011)",99,20,2,63,4,10,,
"Trans., almac. y comunicaciones (012)",86,25,5,55,1,,,
"Intermediación financiera (013)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (014)",44,30,1,10,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",226,193,33,,,,,
"Enseñanza (016)",170,154,,16,,,,
"Servicios sociales y de salud (017)",54,51,,3,,,,
"Otras activ. serv.comun.soc y personales (018)",22,14,1,7,,,,
"Hogares privados con servicio doméstico (019)",26,,,,,,26,
"Actividad economica no especificada (021)",46,13,7,19,,7,,
"Desocupado (022)",219,,,,,,,219
"Hombres (023)",2486,311,439,1231,31,317,3,154
"Agric., ganadería, caza y silvicultura (024)",1544,6,199,1020,13,306,,
"Pesca (025)",3,,1,2,,,,
"Explotación de minas y canteras (026)",3,,3,,,,,
"Industrias manufactureras (027)",43,2,14,20,7,,,
"Suministro de electricidad, gas y agua (028)",8,1,7,,,,,
"Construcción (029)",220,12,180,25,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",97,10,1,76,6,4,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",21,3,,14,4,,,
"Comercio al por mayor (032)",1,,,1,,,,
"Comercio al por menor (033)",75,7,1,61,2,4,,
"Hoteles y restaurantes (034)",13,4,2,5,,2,,
"Trans., almac. y comunicaciones (035)",78,18,4,55,1,,,
"Activid.inmobil., empres. y alquileres (037)",31,18,1,9,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",162,139,23,,,,,
"Enseñanza (039)",75,71,,4,,,,
"Servicios sociales y de salud (040)",18,15,,3,,,,
"Otras activ. serv.comun.soc y personales (041)",13,10,,3,,,,
"Hogares privados con servicio doméstico (042)",3,,,,,,3,
"Actividad economica no especificada (044)",21,5,4,9,,3,,
"Desocupado (045)",154,,,,,,,154
"Mujeres (046)",1781,227,146,751,9,560,23,65
"Agric., ganadería, caza y silvicultura (047)",1140,,94,517,4,525,,
"Industrias manufactureras (050)",16,1,2,11,1,1,,
"Suministro de electricidad, gas y agua (051)",14,,14,,,,,
"Construcción (052)",22,1,21,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",164,4,,138,,22,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,2,,,,
"Comercio al por mayor (055)",3,,,2,,1,,
"Comercio al por menor (056)",159,4,,134,,21,,
"Hoteles y restaurantes (057)",86,16,,58,4,8,,
"Trans., almac. y comunicaciones (058)",8,7,1,,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",13,12,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",64,54,10,,,,,
"Enseñanza (062)",95,83,,12,,,,
"Servicios sociales y de salud (063)",36,36,,,,,,
"Otras activ. serv.comun.soc y personales (064)",9,4,1,4,,,,
"Hogares privados con servicio doméstico (065)",23,,,,,,23,
"Actividad economica no especificada (067)",25,8,3,10,,4,,
"Desocupado (068)",65,,,,,,,65
,,,,,,,,
"URBANA (069)",3217,446,482,1459,39,591,24,176
"Agric., ganadería, caza y silvicultura (070)",1871,6,240,1057,17,551,,
"Industrias manufactureras (073)",50,3,11,28,8,,,
"Suministro de electricidad, gas y agua (074)",22,1,21,,,,,
"Construcción (075)",211,9,177,24,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",231,12,,189,6,24,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",23,3,,16,4,,,
"Comercio al por mayor (078)",3,,,2,,1,,
"Comercio al por menor (079)",205,9,,171,2,23,,
"Hoteles y restaurantes (080)",92,19,,61,4,8,,
"Trans., almac. y comunicaciones (081)",79,22,4,52,1,,,
"Intermediación financiera (082)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (083)",37,24,1,9,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",183,163,20,,,,,
"Enseñanza (085)",137,122,,15,,,,
"Servicios sociales y de salud (086)",40,38,,2,,,,
"Otras activ. serv.comun.soc y personales (087)",20,13,1,6,,,,
"Hogares privados con servicio doméstico (088)",24,,,,,,24,
"Actividad economica no especificada (090)",43,13,7,16,,7,,
"Desocupado (091)",176,,,,,,,176
"Hombres (092)",1851,257,348,888,30,210,3,115
"Agric., ganadería, caza y silvicultura (093)",1078,6,158,700,13,201,,
"Industrias manufactureras (096)",35,2,9,17,7,,,
"Suministro de electricidad, gas y agua (097)",8,1,7,,,,,
"Construcción (098)",189,8,156,24,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",83,9,,65,6,3,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",21,3,,14,4,,,
"Comercio al por menor (102)",62,6,,51,2,3,,
"Hoteles y restaurantes (103)",11,4,,5,,2,,
"Trans., almac. y comunicaciones (104)",71,15,3,52,1,,,
"Activid.inmobil., empres. y alquileres (106)",26,14,1,8,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",123,113,10,,,,,
"Enseñanza (108)",64,60,,4,,,,
"Servicios sociales y de salud (109)",13,11,,2,,,,
"Otras activ. serv.comun.soc y personales (110)",12,9,,3,,,,
"Hogares privados con servicio doméstico (111)",3,,,,,,3,
"Actividad economica no especificada (113)",20,5,4,8,,3,,
"Desocupado (114)",115,,,,,,,115
"Mujeres (115)",1366,189,134,571,9,381,21,61
"Agric., ganadería, caza y silvicultura (116)",793,,82,357,4,350,,
"Industrias manufactureras (119)",15,1,2,11,1,,,
"Suministro de electricidad, gas y agua (120)",14,,14,,,,,
"Construcción (121)",22,1,21,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",148,3,,124,,21,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,2,,,,
"Comercio al por mayor (124)",3,,,2,,1,,
"Comercio al por menor (125)",143,3,,120,,20,,
"Hoteles y restaurantes (126)",81,15,,56,4,6,,
"Trans., almac. y comunicaciones (127)",8,7,1,,,,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",11,10,,1,,,,
