"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SANTIAGO DE CHUCO (000)",15421,232,5199,5547,3297,1146
"Empleado (001)",2343,4,692,1152,467,28
"Obrero (002)",4087,19,1692,1632,665,79
"Trabajador independiente (003)",6874,41,1645,2355,1908,925
"Empleador o patrono (004)",96,,19,33,28,16
"Trabajador familiar no remunerado (005)",1706,156,1004,288,183,75
"Trabajador del hogar (006)",315,12,147,87,46,23
"Hombres (008)",12687,179,4260,4548,2721,979
"Empleado (009)",1588,1,433,792,339,23
"Obrero (010)",3846,19,1574,1564,629,60
"Trabajador independiente (011)",5890,37,1404,1986,1625,838
"Empleador o patrono (012)",82,,15,30,22,15
"Trabajador familiar no remunerado (013)",1269,121,828,173,104,43
"Trabajador del hogar (014)",12,1,6,3,2,
"Mujeres (016)",2734,53,939,999,576,167
"Empleado (017)",755,3,259,360,128,5
"Obrero (018)",241,,118,68,36,19
"Trabajador independiente (019)",984,4,241,369,283,87
"Empleador o patrono (020)",14,,4,3,6,1
"Trabajador familiar no remunerado (021)",437,35,176,115,79,32
"Trabajador del hogar (022)",303,11,141,84,44,23
,,,,,,
"URBANA (024)",5261,58,1581,2127,1216,279
"Empleado (025)",1557,3,439,742,352,21
"Obrero (026)",1680,11,643,691,294,41
"Trabajador independiente (027)",1603,13,329,577,497,187
"Empleador o patrono (028)",25,,4,10,9,2
"Trabajador familiar no remunerado (029)",259,24,96,62,52,25
"Trabajador del hogar (030)",137,7,70,45,12,3
"Hombres (032)",3651,39,1102,1450,852,208
"Empleado (033)",925,1,232,438,237,17
"Obrero (034)",1565,11,595,653,273,33
"Trabajador independiente (035)",991,10,205,326,310,140
"Empleador o patrono (036)",20,,4,9,5,2
"Trabajador familiar no remunerado (037)",143,16,63,22,26,16
"Trabajador del hogar (038)",7,1,3,2,1,
"Mujeres (040)",1610,19,479,677,364,71
"Empleado (041)",632,2,207,304,115,4
"Obrero (042)",115,,48,38,21,8
"Trabajador independiente (043)",612,3,124,251,187,47
"Empleador o patrono (044)",5,,,1,4,
"Trabajador familiar no remunerado (045)",116,8,33,40,26,9
"Trabajador del hogar (046)",130,6,67,43,11,3
,,,,,,
"RURAL (048)",10160,174,3618,3420,2081,867
"Empleado (049)",786,1,253,410,115,7
"Obrero (050)",2407,8,1049,941,371,38
"Trabajador independiente (051)",5271,28,1316,1778,1411,738
"Empleador o patrono (052)",71,,15,23,19,14
"Trabajador familiar no remunerado (053)",1447,132,908,226,131,50
"Trabajador del hogar (054)",178,5,77,42,34,20
"Hombres (056)",9036,140,3158,3098,1869,771
"Empleado (057)",663,,201,354,102,6
"Obrero (058)",2281,8,979,911,356,27
"Trabajador independiente (059)",4899,27,1199,1660,1315,698
"Empleador o patrono (060)",62,,11,21,17,13
"Trabajador familiar no remunerado (061)",1126,105,765,151,78,27
"Trabajador del hogar (062)",5,,3,1,1,
"Mujeres (064)",1124,34,460,322,212,96
"Empleado (065)",123,1,52,56,13,1
"Obrero (066)",126,,70,30,15,11
"Trabajador independiente (067)",372,1,117,118,96,40
"Empleador o patrono (068)",9,,4,2,2,1
"Trabajador familiar no remunerado (069)",321,27,143,75,53,23
"Trabajador del hogar (070)",173,5,74,41,33,20
