"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",38,7,11,9,8,3
"Actividad economica no especificada (043)",474,,48,82,162,182
"Mujeres (045)",7644,45,2136,3021,2071,371
"Agric., ganadería, caza y silvicultura (046)",2204,17,701,835,555,96
"Pesca (047)",33,,13,14,5,1
"Explotación de minas y canteras (048)",4,,2,,2,
"Industrias manufactureras (049)",249,,65,95,82,7
"Suministro de electricidad, gas y agua (050)",4,,2,,2,
"Construcción (051)",38,,17,16,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1890,9,443,726,607,105
"Venta, mant.y rep. veh.autom.y motoc. (053)",42,,22,12,7,1
"Comercio al por mayor (054)",75,,26,28,19,2
"Comercio al por menor (055)",1773,9,395,686,581,102
"Hoteles y restaurantes (056)",749,7,190,257,259,36
"Trans., almac. y comunicaciones (057)",228,,99,100,27,2
"Intermediación financiera (058)",38,,17,14,7,
"Activid.inmobil., empres. y alquileres (059)",223,,90,97,34,2
"Admin.pub. y defensa; p. segur.soc.afil (060)",190,,51,80,56,3
"Enseñanza (061)",609,,112,370,122,5
"Servicios sociales y de salud (062)",193,,44,81,67,1
"Otras activ. serv.comun.soc y personales (063)",427,5,75,139,123,85
"Hogares privados con servicio doméstico (064)",340,7,141,117,70,5
"Actividad economica no especificada (066)",225,,74,80,48,23
,,,,,,
"URBANA (067)",18750,103,4924,7123,5453,1147
"Agric., ganadería, caza y silvicultura (068)",4828,36,1343,1719,1409,321
"Pesca (069)",838,1,244,375,198,20
"Explotación de minas y canteras (070)",105,,34,46,24,1
"Industrias manufactureras (071)",1047,5,295,351,352,44
"Suministro de electricidad, gas y agua (072)",55,,8,21,22,4
"Construcción (073)",1017,6,264,415,299,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",3230,18,856,1199,970,187
"Venta, mant.y rep. veh.autom.y motoc. (075)",513,1,197,191,113,11
"Comercio al por mayor (076)",162,2,54,67,35,4
"Comercio al por menor (077)",2555,15,605,941,822,172
"Hoteles y restaurantes (078)",997,13,282,332,326,44
"Trans., almac. y comunicaciones (079)",1961,6,560,830,512,53
"Intermediación financiera (080)",68,,24,26,18,
"Activid.inmobil., empres. y alquileres (081)",817,,232,372,193,20
"Admin.pub. y defensa; p. segur.soc.afil (082)",645,,119,268,245,13
"Enseñanza (083)",895,,160,506,217,12
"Servicios sociales y de salud (084)",280,,53,113,108,6
"Otras activ. serv.comun.soc y personales (085)",915,7,181,270,278,179
"Hogares privados con servicio doméstico (086)",369,11,151,124,76,7
"Actividad economica no especificada (088)",683,,118,156,206,203
"Hombres (089)",11770,66,2987,4351,3545,821
"Agric., ganadería, caza y silvicultura (090)",3123,24,792,1072,977,258
"Pesca (091)",806,1,231,362,193,19
"Explotación de minas y canteras (092)",101,,32,46,22,1
"Industrias manufactureras (093)",809,5,234,258,275,37
"Suministro de electricidad, gas y agua (094)",51,,6,21,20,4
"Construcción (095)",980,6,247,399,295,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",1404,10,426,500,377,91
"Venta, mant.y rep. veh.autom.y motoc. (097)",472,1,175,179,107,10
"Comercio al por mayor (098)",91,2,29,41,16,3
"Comercio al por menor (099)",841,7,222,280,254,78
"Hoteles y restaurantes (100)",269,6,99,80,75,9
"Trans., almac. y comunicaciones (101)",1736,6,464,730,485,51
"Intermediación financiera (102)",30,,7,12,11,
"Activid.inmobil., empres. y alquileres (103)",599,,145,276,159,19
"Admin.pub. y defensa; p. segur.soc.afil (104)",466,,72,193,191,10
"Enseñanza (105)",298,,52,141,98,7
"Servicios sociales y de salud (106)",97,,14,36,42,5
"Otras activ. serv.comun.soc y personales (107)",499,3,108,137,157,94
"Hogares privados con servicio doméstico (108)",35,5,10,9,8,3
"Actividad economica no especificada (110)",467,,48,79,160,180
"Mujeres (112)",6980,37,1937,2772,1908,326
"Agric., ganadería, caza y silvicultura (113)",1705,12,551,647,432,63
"Pesca (114)",32,,13,13,5,1
"Explotación de minas y canteras (115)",4,,2,,2,
"Industrias manufactureras (116)",238,,61,93,77,7
"Suministro de electricidad, gas y agua (117)",4,,2,,2,
"Construcción (118)",37,,17,16,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1826,8,430,699,593,96
"Venta, mant.y rep. veh.autom.y motoc. (120)",41,,22,12,6,1
"Comercio al por mayor (121)",71,,25,26,19,1
"Comercio al por menor (122)",1714,8,383,661,568,94
"Hoteles y restaurantes (123)",728,7,183,252,251,35
"Trans., almac. y comunicaciones (124)",225,,96,100,27,2
"Intermediación financiera (125)",38,,17,14,7,
"Activid.inmobil., empres. y alquileres (126)",218,,87,96,34,1
"Admin.pub. y defensa; p. segur.soc.afil (127)",179,,47,75,54,3
"Enseñanza (128)",597,,108,365,119,5
"Servicios sociales y de salud (129)",183,,39,77,66,1
"Otras activ. serv.comun.soc y personales (130)",416,4,73,133,121,85
"Hogares privados con servicio doméstico (131)",334,6,141,115,68,4
"Actividad economica no especificada (133)",216,,70,77,46,23
,,,,,,
"RURAL (134)",2521,35,724,898,657,207
"Agric., ganadería, caza y silvicultura (135)",1655,28,445,538,466,178
"Pesca (136)",196,1,38,110,44,3
"Explotación de minas y canteras (137)",111,,49,47,15,
"Industrias manufactureras (138)",108,1,42,31,32,2
"Suministro de electricidad, gas y agua (139)",3,,1,,2,
"Construcción (140)",30,,7,10,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",110,1,31,39,28,11
"Venta, mant.y rep. veh.autom.y motoc. (142)",17,,10,4,3,
"Comercio al por mayor (143)",6,,1,2,1,2
"Comercio al por menor (144)",87,1,20,33,24,9
"Hoteles y restaurantes (145)",36,,13,11,11,1
"Trans., almac. y comunicaciones (146)",53,,21,19,10,3
"Intermediación financiera (147)",1,,,,1,
"Activid.inmobil., empres. y alquileres (148)",56,,24,22,7,3
"Admin.pub. y defensa; p. segur.soc.afil (149)",80,,30,40,10,
"Enseñanza (150)",18,,5,8,5,
"Servicios sociales y de salud (151)",12,,7,4,1,
"Otras activ. serv.comun.soc y personales (152)",27,1,6,11,7,2
"Hogares privados con servicio doméstico (153)",9,3,1,2,2,1
"Actividad economica no especificada (155)",16,,4,6,4,2
"Hombres (156)",1857,27,525,649,494,162
"Agric., ganadería, caza y silvicultura (157)",1156,23,295,350,343,145
"Pesca (158)",195,1,38,109,44,3
"Explotación de minas y canteras (159)",111,,49,47,15,
"Industrias manufactureras (160)",97,1,38,29,27,2
"Suministro de electricidad, gas y agua (161)",3,,1,,2,
"Construcción (162)",29,,7,10,11,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",46,,18,12,14,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",16,,10,4,2,
"Comercio al por mayor (165)",2,,,,1,1
"Comercio al por menor (166)",28,,8,8,11,1
"Hoteles y restaurantes (167)",15,,6,6,3,
"Trans., almac. y comunicaciones (168)",50,,18,19,10,3
"Intermediación financiera (169)",1,,,,1,
"Activid.inmobil., empres. y alquileres (170)",51,,21,21,7,2
"Admin.pub. y defensa; p. segur.soc.afil (171)",69,,26,35,8,
"Enseñanza (172)",6,,1,3,2,
"Servicios sociales y de salud (173)",2,,2,,,
"Otras activ. serv.comun.soc y personales (174)",16,,4,5,5,2
"Hogares privados con servicio doméstico (175)",3,2,1,,,
"Actividad economica no especificada (177)",7,,,3,2,2
"Mujeres (179)",664,8,199,249,163,45
"Agric., ganadería, caza y silvicultura (180)",499,5,150,188,123,33
"Pesca (181)",1,,,1,,
"Industrias manufactureras (183)",11,,4,2,5,
"Construcción (185)",1,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",64,1,13,27,14,9
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,,1,
"Comercio al por mayor (188)",4,,1,2,,1
"Comercio al por menor (189)",59,1,12,25,13,8
"Hoteles y restaurantes (190)",21,,7,5,8,1
"Trans., almac. y comunicaciones (191)",3,,3,,,
"Activid.inmobil., empres. y alquileres (193)",5,,3,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (194)",11,,4,5,2,
"Enseñanza (195)",12,,4,5,3,
"Servicios sociales y de salud (196)",10,,5,4,1,
"Otras activ. serv.comun.soc y personales (197)",11,1,2,6,2,
"Hogares privados con servicio doméstico (198)",6,1,,2,2,1
"Actividad economica no especificada (200)",9,,4,3,2,
