"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MELGAR (000)",24033,3129,3571,11476,333,5329,195
"Agric., ganadería, caza y silvicultura (001)",13624,29,1651,6969,200,4775,
"Pesca (002)",10,,,6,2,2,
"Explotación de minas y canteras (003)",550,113,431,5,,1,
"Industrias manufactureras (004)",880,18,250,473,21,118,
"Suministro de electricidad, gas y agua (005)",30,9,21,,,,
"Construcción (006)",1091,16,754,268,11,42,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2508,113,45,2045,58,247,
"Venta, mant.y rep. veh.autom y motoc. (008)",185,21,34,119,8,3,
"Comercio al por mayor (009)",104,8,,76,8,12,
"Comercio al por menor (010)",2219,84,11,1850,42,232,
"Hoteles y restaurantes (011)",532,106,26,366,12,22,
"Trans., almac. y comunicaciones (012)",950,156,81,688,13,12,
"Intermediación financiera (013)",16,13,,3,,,
"Activid.inmobil., empres. y alquileres (014)",319,205,26,78,7,3,
"Admin.pub. y defensa; p. segur soc.afil (015)",750,621,129,,,,
"Enseñanza (016)",1274,1230,1,40,,3,
"Servicios sociales y de salud (017)",362,323,2,34,1,2,
"Otras activ. serv.comun.soc y personales (018)",294,91,9,187,3,4,
"Hogares privados con servicio doméstico (019)",195,,,,,,195
"Actividad economica no especificada (021)",648,86,145,314,5,98,
"Hombres (022)",14144,2052,2620,7402,217,1818,35
"Agric., ganadería, caza y silvicultura (023)",7719,29,874,5083,140,1593,
"Pesca (024)",8,,,5,2,1,
"Explotación de minas y canteras (025)",530,105,421,3,,1,
"Industrias manufactureras (026)",605,16,205,294,15,75,
"Suministro de electricidad, gas y agua (027)",26,7,19,,,,
"Construcción (028)",1059,15,728,267,10,39,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",902,59,45,713,29,56,
"Venta, mant.y rep. veh.autom y motoc. (030)",162,14,34,106,7,1,
"Comercio al por mayor (031)",48,6,,31,5,6,
"Comercio al por menor (032)",692,39,11,576,17,49,
"Hoteles y restaurantes (033)",114,45,7,54,3,5,
"Trans., almac. y comunicaciones (034)",889,126,76,665,11,11,
"Intermediación financiera (035)",11,10,,1,,,
"Activid.inmobil., empres. y alquileres (036)",250,160,23,61,3,3,
"Admin.pub. y defensa; p. segur soc.afil (037)",525,431,94,,,,
"Enseñanza (038)",807,782,1,22,,2,
"Servicios sociales y de salud (039)",183,156,2,24,,1,
"Otras activ. serv.comun.soc y personales (040)",149,63,6,77,2,1,
"Hogares privados con servicio doméstico (041)",35,,,,,,35
"Actividad economica no especificada (043)",332,48,119,133,2,30,
"Mujeres (044)",9889,1077,951,4074,116,3511,160
"Agric., ganadería, caza y silvicultura (045)",5905,,777,1886,60,3182,
"Pesca (046)",2,,,1,,1,
"Explotación de minas y canteras (047)",20,8,10,2,,,
"Industrias manufactureras (048)",275,2,45,179,6,43,
"Suministro de electricidad, gas y agua (049)",4,2,2,,,,
"Construcción (050)",32,1,26,1,1,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1606,54,,1332,29,191,
"Venta, mant.y rep. veh.autom y motoc. (052)",23,7,,13,1,2,
"Comercio al por mayor (053)",56,2,,45,3,6,
"Comercio al por menor (054)",1527,45,,1274,25,183,
"Hoteles y restaurantes (055)",418,61,19,312,9,17,
"Trans., almac. y comunicaciones (056)",61,30,5,23,2,1,
"Intermediación financiera (057)",5,3,,2,,,
"Activid.inmobil., empres. y alquileres (058)",69,45,3,17,4,,
"Admin.pub. y defensa; p. segur soc.afil (059)",225,190,35,,,,
"Enseñanza (060)",467,448,,18,,1,
"Servicios sociales y de salud (061)",179,167,,10,1,1,
"Otras activ. serv.comun.soc y personales (062)",145,28,3,110,1,3,
"Hogares privados con servicio doméstico (063)",160,,,,,,160
"Actividad economica no especificada (065)",316,38,26,181,3,68,
,,,,,,,
"URBANA (066)",10167,2577,1383,5025,169,880,133
"Agric., ganadería, caza y silvicultura (067)",1954,17,211,1159,53,514,
"Pesca (068)",3,,,3,,,
"Explotación de minas y canteras (069)",123,7,113,3,,,
"Industrias manufactureras (070)",580,9,138,375,19,39,
"Suministro de electricidad, gas y agua (071)",17,7,10,,,,
"Construcción (072)",804,11,567,202,11,13,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2264,89,29,1860,53,233,
"Venta, mant.y rep. veh.autom y motoc. (074)",155,14,21,110,7,3,
"Comercio al por mayor (075)",93,7,,66,8,12,
"Comercio al por menor (076)",2016,68,8,1684,38,218,
"Hoteles y restaurantes (077)",474,86,13,347,12,16,
"Trans., almac. y comunicaciones (078)",820,130,51,616,12,11,
"Intermediación financiera (079)",15,12,,3,,,
"Activid.inmobil., empres. y alquileres (080)",241,148,19,68,4,2,
"Admin.pub. y defensa; p. segur soc.afil (081)",665,556,109,,,,
"Enseñanza (082)",1110,1080,1,28,,1,
"Servicios sociales y de salud (083)",311,280,2,29,,,
"Otras activ. serv.comun.soc y personales (084)",266,81,6,174,2,3,
"Hogares privados con servicio doméstico (085)",133,,,,,,133
"Actividad economica no especificada (087)",387,64,114,158,3,48,
"Hombres (088)",5997,1614,1169,2749,106,337,22
"Agric., ganadería, caza y silvicultura (089)",1249,17,134,837,37,224,
"Pesca (090)",3,,,3,,,
"Explotación de minas y canteras (091)",115,6,108,1,,,
"Industrias manufactureras (092)",367,7,109,221,13,17,
"Suministro de electricidad, gas y agua (093)",13,5,8,,,,
"Construcción (094)",777,11,542,202,10,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",766,44,29,613,28,52,
"Venta, mant.y rep. veh.autom y motoc. (096)",133,8,21,97,6,1,
"Comercio al por mayor (097)",42,6,,25,5,6,
"Comercio al por menor (098)",591,30,8,491,17,45,
"Hoteles y restaurantes (099)",90,32,,52,3,3,
"Trans., almac. y comunicaciones (100)",764,102,48,594,10,10,
"Intermediación financiera (101)",10,9,,1,,,
"Activid.inmobil., empres. y alquileres (102)",181,108,16,53,2,2,
"Admin.pub. y defensa; p. segur soc.afil (103)",450,375,75,,,,
"Enseñanza (104)",688,674,1,13,,,
"Servicios sociales y de salud (105)",159,136,2,21,,,
"Otras activ. serv.comun.soc y personales (106)",128,54,3,69,2,,
"Hogares privados con servicio doméstico (107)",22,,,,,,22
"Actividad economica no especificada (109)",215,34,94,69,1,17,
"Mujeres (110)",4170,963,214,2276,63,543,111
"Agric., ganadería, caza y silvicultura (111)",705,,77,322,16,290,
"Explotación de minas y canteras (113)",8,1,5,2,,,
"Industrias manufactureras (114)",213,2,29,154,6,22,
"Suministro de electricidad, gas y agua (115)",4,2,2,,,,
"Construcción (116)",27,,25,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1498,45,,1247,25,181,
"Venta, mant.y rep. veh.autom y motoc. (118)",22,6,,13,1,2,
"Comercio al por mayor (119)",51,1,,41,3,6,
"Comercio al por menor (120)",1425,38,,1193,21,173,
