"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5275,282,2184,1609,1029,171
"Otra (034)",4,,2,1,1,
"Ocupación no especificada (035)",1016,9,366,366,228,47
,,,,,,
"URBANA (036)",33711,767,11397,12470,7675,1402
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",79,,6,36,35,2
"Profes., científicos e intelectuales (038)",4040,,794,2215,1002,29
"Técnicos de nivel medio y trab. asimilados (039)",1596,2,632,598,311,53
"Jefes y empleados de oficina (040)",1471,,627,563,276,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",5607,111,1918,2102,1282,194
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3562,19,693,1163,1170,517
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",2619,69,974,912,574,90
"Obreros construc., conf., papel, fab., instr. (044)",4643,27,2000,1675,842,99
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",8167,520,3079,2479,1751,338
"Otra (046)",202,,43,106,52,1
"Ocupación no especificada (047)",1725,19,631,621,380,74
"Hombres (048)",22644,534,7506,8063,5360,1181
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",61,,5,24,31,1
"Profes., científicos e intelectuales (050)",2043,,380,1062,578,23
"Técnicos de nivel medio y trab. asimilados (051)",1008,2,358,381,223,44
"Jefes y empleados de oficina (052)",694,,230,295,164,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",2625,67,877,901,650,130
"Agricult. trabaj. calif.agrop. y pesqueros (054)",3254,18,615,1069,1056,496
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2172,64,857,716,452,83
"Obreros construc., conf., papel, fab., instr. (056)",4559,27,1955,1650,831,96
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",5060,346,1832,1520,1106,256
"Otra (058)",198,,41,105,51,1
"Ocupación no especificada (059)",970,10,356,340,218,46
"Mujeres (060)",11067,233,3891,4407,2315,221
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",18,,1,12,4,1
"Profes., científicos e intelectuales (062)",1997,,414,1153,424,6
"Técnicos de nivel medio y trab. asimilados (063)",588,,274,217,88,9
"Jefes y empleados de oficina (064)",777,,397,268,112,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2982,44,1041,1201,632,64
"Agricult. trabaj. calif.agrop. y pesqueros (066)",308,1,78,94,114,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",447,5,117,196,122,7
"Obreros construc., conf., papel, fab., instr. (068)",84,,45,25,11,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3107,174,1247,959,645,82
"Otra (070)",4,,2,1,1,
"Ocupación no especificada (071)",755,9,275,281,162,28
,,,,,,
"RURAL (072)",28473,771,10524,8852,6206,2120
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",16,,,9,7,
"Profes., científicos e intelectuales (074)",677,,209,335,131,2
"Técnicos de nivel medio y trab. asimilados (075)",113,,42,43,20,8
"Jefes y empleados de oficina (076)",66,,35,23,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",653,12,199,273,150,19
"Agricult. trabaj. calif.agrop. y pesqueros (078)",12248,65,3037,4200,3484,1462
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",290,1,100,99,77,13
"Obreros construc., conf., papel, fab., instr. (080)",498,1,168,209,113,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",13487,691,6587,3523,2111,575
"Otra (082)",7,,,4,3,
"Ocupación no especificada (083)",418,1,147,134,102,34
"Hombres (084)",24672,645,9075,7579,5456,1917
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",12,,,6,6,
"Profes., científicos e intelectuales (086)",322,,69,157,94,2
"Técnicos de nivel medio y trab. asimilados (087)",81,,22,32,19,8
"Jefes y empleados de oficina (088)",43,,17,19,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",359,4,113,143,89,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",11629,55,2898,4002,3296,1378
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",250,1,84,86,67,12
"Obreros construc., conf., papel, fab., instr. (092)",493,1,166,208,112,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",11319,583,5650,2873,1727,486
"Otra (094)",7,,,4,3,
"Ocupación no especificada (095)",157,1,56,49,36,15
"Mujeres (096)",3801,126,1449,1273,750,203
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,,3,1,
"Profes., científicos e intelectuales (098)",355,,140,178,37,
"Técnicos de nivel medio y trab. asimilados (099)",32,,20,11,1,
"Jefes y empleados de oficina (100)",23,,18,4,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",294,8,86,130,61,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",619,10,139,198,188,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",40,,16,13,10,1
"Obreros construc., conf., papel, fab., instr. (104)",5,,2,1,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2168,108,937,650,384,89
"Ocupación no especificada (107)",261,,91,85,66,19
