"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CONTUMAZA (000)",10049,1591,2076,4121,119,1065,165,912
"Agric., ganadería, caza y silvicultura (001)",4955,13,1347,2639,74,882,,
"Pesca (002)",5,,1,4,,,,
"Explotación de minas y canteras (003)",53,13,40,,,,,
"Industrias manufactureras (004)",420,10,82,280,7,41,,
"Suministro de electricidad, gas y agua (005)",30,9,20,1,,,,
"Construcción (006)",403,17,283,77,10,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",786,79,12,610,13,72,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",68,8,10,47,1,2,,
"Comercio al por mayor (009)",34,7,,23,1,3,,
"Comercio al por menor (010)",684,64,2,540,11,67,,
"Hoteles y restaurantes (011)",248,45,11,172,9,11,,
"Trans., almac. y comunicaciones (012)",337,83,68,176,4,6,,
"Intermediación financiera (013)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (014)",130,102,14,14,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",338,206,132,,,,,
"Enseñanza (016)",822,787,1,32,1,1,,
"Servicios sociales y de salud (017)",128,116,1,11,,,,
"Otras activ. serv.comun.soc y personales (018)",120,49,20,50,,1,,
"Hogares privados con servicio doméstico (019)",165,,,,,,165,
"Actividad economica no especificada (021)",193,58,44,55,1,35,,
"Desocupado (022)",912,,,,,,,912
"Hombres (023)",7924,879,1909,3389,106,877,2,762
"Agric., ganadería, caza y silvicultura (024)",4712,11,1262,2571,71,797,,
"Pesca (025)",5,,1,4,,,,
"Explotación de minas y canteras (026)",47,13,34,,,,,
"Industrias manufactureras (027)",226,7,73,116,7,23,,
"Suministro de electricidad, gas y agua (028)",28,8,19,1,,,,
"Construcción (029)",392,17,273,76,10,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",421,37,12,345,9,18,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",62,6,10,44,1,1,,
"Comercio al por mayor (032)",19,3,,15,1,,,
"Comercio al por menor (033)",340,28,2,286,7,17,,
"Hoteles y restaurantes (034)",41,10,2,23,3,3,,
"Trans., almac. y comunicaciones (035)",318,70,67,172,4,5,,
"Intermediación financiera (036)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (037)",101,78,9,14,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",269,156,113,,,,,
"Enseñanza (039)",377,361,1,13,1,1,,
"Servicios sociales y de salud (040)",59,49,1,9,,,,
"Otras activ. serv.comun.soc y personales (041)",62,32,13,16,,1,,
"Hogares privados con servicio doméstico (042)",2,,,,,,2,
"Actividad economica no especificada (044)",101,29,29,29,1,13,,
"Desocupado (045)",762,,,,,,,762
"Mujeres (046)",2125,712,167,732,13,188,163,150
"Agric., ganadería, caza y silvicultura (047)",243,2,85,68,3,85,,
"Explotación de minas y canteras (049)",6,,6,,,,,
"Industrias manufactureras (050)",194,3,9,164,,18,,
"Suministro de electricidad, gas y agua (051)",2,1,1,,,,,
"Construcción (052)",11,,10,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",365,42,,265,4,54,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,2,,3,,1,,
"Comercio al por mayor (055)",15,4,,8,,3,,
"Comercio al por menor (056)",344,36,,254,4,50,,
"Hoteles y restaurantes (057)",207,35,9,149,6,8,,
"Trans., almac. y comunicaciones (058)",19,13,1,4,,1,,
"Intermediación financiera (059)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (060)",29,24,5,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",69,50,19,,,,,
"Enseñanza (062)",445,426,,19,,,,
"Servicios sociales y de salud (063)",69,67,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",58,17,7,34,,,,
"Hogares privados con servicio doméstico (065)",163,,,,,,163,
"Actividad economica no especificada (067)",92,29,15,26,,22,,
,,,,,,,,
"URBANA (068)",4815,1429,978,1628,75,209,125,371
"Agric., ganadería, caza y silvicultura (069)",1133,10,450,529,36,108,,
"Pesca (070)",2,,,2,,,,
"Explotación de minas y canteras (071)",46,11,35,,,,,
"Industrias manufactureras (072)",236,10,65,148,7,6,,
"Suministro de electricidad, gas y agua (073)",16,8,7,1,,,,
"Construcción (074)",305,16,213,63,10,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",626,72,11,472,11,60,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",51,5,10,33,1,2,,
"Comercio al por mayor (077)",27,7,,17,1,2,,
"Comercio al por menor (078)",548,60,1,422,9,56,,
"Hoteles y restaurantes (079)",210,40,7,149,6,8,,
"Trans., almac. y comunicaciones (080)",293,78,57,149,4,5,,
"Intermediación financiera (081)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (082)",106,81,12,13,,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",272,196,76,,,,,
"Enseñanza (084)",728,700,1,25,1,1,,
"Servicios sociales y de salud (085)",119,108,1,10,,,,
"Otras activ. serv.comun.soc y personales (086)",101,42,15,43,,1,,
"Hogares privados con servicio doméstico (087)",125,,,,,,125,
"Actividad economica no especificada (089)",122,53,28,24,,17,,
"Desocupado (090)",371,,,,,,,371
"Hombres (091)",3244,782,862,1132,64,127,1,276
"Agric., ganadería, caza y silvicultura (092)",1033,9,402,500,33,89,,
"Pesca (093)",2,,,2,,,,
"Explotación de minas y canteras (094)",41,11,30,,,,,
"Industrias manufactureras (095)",159,7,56,84,7,5,,
"Suministro de electricidad, gas y agua (096)",15,7,7,1,,,,
"Construcción (097)",294,16,203,62,10,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",326,32,11,261,7,15,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",46,3,10,31,1,1,,
"Comercio al por mayor (100)",15,3,,11,1,,,
"Comercio al por menor (101)",265,26,1,219,5,14,,
"Hoteles y restaurantes (102)",34,8,1,21,2,2,,
"Trans., almac. y comunicaciones (103)",274,65,56,145,4,4,,
"Intermediación financiera (104)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (105)",78,58,7,13,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",205,148,57,,,,,
"Enseñanza (107)",336,324,1,9,1,1,,
"Servicios sociales y de salud (108)",53,44,1,8,,,,
"Otras activ. serv.comun.soc y personales (109)",52,27,11,13,,1,,
"Hogares privados con servicio doméstico (110)",1,,,,,,1,
"Actividad economica no especificada (112)",64,25,19,13,,7,,
"Desocupado (113)",276,,,,,,,276
"Mujeres (114)",1571,647,116,496,11,82,124,95
"Agric., ganadería, caza y silvicultura (115)",100,1,48,29,3,19,,
"Explotación de minas y canteras (117)",5,,5,,,,,
"Industrias manufactureras (118)",77,3,9,64,,1,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",11,,10,1,,,,
